####################################################################################################
# Month: 07Jul                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/HES                          #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,07,1,0,10.835799999999999
2009,07,1,1,10.46
2009,07,1,2,10.4178
2009,07,1,3,10.3538
2009,07,1,4,9.15545
2009,07,1,5,8.21176
2009,07,1,6,7.85483
2009,07,1,7,8.27851
2009,07,2,0,8.01572
2009,07,2,1,8.05838
2009,07,2,2,8.920530000000001
2009,07,2,3,11.4145
2009,07,2,4,13.2089
2009,07,2,5,12.713899999999999
2009,07,2,6,11.8649
2009,07,2,7,12.1054
2009,07,3,0,11.0717
2009,07,3,1,9.24568
2009,07,3,2,8.94101
2009,07,3,3,10.4475
2009,07,3,4,11.3292
2009,07,3,5,11.6906
2009,07,3,6,8.66456
2009,07,3,7,8.855450000000001
2009,07,4,0,9.32175
2009,07,4,1,8.880690000000001
2009,07,4,2,9.07663
2009,07,4,3,9.51681
2009,07,4,4,10.0254
2009,07,4,5,9.04474
2009,07,4,6,7.31912
2009,07,4,7,7.49757
2009,07,5,0,7.7078999999999995
2009,07,5,1,7.90587
2009,07,5,2,7.94977
2009,07,5,3,7.7699
2009,07,5,4,7.69898
2009,07,5,5,7.859109999999999
2009,07,5,6,7.15048
2009,07,5,7,7.04195
2009,07,6,0,7.85184
2009,07,6,1,9.33672
2009,07,6,2,11.3315
2009,07,6,3,15.437299999999999
2009,07,6,4,19.0401
2009,07,6,5,17.5872
2009,07,6,6,14.0265
2009,07,6,7,14.157200000000001
2009,07,7,0,16.5365
2009,07,7,1,19.223599999999998
2009,07,7,2,18.542900000000003
2009,07,7,3,17.3184
2009,07,7,4,18.6145
2009,07,7,5,19.172900000000002
2009,07,7,6,19.3326
2009,07,7,7,19.8517
2009,07,8,0,20.5105
2009,07,8,1,20.8978
2009,07,8,2,20.2755
2009,07,8,3,22.6326
2009,07,8,4,22.7023
2009,07,8,5,21.176
2009,07,8,6,18.798099999999998
2009,07,8,7,19.545900000000003
2009,07,9,0,19.871299999999998
2009,07,9,1,18.762900000000002
2009,07,9,2,17.781200000000002
2009,07,9,3,18.3699
2009,07,9,4,18.733400000000003
2009,07,9,5,19.2174
2009,07,9,6,18.737099999999998
2009,07,9,7,17.7413
2009,07,10,0,16.646
2009,07,10,1,15.228299999999999
2009,07,10,2,13.0997
2009,07,10,3,14.3339
2009,07,10,4,15.2721
2009,07,10,5,16.5523
2009,07,10,6,16.8433
2009,07,10,7,14.3919
2009,07,11,0,11.3527
2009,07,11,1,9.843290000000001
2009,07,11,2,9.35808
2009,07,11,3,8.69054
2009,07,11,4,8.50162
2009,07,11,5,7.78203
2009,07,11,6,7.24514
2009,07,11,7,7.278779999999999
2009,07,12,0,7.64714
2009,07,12,1,8.47322
2009,07,12,2,8.04309
2009,07,12,3,8.250879999999999
2009,07,12,4,8.64575
2009,07,12,5,8.66181
2009,07,12,6,9.657110000000001
2009,07,12,7,9.637030000000001
2009,07,13,0,9.70541
2009,07,13,1,9.41564
2009,07,13,2,9.21362
2009,07,13,3,10.7826
2009,07,13,4,11.809
2009,07,13,5,13.6475
2009,07,13,6,14.9674
2009,07,13,7,13.3269
2009,07,14,0,12.835
2009,07,14,1,13.6038
2009,07,14,2,15.2209
2009,07,14,3,16.409200000000002
2009,07,14,4,17.237299999999998
2009,07,14,5,19.503
2009,07,14,6,20.8777
2009,07,14,7,21.001
2009,07,15,0,20.805
2009,07,15,1,18.653299999999998
2009,07,15,2,17.794
2009,07,15,3,17.244400000000002
2009,07,15,4,17.7024
2009,07,15,5,16.918200000000002
2009,07,15,6,15.9267
2009,07,15,7,15.8494
2009,07,16,0,18.8556
2009,07,16,1,25.2758
2009,07,16,2,26.281200000000002
2009,07,16,3,24.7561
2009,07,16,4,26.8692
2009,07,16,5,30.7628
2009,07,16,6,32.6735
2009,07,16,7,32.0049
2009,07,17,0,29.559099999999997
2009,07,17,1,27.111099999999997
2009,07,17,2,24.4429
2009,07,17,3,23.9584
2009,07,17,4,27.0077
2009,07,17,5,28.7618
2009,07,17,6,29.729599999999998
2009,07,17,7,29.0623
2009,07,18,0,26.7961
2009,07,18,1,26.677599999999998
2009,07,18,2,25.0057
2009,07,18,3,23.730400000000003
2009,07,18,4,21.8081
2009,07,18,5,21.5214
2009,07,18,6,23.936700000000002
2009,07,18,7,25.3127
2009,07,19,0,22.9945
2009,07,19,1,23.1508
2009,07,19,2,22.3861
2009,07,19,3,22.1162
2009,07,19,4,24.4629
2009,07,19,5,26.875700000000002
2009,07,19,6,29.0873
2009,07,19,7,29.7685
2009,07,20,0,27.274
2009,07,20,1,23.3823
2009,07,20,2,23.4602
2009,07,20,3,24.4694
2009,07,20,4,23.9636
2009,07,20,5,24.8846
2009,07,20,6,26.5946
2009,07,20,7,26.291900000000002
2009,07,21,0,26.8146
2009,07,21,1,25.236900000000002
2009,07,21,2,23.213
2009,07,21,3,21.4204
2009,07,21,4,20.553
2009,07,21,5,24.378400000000003
2009,07,21,6,29.2299
2009,07,21,7,31.1445
2009,07,22,0,29.58
2009,07,22,1,29.939799999999998
2009,07,22,2,28.538700000000002
2009,07,22,3,25.473
2009,07,22,4,25.8387
2009,07,22,5,27.3929
2009,07,22,6,28.918400000000002
2009,07,22,7,30.1831
2009,07,23,0,30.6934
2009,07,23,1,27.1444
2009,07,23,2,29.382099999999998
2009,07,23,3,28.6655
2009,07,23,4,26.7425
2009,07,23,5,23.0363
2009,07,23,6,20.518900000000002
2009,07,23,7,18.734599999999997
