####################################################################################################
# Month: 10Oct                                                                                     #
# Station: BGK                                                                                     #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
9,10,1,0.79813488
9,10,2,0.94214987
9,10,3,0.976605
9,10,4,0.97688475
9,10,5,0.92029338
9,10,6,0.87615975
9,10,7,0.96362412
9,10,8,0.62051488
9,10,9,0.78670075
9,10,10,0.94181838
9,10,11,0.59068325
9,10,12,1.08040825
9,10,13,0.93082788
9,10,14,0.97391775
9,10,15,0.90172425
9,10,16,0.84723875
9,10,17,0.80752487
9,10,18,1.10974537
9,10,19,0.82520425
9,10,20,0.85269462
9,10,21,0.92744662
9,10,22,0.97935375
9,10,23,0.99617612
9,10,24,0.98375462
9,10,25,0.97852888
9,10,26,0.99074825
9,10,27,0.8600925
9,10,28,0.71956062
9,10,29,0.9480535
9,10,30,0.89982812
9,10,31,0.9883465
10,10,1,0.762442
10,10,2,0.83600025
10,10,3,0.70906438
10,10,4,0.8756305
10,10,5,0.9974885
10,10,6,1.09286112
10,10,7,0.99511725
10,10,8,0.761182
10,10,9,0.28940675
10,10,10,0.81821725
10,10,11,0.7430465
10,10,12,0.98427212
10,10,13,0.88303175
10,10,14,1.0170515
10,10,15,0.82195775
10,10,16,0.89337112
10,10,17,1.07583
10,10,18,0.83275762
10,10,19,0.75872012
10,10,20,0.81913925
10,10,21,0.97485538
10,10,22,0.9874275
10,10,23,0.9530955
10,10,24,0.94553612
10,10,25,0.84643212
10,10,26,0.99106138
10,10,27,0.98670875
10,10,28,1.03375862
10,10,29,0.90177825
10,10,30,0.96001825
10,10,31,0.8279635
11,10,1,0.98443575
11,10,2,0.97228638
11,10,3,0.98606838
11,10,4,0.98767562
11,10,5,0.9904795
11,10,6,0.752475
11,10,7,0.89655038
11,10,8,0.97214038
11,10,9,0.9887165
11,10,10,0.93121675
11,10,11,0.9237245
11,10,12,0.9234325
11,10,13,0.98284675
11,10,14,1.05165175
11,10,15,0.96001425
11,10,16,0.9876815
11,10,17,1.01862362
11,10,18,0.917361
11,10,19,0.97209325
11,10,20,0.9866115
11,10,21,1.00104788
11,10,22,0.95732013
11,10,23,0.98634838
11,10,24,0.988902
11,10,25,0.97777262
11,10,26,0.96259925
11,10,27,0.9436715
11,10,28,0.9946555
11,10,29,0.98833275
11,10,30,0.98069525
11,10,31,0.98570262
12,10,1,0.994603
12,10,2,0.9958115
12,10,3,0.99263212
12,10,4,0.6650685
12,10,5,0.557785
12,10,6,0.96919313
12,10,7,0.94659162
12,10,8,0.88419838
12,10,9,0.92885625
12,10,10,0.964184
12,10,11,0.95161375
12,10,12,0.79412875
12,10,13,0.76861962
12,10,14,0.68447975
12,10,15,0.56170475
12,10,16,0.4640255
12,10,17,0.313422
12,10,18,0.50862812
12,10,19,0.39804575
12,10,20,0.62788875
12,10,21,0.55174663
12,10,22,0.97056262
12,10,23,0.76374038
12,10,24,0.8982945
12,10,25,0.32683
12,10,26,0.69903675
12,10,27,0.95298825
12,10,28,0.66005712
12,10,29,0.18704775
12,10,30,0.77969138
12,10,31,0.995774
13,10,1,0.254845
13,10,2,0.70834987
13,10,3,1.2664355
13,10,4,0.99451638
13,10,5,0.98666438
13,10,6,0.9774115
13,10,7,0.94161575
13,10,8,1.28096638
13,10,9,0.90332612
13,10,10,0.87979113
13,10,11,0.97248862
13,10,12,0.9393105
13,10,13,0.9217995
13,10,14,0.8651855
13,10,15,0.73439675
13,10,16,0.84386575
13,10,17,0.9777595
13,10,18,0.95286838
13,10,19,0.95160275
13,10,20,0.993657
13,10,21,0.98009262
13,10,22,1.04152725
13,10,23,0.98256738
13,10,24,0.98914063
13,10,25,0.97344525
13,10,26,0.994
13,10,27,0.995286
13,10,28,0.9789825
13,10,29,0.98562562
13,10,30,0.91894012
13,10,31,0.9927635
14,10,1,0.96396462
14,10,2,0.96780138
14,10,3,0.9100755
14,10,4,0.74155712
14,10,5,0.8157865
14,10,6,0.75456838
14,10,7,0.78308225
14,10,8,0.76744888
14,10,9,0.91806962
14,10,10,0.95535625
14,10,11,0.83055912
14,10,12,0.9423535
14,10,13,1.006907
14,10,14,0.5006785
14,10,15,0.50557275
14,10,16,0.9186
14,10,17,0.98658412
14,10,18,0.89645512
14,10,19,0.98356238
14,10,20,0.99310538
14,10,21,0.80810725
14,10,22,0.745847
14,10,23,0.98139562
14,10,24,0.97073888
14,10,25,0.967314
14,10,26,0.96101562
14,10,27,1.12184575
14,10,28,0.9335805
14,10,29,0.89015375
14,10,30,0.50203525
14,10,31,0.89140162
15,10,1,1.01163688
15,10,2,0.99005062
15,10,3,0.96502588
15,10,4,0.92547212
15,10,5,0.88687425
15,10,6,0.971201
15,10,7,0.94233
15,10,8,0.91239075
15,10,9,0.981257
15,10,10,0.84446788
15,10,11,0.88674938
15,10,12,0.92244537
15,10,13,1.13349375
15,10,14,0.980137
15,10,15,0.97438875
15,10,16,0.98031762
15,10,17,0.9614355
15,10,18,0.9724175
15,10,19,0.98053362
15,10,20,0.97229638
15,10,21,1.21746738
15,10,22,1.01029575
15,10,23,0.98966475
15,10,24,0.940083
15,10,25,0.98653462
15,10,26,0.72789675
15,10,27,0.32694625
15,10,28,0.96869612
15,10,29,0.84115588
15,10,30,0.80147025
15,10,31,0.92011
16,10,1,1.19825475
16,10,2,0.90948075
16,10,3,0.88977312
16,10,4,0.92576288
16,10,5,0.91781638
16,10,6,0.92448862
16,10,7,0.797825
16,10,8,0.86799688
16,10,9,0.911782
16,10,10,0.98193725
16,10,11,0.97064075
16,10,12,0.98017262
16,10,13,0.9775375
16,10,14,0.8940675
16,10,15,0.82245213
