####################################################################################################
# Month: 08Aug                                                                                     #
# Station: HAY                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,6.152753
2009,1,1,8.542303
2009,1,2,8.397073
2009,1,3,8.238709
2009,1,4,4.951667
2009,1,5,1.888463
2009,1,6,3.303905
2009,1,7,4.343994
2009,2,0,5.968792
2009,2,1,7.083523
2009,2,2,5.92416
2009,2,3,5.690035
2009,2,4,8.240661
2009,2,5,8.373449
2009,2,6,9.877451
2009,2,7,10.569511
2009,3,0,9.31373
2009,3,1,9.482254
2009,3,2,8.555552
2009,3,3,7.581007
2009,3,4,5.659394
2009,3,5,2.959051
2009,3,6,4.570145
2009,3,7,3.585837
2009,4,0,3.167849
2009,4,1,3.439431
2009,4,2,2.529018
2009,4,3,1.782966
2009,4,4,2.440149
2009,4,5,3.713934
2009,4,6,6.947143
2009,4,7,6.04472
2009,5,0,9.262865
2009,5,1,12.857904
2009,5,2,14.604257
2009,5,3,12.087002
2009,5,4,10.929588
2009,5,5,8.00707
2009,5,6,7.373551
2009,5,7,7.609591
2009,6,0,7.425056
2009,6,1,7.123079
2009,6,2,5.144234
2009,6,3,4.343998
2009,6,4,2.504295
2009,6,5,1.923806
2009,6,6,3.917461
2009,6,7,4.831937
2009,7,0,6.817888
2009,7,1,8.639247
2009,7,2,8.719305
2009,7,3,7.00059
2009,7,4,7.200463
2009,7,5,7.014039
2009,7,6,7.650179
2009,7,7,8.796087
2009,8,0,9.454874
2009,8,1,10.242922
2009,8,2,10.247794
2009,8,3,7.873764
2009,8,4,4.755395
2009,8,5,3.978538
2009,8,6,3.594914
2009,8,7,3.0158
2009,9,0,2.24565
2009,9,1,2.498816
2009,9,2,2.536457
2009,9,3,4.068678
2009,9,4,5.204162
2009,9,5,4.939598
2009,9,6,6.203673
2009,9,7,7.810759
2009,10,0,10.117674
2009,10,1,10.793417
2009,10,2,9.208108
2009,10,3,9.161224
2009,10,4,8.679028
2009,10,5,7.684018
2009,10,6,7.594178
2009,10,7,10.195609
2009,11,0,11.297465
2009,11,1,6.927645
2009,11,2,5.894266
2009,11,3,5.279841
2009,11,4,3.81878
2009,11,5,2.061251
2009,11,6,2.143707
2009,11,7,2.575286
2009,12,0,2.868504
2009,12,1,2.638622
2009,12,2,2.400954
2009,12,3,4.491887
2009,12,4,5.074314
2009,12,5,3.330132
2009,12,6,2.776132
2009,12,7,3.219767
2009,13,0,4.080456
2009,13,1,4.766392
2009,13,2,5.801621
2009,13,3,6.603595
2009,13,4,6.638012
2009,13,5,5.080396
2009,13,6,3.989352
2009,13,7,4.266628
2009,14,0,4.386414
2009,14,1,4.216386
2009,14,2,4.715629
2009,14,3,5.529836
2009,14,4,4.82083
2009,14,5,2.418934
2009,14,6,2.095083
2009,14,7,2.506642
2009,15,0,3.153042
2009,15,1,4.478041
2009,15,2,3.233852
2009,15,3,1.519163
2009,15,4,2.553753
2009,15,5,3.808315
2009,15,6,3.171391
2009,15,7,2.985557
2009,16,0,4.273087
2009,16,1,4.946851
2009,16,2,4.399315
2009,16,3,3.935768
2009,16,4,4.094798
2009,16,5,2.852196
2009,16,6,2.320576
2009,16,7,3.082548
2009,17,0,4.281246
2009,17,1,6.001649
2009,17,2,6.356244
2009,17,3,6.175573
2009,17,4,4.849452
2009,17,5,3.324701
2009,17,6,4.332114
2009,17,7,4.419454
2009,18,0,4.358182
2009,18,1,4.488281
2009,18,2,6.268968
2009,18,3,6.619626
2009,18,4,4.492291
2009,18,5,4.977187
2009,18,6,6.626716
2009,18,7,8.679169
2009,19,0,12.52583
2009,19,1,14.264475
2009,19,2,12.947531
2009,19,3,8.689794
2009,19,4,7.762663
2009,19,5,4.228027
2009,19,6,4.415775
2009,19,7,6.705867
2009,20,0,7.305262
2009,20,1,6.883927
2009,20,2,4.203145
2009,20,3,2.272845
2009,20,4,1.801176
2009,20,5,4.364524
2009,20,6,4.793107
2009,20,7,4.840944
2009,21,0,5.617546
2009,21,1,6.647003
2009,21,2,8.267137
2009,21,3,8.663074
2009,21,4,9.176032
2009,21,5,10.547548
2009,21,6,11.610919
2009,21,7,13.694535
2009,22,0,15.984026
2009,22,1,15.249586
2009,22,2,14.518716
2009,22,3,10.915548
2009,22,4,6.081332
2009,22,5,5.288538
2009,22,6,7.07377
2009,22,7,6.813164
2009,23,0,5.634654
2009,23,1,4.345065
2009,23,2,6.938021
2009,23,3,11.60343
2009,23,4,8.390037
2009,23,5,2.130224
2009,23,6,4.622257
2009,23,7,5.355157
2009,24,0,5.829589
2009,24,1,3.536335
2009,24,2,0.881213
2009,24,3,0.99142
2009,24,4,3.296715
2009,24,5,4.014247
2009,24,6,2.015167
2009,24,7,3.257941
2009,25,0,4.013188
2009,25,1,4.531883
2009,25,2,4.659923
2009,25,3,4.270385
2009,25,4,4.755253
2009,25,5,1.985906
2009,25,6,3.418418
2009,25,7,4.418836
2009,26,0,6.110992
2009,26,1,10.137995
2009,26,2,12.316206
2009,26,3,13.629506
2009,26,4,12.818902
2009,26,5,8.550415
2009,26,6,9.070504
2009,26,7,10.37173
2009,27,0,11.953043
2009,27,1,12.144704
2009,27,2,11.305033
2009,27,3,8.212544
2009,27,4,5.586708
2009,27,5,4.311892
2009,27,6,4.240565
2009,27,7,3.643731
2009,28,0,3.449091
2009,28,1,3.285318
2009,28,2,4.294612
2009,28,3,3.122198
2009,28,4,1.40265
2009,28,5,1.383766
2009,28,6,2.063695
2009,28,7,3.655552
2009,29,0,6.794746
2009,29,1,11.732618
2009,29,2,13.086166
2009,29,3,15.055195
2009,29,4,12.312013
2009,29,5,10.149439
2009,29,6,5.827678
2009,29,7,11.0924
2009,30,0,9.012216
2009,30,1,3.619953
2009,30,2,8.681401
2009,30,3,8.189404
2009,30,4,6.096497
2009,30,5,4.852582
2009,30,6,5.19174
2009,30,7,5.607929
2009,31,0,9.414351
2009,31,1,11.537933
2009,31,2,10.568894
2009,31,3,6.929111
2009,31,4,6.808916
2009,31,5,6.036596
2009,31,6,5.399327
2009,31,7,4.721155
