####################################################################################################
# Month: 03Mar                                                                                     #
# Station: GAM                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2015,03,1,0,0.150222
2015,03,1,1,0.196752
2015,03,1,2,0.257575
2015,03,1,3,0.311737
2015,03,1,4,0.261729
2015,03,1,5,0.279432
2015,03,1,6,0.427615
2015,03,1,7,0.465938
2015,03,2,0,0.41863
2015,03,2,1,0.339289
2015,03,2,2,0.328851
2015,03,2,3,0.412005
2015,03,2,4,0.409823
2015,03,2,5,0.482322
2015,03,2,6,0.557535
2015,03,2,7,0.551763
2015,03,3,0,0.597937
2015,03,3,1,0.536389
2015,03,3,2,0.504756
2015,03,3,3,0.583018
2015,03,3,4,0.468883
2015,03,3,5,0.446916
2015,03,3,6,0.484668
2015,03,3,7,0.502498
2015,03,4,0,0.542727
2015,03,4,1,0.586889
2015,03,4,2,0.603093
2015,03,4,3,0.620116
2015,03,4,4,0.549522
2015,03,4,5,0.514233
2015,03,4,6,0.478315
2015,03,4,7,0.440605
2015,03,5,0,0.449339
2015,03,5,1,0.417093
2015,03,5,2,0.431315
2015,03,5,3,0.69102
2015,03,5,4,0.738817
2015,03,5,5,0.694908
2015,03,5,6,0.709843
2015,03,5,7,0.731581
2015,03,6,0,0.767183
2015,03,6,1,0.813791
2015,03,6,2,0.856095
2015,03,6,3,0.882393
2015,03,6,4,0.821754
2015,03,6,5,0.897433
2015,03,6,6,0.944994
2015,03,6,7,0.867129
2015,03,7,0,0.774111
2015,03,7,1,0.818405
2015,03,7,2,0.804271
2015,03,7,3,0.857369
2015,03,7,4,0.912063
2015,03,7,5,0.892049
2015,03,7,6,0.815634
2015,03,7,7,0.698701
2015,03,8,0,0.72697
2015,03,8,1,0.795528
2015,03,8,2,0.832338
2015,03,8,3,0.891335
2015,03,8,4,0.771506
2015,03,8,5,0.692669
2015,03,8,6,0.703724
2015,03,8,7,0.713444
2015,03,9,0,0.716323
2015,03,9,1,0.693167
2015,03,9,2,0.675686
2015,03,9,3,0.74439
2015,03,9,4,0.629379
2015,03,9,5,0.547724
2015,03,9,6,0.552265
2015,03,9,7,0.595188
2015,03,10,0,0.613631
2015,03,10,1,0.62092
