####################################################################################################
# Month: 01Jan                                                                                     #
# Station: ORG                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
9,01,1,0,0.294763
9,01,1,1,0.418604
9,01,1,2,0.328465
9,01,1,3,0.352217
9,01,1,4,0.774346
9,01,1,5,0.91226
9,01,1,6,0.77182
9,01,1,7,0.853164
9,01,2,0,0.57554
9,01,2,1,0.31591
9,01,2,2,0.254853
9,01,2,3,0.608719
9,01,2,4,0.796615
9,01,2,5,1.258743
9,01,2,6,0.975196
9,01,2,7,0.975436
9,01,3,0,0.904819
9,01,3,1,0.861154
9,01,3,2,0.843017
9,01,3,3,0.903474
9,01,3,4,0.755231
9,01,3,5,0.712691
9,01,3,6,0.459607
9,01,3,7,0.543985
9,01,4,0,0.528777
9,01,4,1,0.51077
9,01,4,2,0.412034
9,01,4,3,0.368874
9,01,4,4,0.191605
9,01,4,5,0.195594
9,01,4,6,0.162223
9,01,4,7,0.140101
9,01,5,0,0.108486
9,01,5,1,0.091107
9,01,5,2,0.249691
9,01,5,3,0.925167
9,01,5,4,0.991792
9,01,5,5,0.983269
9,01,5,6,0.950102
9,01,5,7,0.968526
9,01,6,0,0.951693
9,01,6,1,0.925575
9,01,6,2,0.617887
9,01,6,3,0.759351
9,01,6,4,0.973315
9,01,6,5,0.984154
9,01,6,6,0.973899
9,01,6,7,0.938752
9,01,7,0,0.961805
9,01,7,1,0.326805
9,01,7,2,0.066329
9,01,7,3,0.198013
9,01,7,4,0.646628
9,01,7,5,0.728059
9,01,7,6,0.539444
9,01,7,7,0.594688
9,01,8,0,0.64273
9,01,8,1,0.476068
9,01,8,2,0.355465
9,01,8,3,0.271341
9,01,8,4,0.265281
9,01,8,5,0.318468
9,01,8,6,0.927128
9,01,8,7,0.731522
9,01,9,0,0.881951
9,01,9,1,0.885369
9,01,9,2,0.295439
9,01,9,3,0.208529
9,01,9,4,0.159696
9,01,9,5,0.226891
9,01,9,6,0.236596
9,01,9,7,0.164101
9,01,10,0,0.159892
9,01,10,1,0.254567
9,01,10,2,0.368055
9,01,10,3,0.281347
9,01,10,4,0.191258
9,01,10,5,0.188767
9,01,10,6,0.141657
9,01,10,7,0.13654
9,01,11,0,0.171942
9,01,11,1,0.2257
9,01,11,2,0.108053
9,01,11,3,0.006069
