####################################################################################################
# Month: 03Mar                                                                                     #
# Station: BMAC                                                                                    #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,4.6493335
2009,2,4.62377137
2009,3,4.179598
2009,4,4.63613525
2009,5,2.58089588
2009,6,6.09993462
2009,7,9.200084
2009,8,10.72902925
2009,9,5.38041062
2009,10,6.43299638
2009,11,5.11509725
2009,12,3.20910025
2009,13,3.37884612
2009,14,4.38525662
2009,15,3.40189038
2009,16,7.985144
2009,17,14.8397035
2009,18,13.85305475
2009,19,7.31728188
2009,20,9.37604675
2009,21,6.3471755
2009,22,5.61705138
2009,23,7.23016988
2009,24,10.331406
2009,25,12.99593588
2009,26,11.48115212
2009,27,12.94157888
2009,28,13.28796438
2009,29,7.14174537
2009,30,6.54822088
2009,31,10.13260412
