####################################################################################################
# Month: 07Jul                                                                                     #
# Station: NOR                                                                                     #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,23.11554838
2009,2,9.677103
2009,3,8.6677495
2009,4,9.11493112
2009,5,10.20957375
2009,6,10.03468988
2009,7,16.3779085
2009,8,17.84702213
2009,9,24.77058237
2009,10,20.53173825
2009,11,14.43764188
2009,12,20.33845737
2009,13,19.66677275
2009,14,11.90012138
2009,15,20.18142962
2009,16,13.61918475
2009,17,10.69097062
2009,18,18.23218538
2009,19,21.7530615
2009,20,13.13705
2009,21,15.55978638
2009,22,9.5827095
2009,23,8.194327
2009,24,12.463497
2009,25,17.28560162
2009,26,12.66504975
2009,27,11.330458
2009,28,10.45648287
2009,29,13.63129012
2009,30,7.23373275
2009,31,6.11687025
