####################################################################################################
# Month: 07Jul                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/NOR                          #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,07,1,0,679.27994
2009,07,1,1,678.44526
2009,07,1,2,677.03875
2009,07,1,3,675.33026
2009,07,1,4,674.77869
2009,07,1,5,674.60402
2009,07,1,6,674.27356
2009,07,1,7,673.97675
2009,07,2,0,674.29121
2009,07,2,1,674.97979
2009,07,2,2,675.27322
2009,07,2,3,675.59355
2009,07,2,4,675.66774
2009,07,2,5,675.50809
2009,07,2,6,675.41463
2009,07,2,7,675.52707
2009,07,3,0,676.22831
2009,07,3,1,676.64017
2009,07,3,2,676.71529
2009,07,3,3,677.21878
2009,07,3,4,677.94978
2009,07,3,5,677.99607
2009,07,3,6,678.46984
2009,07,3,7,679.27998
2009,07,4,0,679.7974
2009,07,4,1,679.70863
2009,07,4,2,679.39275
2009,07,4,3,679.11329
2009,07,4,4,678.84052
2009,07,4,5,677.94421
2009,07,4,6,677.16055
2009,07,4,7,676.9386
2009,07,5,0,676.60974
2009,07,5,1,676.21661
2009,07,5,2,676.36813
2009,07,5,3,676.68798
2009,07,5,4,677.16879
2009,07,5,5,677.69085
2009,07,5,6,678.46751
2009,07,5,7,679.05398
2009,07,6,0,679.54892
2009,07,6,1,679.72811
2009,07,6,2,680.09121
2009,07,6,3,680.46983
2009,07,6,4,680.79421
2009,07,6,5,680.92544
2009,07,6,6,681.14489
2009,07,6,7,681.33907
2009,07,7,0,681.62794
2009,07,7,1,681.73036
2009,07,7,2,681.47164
2009,07,7,3,681.08584
2009,07,7,4,680.93042
2009,07,7,5,680.64718
2009,07,7,6,680.52121
2009,07,7,7,680.14451
2009,07,8,0,679.33942
2009,07,8,1,678.21787
2009,07,8,2,677.50775
2009,07,8,3,676.88123
2009,07,8,4,676.13356
2009,07,8,5,675.45021
2009,07,8,6,675.01744
2009,07,8,7,674.32043
2009,07,9,0,673.61754
2009,07,9,1,672.9512
2009,07,9,2,672.96551
2009,07,9,3,673.09526
2009,07,9,4,673.18431
2009,07,9,5,673.43035
2009,07,9,6,674.13942
2009,07,9,7,674.7318
2009,07,10,0,675.13894
2009,07,10,1,674.89853
2009,07,10,2,675.36365
2009,07,10,3,675.73997
2009,07,10,4,675.90235
2009,07,10,5,675.63318
2009,07,10,6,675.14845
2009,07,10,7,674.93597
2009,07,11,0,674.46123
2009,07,11,1,673.22797
2009,07,11,2,672.65496
2009,07,11,3,672.23143
2009,07,11,4,671.42405
2009,07,11,5,670.48519
2009,07,11,6,670.07817
2009,07,11,7,669.89013
2009,07,12,0,669.57764
2009,07,12,1,669.27234
2009,07,12,2,669.25108
2009,07,12,3,669.45859
2009,07,12,4,669.4983
2009,07,12,5,669.48218
2009,07,12,6,669.77148
2009,07,12,7,670.11332
2009,07,13,0,670.7734
2009,07,13,1,671.27276
2009,07,13,2,671.89806
2009,07,13,3,672.2708
2009,07,13,4,672.2346
2009,07,13,5,671.67214
2009,07,13,6,671.59981
2009,07,13,7,671.70105
2009,07,14,0,671.64462
2009,07,14,1,671.20196
2009,07,14,2,671.07575
2009,07,14,3,671.00313
2009,07,14,4,670.75184
2009,07,14,5,670.46688
2009,07,14,6,671.42146
2009,07,14,7,672.08964
2009,07,15,0,671.79754
2009,07,15,1,671.25439
2009,07,15,2,671.53079
2009,07,15,3,671.71928
2009,07,15,4,671.48826
2009,07,15,5,671.53034
2009,07,15,6,672.01247
2009,07,15,7,672.16889
2009,07,16,0,672.69815
2009,07,16,1,672.74723
2009,07,16,2,672.66862
2009,07,16,3,672.64523
2009,07,16,4,672.5875
2009,07,16,5,672.17368
2009,07,16,6,671.89955
2009,07,16,7,671.68358
2009,07,17,0,671.34804
2009,07,17,1,670.61839
2009,07,17,2,669.94405
2009,07,17,3,669.21033
2009,07,17,4,668.55842
2009,07,17,5,667.75232
2009,07,17,6,666.85149
2009,07,17,7,666.00484
2009,07,18,0,665.23025
2009,07,18,1,664.63364
2009,07,18,2,664.54209
2009,07,18,3,664.59304
2009,07,18,4,664.804
2009,07,18,5,664.44888
2009,07,18,6,664.40956
2009,07,18,7,664.64202
2009,07,19,0,664.94542
2009,07,19,1,665.25037
2009,07,19,2,665.46631
2009,07,19,3,666.18528
2009,07,19,4,666.87433
2009,07,19,5,667.18358
2009,07,19,6,668.34675
2009,07,19,7,669.60189
2009,07,20,0,670.34414
2009,07,20,1,670.69356
2009,07,20,2,671.61532
2009,07,20,3,672.48555
2009,07,20,4,673.44314
2009,07,20,5,673.65754
2009,07,20,6,674.14978
2009,07,20,7,674.52469
2009,07,21,0,674.70337
2009,07,21,1,674.42218
2009,07,21,2,673.52532
2009,07,21,3,672.45928
2009,07,21,4,671.40012
2009,07,21,5,670.43011
2009,07,21,6,669.57058
2009,07,21,7,668.99337
2009,07,22,0,668.4486
2009,07,22,1,667.774
2009,07,22,2,668.24238
2009,07,22,3,669.35334
2009,07,22,4,669.96628
2009,07,22,5,670.31955
2009,07,22,6,671.50875
2009,07,22,7,673.10046
2009,07,23,0,674.29765
2009,07,23,1,674.8638
2009,07,23,2,675.39674
2009,07,23,3,675.92704
2009,07,23,4,675.70767
2009,07,23,5,675.13103
2009,07,23,6,674.81321
2009,07,23,7,674.50127
2009,07,24,0,673.38031
2009,07,24,1,671.73586
2009,07,24,2,670.80369
2009,07,24,3,670.14479
2009,07,24,4,669.33093
2009,07,24,5,668.87895
2009,07,24,6,668.77708
2009,07,24,7,668.91544
2009,07,25,0,668.52437
2009,07,25,1,668.20615
2009,07,25,2,668.39921
2009,07,25,3,668.51175
2009,07,25,4,668.70699
2009,07,25,5,669.14469
2009,07,25,6,669.0248
2009,07,25,7,668.92831
2009,07,26,0,669.14846
2009,07,26,1,669.31665
2009,07,26,2,669.59162
2009,07,26,3,670.05929
2009,07,26,4,670.57514
2009,07,26,5,671.07343
2009,07,26,6,671.68499
2009,07,26,7,672.21142
2009,07,27,0,672.27107
2009,07,27,1,672.02003
2009,07,27,2,672.18014
2009,07,27,3,672.43001
2009,07,27,4,672.48546
2009,07,27,5,671.93698
2009,07,27,6,671.54799
2009,07,27,7,671.51421
2009,07,28,0,670.7995
2009,07,28,1,669.76417
2009,07,28,2,669.27629
2009,07,28,3,668.99643
2009,07,28,4,668.84498
2009,07,28,5,669.03256
2009,07,28,6,668.92672
2009,07,28,7,669.17042
2009,07,29,0,669.76347
2009,07,29,1,669.24089
2009,07,29,2,668.49859
2009,07,29,3,667.33919
2009,07,29,4,666.12898
2009,07,29,5,665.52981
2009,07,29,6,665.83189
2009,07,29,7,666.6372
2009,07,30,0,667.85088
2009,07,30,1,669.23561
2009,07,30,2,671.26962
2009,07,30,3,673.59041
2009,07,30,4,674.58356
2009,07,30,5,674.43985
2009,07,30,6,673.95952
2009,07,30,7,673.10517
2009,07,31,0,672.52071
2009,07,31,1,672.24424
2009,07,31,2,672.41568
2009,07,31,3,672.79842
2009,07,31,4,673.30999
2009,07,31,5,673.93397
2009,07,31,6,674.24581
2009,07,31,7,674.42592
2009,07,1,0,674.6591
2009,07,1,1,674.54943
2009,07,1,2,674.57188
2009,07,1,3,674.22693
2009,07,1,4,674.27748
2009,07,1,5,674.55714
2009,07,1,6,675.46103
2009,07,1,7,676.57271
2009,07,2,0,677.96165
2009,07,2,1,679.19674
2009,07,2,2,680.17205
2009,07,2,3,681.23156
2009,07,2,4,682.10509
2009,07,2,5,682.40471
2009,07,2,6,682.37944
2009,07,2,7,682.04661
2009,07,3,0,681.71311
2009,07,3,1,680.61473
2009,07,3,2,679.91282
2009,07,3,3,679.18954
2009,07,3,4,678.15167
2009,07,3,5,677.31969
2009,07,3,6,676.0008
2009,07,3,7,675.1252
2009,07,4,0,674.87482
2009,07,4,1,674.30938
2009,07,4,2,673.82943
2009,07,4,3,673.55226
2009,07,4,4,673.47494
2009,07,4,5,673.03864
2009,07,4,6,672.81337
2009,07,4,7,672.69111
2009,07,5,0,672.39768
2009,07,5,1,671.87681
2009,07,5,2,671.49105
2009,07,5,3,670.79007
2009,07,5,4,669.88319
2009,07,5,5,669.47283
2009,07,5,6,668.76922
2009,07,5,7,667.62566
2009,07,6,0,666.46468
2009,07,6,1,665.52942
2009,07,6,2,665.544
2009,07,6,3,665.55442
2009,07,6,4,666.04059
2009,07,6,5,666.53371
2009,07,6,6,667.02054
2009,07,6,7,667.43838
2009,07,7,0,667.65457
2009,07,7,1,667.84913
2009,07,7,2,668.12449
2009,07,7,3,668.27822
2009,07,7,4,668.61648
2009,07,7,5,669.05611
2009,07,7,6,669.51114
2009,07,7,7,670.23376
2009,07,8,0,670.74767
2009,07,8,1,670.96174
2009,07,8,2,671.39119
2009,07,8,3,671.35068
2009,07,8,4,671.27691
2009,07,8,5,671.10809
2009,07,8,6,671.29756
2009,07,8,7,671.47311
2009,07,9,0,671.65546
2009,07,9,1,671.61999
2009,07,9,2,671.39632
2009,07,9,3,671.20658
2009,07,9,4,671.19241
2009,07,9,5,671.11331
2009,07,9,6,671.02765
2009,07,9,7,670.88276
2009,07,10,0,671.03996
2009,07,10,1,670.99119
