####################################################################################################
# Month: 02Feb                                                                                     #
# Station: KP                                                                                      #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,3.191234
2009,1,1,3.04722
2009,1,2,3.664688
2009,1,3,4.688653
2009,1,4,5.815149
2009,1,5,5.942141
2009,1,6,5.042773
2009,1,7,4.806377
2009,2,0,5.860705
2009,2,1,8.353674
2009,2,2,7.312654
2009,2,3,7.377644
2009,2,4,7.104067
2009,2,5,7.372214
2009,2,6,6.742814
2009,2,7,5.80141
2009,3,0,4.728577
2009,3,1,3.739011
2009,3,2,4.710306
2009,3,3,4.296226
2009,3,4,3.899276
2009,3,5,4.19852
2009,3,6,4.913938
2009,3,7,5.505836
2009,4,0,4.307525
2009,4,1,4.589305
2009,4,2,4.591941
2009,4,3,4.653585
2009,4,4,5.111163
2009,4,5,7.200114
2009,4,6,8.222093
2009,4,7,7.560439
2009,5,0,5.975229
2009,5,1,6.100944
2009,5,2,7.473313
2009,5,3,8.250635
2009,5,4,8.797194
2009,5,5,9.266918
2009,5,6,10.327731
2009,5,7,11.13618
2009,6,0,14.809624
2009,6,1,18.718878
2009,6,2,18.820644
2009,6,3,17.117578
2009,6,4,15.011127
2009,6,5,14.365061
2009,6,6,12.719026
2009,6,7,10.049799
2009,7,0,11.011208
2009,7,1,13.945442
2009,7,2,15.46208
2009,7,3,15.021285
2009,7,4,16.761445
2009,7,5,20.317591
2009,7,6,20.579649
2009,7,7,16.664582
2009,8,0,15.582947
2009,8,1,15.997075
2009,8,2,13.236544
2009,8,3,13.080405
2009,8,4,14.38034
2009,8,5,12.700684
2009,8,6,11.836034
2009,8,7,9.721391
2009,9,0,7.011643
2009,9,1,5.628858
2009,9,2,5.764255
2009,9,3,6.618371
2009,9,4,7.793794
2009,9,5,10.147071
2009,9,6,14.67815
2009,9,7,18.348043
2009,10,0,19.147684
2009,10,1,19.180051
2009,10,2,18.102428
2009,10,3,16.275266
2009,10,4,15.147737
2009,10,5,14.822759
2009,10,6,11.004616
2009,10,7,9.532201
2009,11,0,6.90208
2009,11,1,4.756797
2009,11,2,5.848933
2009,11,3,5.831371
2009,11,4,4.761342
2009,11,5,3.804848
2009,11,6,4.720555
2009,11,7,3.875891
2009,12,0,5.159764
2009,12,1,7.214693
2009,12,2,8.414891
2009,12,3,9.054311
2009,12,4,9.751042
2009,12,5,12.035045
2009,12,6,13.37208
2009,12,7,11.462914
2009,13,0,10.358872
2009,13,1,8.450987
2009,13,2,6.224729
2009,13,3,6.286511
2009,13,4,8.054664
2009,13,5,8.804823
2009,13,6,7.31676
2009,13,7,6.358234
2009,14,0,6.796917
2009,14,1,10.147669
2009,14,2,11.960728
2009,14,3,12.832262
2009,14,4,13.087478
2009,14,5,11.220639
2009,14,6,8.226821
2009,14,7,5.692379
2009,15,0,4.468763
2009,15,1,7.059255
2009,15,2,6.227645
2009,15,3,4.270499
2009,15,4,6.027182
2009,15,5,6.12938
2009,15,6,5.056821
2009,15,7,5.627249
2009,16,0,7.627541
2009,16,1,8.025218
2009,16,2,9.693207
2009,16,3,10.694257
2009,16,4,10.839838
2009,16,5,11.758378
2009,16,6,13.643133
2009,16,7,14.805393
2009,17,0,17.151226
2009,17,1,20.615083
2009,17,2,20.461568
2009,17,3,16.460898
2009,17,4,13.210964
2009,17,5,10.550163
2009,17,6,9.041547
2009,17,7,7.242212
2009,18,0,6.964028
2009,18,1,6.823198
2009,18,2,7.826164
2009,18,3,6.935696
2009,18,4,6.658293
2009,18,5,5.686787
2009,18,6,3.971693
2009,18,7,3.319258
2009,19,0,3.036053
2009,19,1,3.095002
2009,19,2,2.934593
2009,19,3,2.936476
2009,19,4,3.601833
2009,19,5,4.365115
2009,19,6,4.812073
2009,19,7,4.796204
2009,20,0,4.368014
2009,20,1,3.605539
2009,20,2,2.679785
2009,20,3,1.113171
2009,20,4,0.281811
2009,20,5,3.195436
2009,20,6,4.151182
2009,20,7,4.902995
2009,21,0,4.978379
2009,21,1,4.150585
2009,21,2,3.346226
2009,21,3,4.090213
2009,21,4,4.287
2009,21,5,3.575202
2009,21,6,1.498111
2009,21,7,2.465163
2009,22,0,4.21449
2009,22,1,4.915799
2009,22,2,5.639397
2009,22,3,6.247788
2009,22,4,5.833478
2009,22,5,4.84625
2009,22,6,3.382463
2009,22,7,4.047003
2009,23,0,2.298444
2009,23,1,1.830832
2009,23,2,4.244
2009,23,3,6.122209
2009,23,4,5.729286
2009,23,5,7.55536
2009,23,6,8.075806
2009,23,7,6.760324
2009,24,0,7.20094
2009,24,1,9.61036
2009,24,2,10.08929
2009,24,3,9.709799
2009,24,4,11.3268
2009,24,5,11.61834
2009,24,6,8.409606
2009,24,7,4.89179
2009,25,0,4.304231
2009,25,1,5.145921
2009,25,2,7.107852
2009,25,3,7.505987
2009,25,4,8.353014
2009,25,5,11.336658
2009,25,6,11.184765
2009,25,7,10.503839
2009,26,0,11.257689
2009,26,1,13.292318
2009,26,2,12.663471
2009,26,3,15.373277
2009,26,4,16.771295
2009,26,5,14.550811
2009,26,6,12.880772
2009,26,7,9.987542
2009,27,0,9.15883
2009,27,1,9.726793
2009,27,2,8.666891
2009,27,3,9.855751
2009,27,4,10.956646
2009,27,5,9.480462
2009,27,6,7.495659
2009,27,7,5.815729
2009,28,0,5.041899
2009,28,1,4.315391
2009,28,2,1.778478
2009,28,3,2.017731
2009,28,4,3.40568
2009,28,5,2.798418
2009,28,6,1.677885
2009,28,7,1.969973
