####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/BAJA                         #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,11,1,0,685.66138
2009,11,1,1,684.82445
2009,11,1,2,683.4335
2009,11,1,3,681.73229
2009,11,1,4,681.16621
2009,11,1,5,680.99616
2009,11,1,6,680.6708
2009,11,1,7,680.39457
2009,11,2,0,680.71532
2009,11,2,1,681.40139
2009,11,2,2,681.6785
2009,11,2,3,681.97407
2009,11,2,4,682.02947
2009,11,2,5,681.86688
2009,11,2,6,681.79314
2009,11,2,7,681.92452
2009,11,3,0,682.62617
2009,11,3,1,683.0362
2009,11,3,2,683.12157
2009,11,3,3,683.63537
2009,11,3,4,684.37416
2009,11,3,5,684.41967
2009,11,3,6,684.88932
2009,11,3,7,685.70745
2009,11,4,0,686.24215
2009,11,4,1,686.15737
2009,11,4,2,685.84319
2009,11,4,3,685.56716
2009,11,4,4,685.29693
2009,11,4,5,684.3915
2009,11,4,6,683.58975
2009,11,4,7,683.35762
2009,11,5,0,683.03961
2009,11,5,1,682.66309
2009,11,5,2,682.79804
2009,11,5,3,683.097
2009,11,5,4,683.568
2009,11,5,5,684.07845
2009,11,5,6,684.84195
2009,11,5,7,685.41217
2009,11,6,0,685.88341
2009,11,6,1,686.045
2009,11,6,2,686.4025
2009,11,6,3,686.7707
2009,11,6,4,687.08673
2009,11,6,5,687.21201
2009,11,6,6,687.43034
2009,11,6,7,687.62601
2009,11,7,0,687.91663
2009,11,7,1,688.02199
2009,11,7,2,687.76474
2009,11,7,3,687.37563
2009,11,7,4,687.22427
2009,11,7,5,686.94806
2009,11,7,6,686.82695
2009,11,7,7,686.45392
2009,11,8,0,685.64601
2009,11,8,1,684.51913
2009,11,8,2,683.80921
2009,11,8,3,683.19061
2009,11,8,4,682.44077
2009,11,8,5,681.75775
2009,11,8,6,681.35021
2009,11,8,7,680.67026
2009,11,9,0,679.95553
2009,11,9,1,679.29476
2009,11,9,2,679.33495
2009,11,9,3,679.49119
2009,11,9,4,679.5919
2009,11,9,5,679.84794
2009,11,9,6,680.60741
2009,11,9,7,681.24125
2009,11,10,0,681.64548
2009,11,10,1,681.40089
2009,11,10,2,681.86791
2009,11,10,3,682.2443
2009,11,10,4,682.42031
2009,11,10,5,682.16184
2009,11,10,6,681.67371
2009,11,10,7,681.4591
2009,11,11,0,680.98653
2009,11,11,1,679.74848
2009,11,11,2,679.1614
2009,11,11,3,678.72544
2009,11,11,4,677.92721
