####################################################################################################
# Month: 03Mar                                                                                     #
# Station: SAS                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2015,03,1,0,0.908747
2015,03,1,1,0.835508
2015,03,1,2,0.935987
2015,03,1,3,0.937732
2015,03,1,4,0.823786
2015,03,1,5,0.772581
2015,03,1,6,0.698763
2015,03,1,7,0.810922
2015,03,2,0,0.927663
2015,03,2,1,0.959785
2015,03,2,2,0.975132
2015,03,2,3,0.970414
2015,03,2,4,1.025554
2015,03,2,5,0.811425
2015,03,2,6,0.689108
2015,03,2,7,0.844584
2015,03,3,0,0.914108
2015,03,3,1,0.906658
2015,03,3,2,0.911365
2015,03,3,3,0.931895
2015,03,3,4,0.884644
2015,03,3,5,0.754525
2015,03,3,6,0.704623
2015,03,3,7,0.909077
2015,03,4,0,0.974304
2015,03,4,1,0.970571
2015,03,4,2,0.941607
2015,03,4,3,0.936257
2015,03,4,4,0.889522
2015,03,4,5,0.77871
2015,03,4,6,0.691919
2015,03,4,7,0.792917
2015,03,5,0,0.945785
2015,03,5,1,0.953539
2015,03,5,2,0.908444
2015,03,5,3,0.942124
2015,03,5,4,0.916785
2015,03,5,5,0.830872
2015,03,5,6,0.83455
2015,03,5,7,0.942471
2015,03,6,0,0.953184
2015,03,6,1,0.867898
2015,03,6,2,0.869357
2015,03,6,3,0.863756
2015,03,6,4,0.850643
2015,03,6,5,0.825346
2015,03,6,6,0.824992
2015,03,6,7,0.910575
2015,03,7,0,0.978271
2015,03,7,1,0.978138
2015,03,7,2,0.940639
2015,03,7,3,0.925908
2015,03,7,4,0.894642
2015,03,7,5,0.828362
2015,03,7,6,0.791479
2015,03,7,7,0.878364
2015,03,8,0,0.872584
2015,03,8,1,0.838913
2015,03,8,2,0.908931
2015,03,8,3,0.897422
2015,03,8,4,0.858334
2015,03,8,5,0.838745
2015,03,8,6,0.855837
2015,03,8,7,0.935451
2015,03,9,0,0.936076
2015,03,9,1,0.821833
2015,03,9,2,0.699964
2015,03,9,3,0.588784
2015,03,9,4,0.551341
2015,03,9,5,0.644148
2015,03,9,6,0.581079
2015,03,9,7,0.621005
2015,03,10,0,0.729875
2015,03,10,1,1.046432
2015,03,10,2,0.830384
2015,03,10,3,0.84624
2015,03,10,4,0.769811
2015,03,10,5,0.733479
2015,03,10,6,0.649657
2015,03,10,7,0.763188
2015,03,11,0,0.871977
2015,03,11,1,0.887709
2015,03,11,2,0.828641
2015,03,11,3,0.67475
2015,03,11,4,0.787786
2015,03,11,5,0.859837
2015,03,11,6,0.874781
2015,03,11,7,0.931855
2015,03,12,0,0.853266
2015,03,12,1,0.856167
2015,03,12,2,0.865233
2015,03,12,3,0.883177
2015,03,12,4,0.869016
2015,03,12,5,0.827751
2015,03,12,6,0.759203
2015,03,12,7,0.925862
2015,03,13,0,0.955064
2015,03,13,1,1.036283
2015,03,13,2,1.119809
2015,03,13,3,0.893178
2015,03,13,4,0.799464
2015,03,13,5,0.746424
2015,03,13,6,0.738518
2015,03,13,7,0.865918
2015,03,14,0,0.918507
2015,03,14,1,1.001609
2015,03,14,2,1.057115
2015,03,14,3,0.856354
2015,03,14,4,0.802973
2015,03,14,5,0.779948
2015,03,14,6,0.847344
2015,03,14,7,0.94469
2015,03,15,0,0.803339
2015,03,15,1,0.725445
2015,03,15,2,0.681162
2015,03,15,3,0.687882
2015,03,15,4,0.663645
2015,03,15,5,0.706116
2015,03,15,6,0.645093
2015,03,15,7,0.787396
2015,03,16,0,0.901168
2015,03,16,1,0.749587
2015,03,16,2,0.604228
2015,03,16,3,0.635408
2015,03,16,4,0.55526
2015,03,16,5,0.674309
2015,03,16,6,0.613523
2015,03,16,7,0.746198
2015,03,17,0,0.954944
2015,03,17,1,0.937989
2015,03,17,2,0.894258
2015,03,17,3,0.939827
2015,03,17,4,0.919695
2015,03,17,5,0.776735
2015,03,17,6,0.816273
2015,03,17,7,0.927265
2015,03,18,0,0.981038
2015,03,18,1,0.98243
2015,03,18,2,0.954219
2015,03,18,3,0.943702
2015,03,18,4,0.877667
2015,03,18,5,0.821173
2015,03,18,6,0.747547
2015,03,18,7,0.815989
2015,03,19,0,0.874218
2015,03,19,1,0.877969
2015,03,19,2,0.866672
2015,03,19,3,0.81091
2015,03,19,4,0.825315
2015,03,19,5,0.780589
2015,03,19,6,0.766399
2015,03,19,7,0.928647
2015,03,20,0,0.984363
2015,03,20,1,0.969477
2015,03,20,2,0.921957
2015,03,20,3,0.876004
2015,03,20,4,0.839568
2015,03,20,5,0.731792
2015,03,20,6,0.735579
2015,03,20,7,0.902308
2015,03,21,0,0.840394
2015,03,21,1,0.885643
2015,03,21,2,0.85963
2015,03,21,3,0.86138
2015,03,21,4,0.884642
2015,03,21,5,0.876916
2015,03,21,6,0.77991
2015,03,21,7,0.758309
2015,03,22,0,0.820042
2015,03,22,1,0.853502
2015,03,22,2,0.723237
2015,03,22,3,0.739802
2015,03,22,4,0.715973
2015,03,22,5,0.766158
2015,03,22,6,0.616768
2015,03,22,7,0.673306
2015,03,23,0,0.84692
2015,03,23,1,0.952372
2015,03,23,2,1.099501
2015,03,23,3,0.910275
2015,03,23,4,0.852812
2015,03,23,5,0.735291
2015,03,23,6,0.600585
2015,03,23,7,0.611329
2015,03,24,0,0.544639
2015,03,24,1,0.369717
2015,03,24,2,0.311366
2015,03,24,3,0.259516
2015,03,24,4,0.22564
2015,03,24,5,0.392109
2015,03,24,6,0.432953
2015,03,24,7,0.745458
2015,03,25,0,0.942334
2015,03,25,1,0.966529
2015,03,25,2,0.942632
2015,03,25,3,0.909645
2015,03,25,4,0.924164
2015,03,25,5,0.820597
2015,03,25,6,0.858455
2015,03,25,7,0.96197
2015,03,26,0,0.956464
2015,03,26,1,0.88412
2015,03,26,2,0.728338
2015,03,26,3,0.742848
2015,03,26,4,0.697721
2015,03,26,5,0.75829
2015,03,26,6,0.762557
2015,03,26,7,0.911945
2015,03,27,0,0.699837
2015,03,27,1,0.392796
2015,03,27,2,0.287084
2015,03,27,3,0.340322
2015,03,27,4,0.355644
2015,03,27,5,0.319793
2015,03,27,6,0.234196
2015,03,27,7,0.485566
2015,03,28,0,0.340751
2015,03,28,1,0.142031
2015,03,28,2,0.104194
2015,03,28,3,0.0442
2015,03,28,4,0.028914
2015,03,28,5,0.071771
2015,03,28,6,0.170708
2015,03,28,7,0.319527
2015,03,29,0,0.25403
2015,03,29,1,0.135437
2015,03,29,2,0.184629
2015,03,29,3,0.135041
2015,03,29,4,0.119979
2015,03,29,5,0.25186
2015,03,29,6,0.275192
2015,03,29,7,0.364102
2015,03,30,0,0.336611
2015,03,30,1,0.296413
2015,03,30,2,0.316774
2015,03,30,3,0.349992
