####################################################################################################
# Month: 07Jul                                                                                     #
# Station: HAN                                                                                     #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,6.28399475
2009,2,6.43398975
2009,3,7.82168687
2009,4,7.28018688
2009,5,5.16702662
2009,6,5.3317295
2009,7,4.09956763
2009,8,4.78925262
2009,9,5.58045888
2009,10,5.64162612
2009,11,4.588559
2009,12,5.6155355
2009,13,6.74725412
2009,14,6.367123
2009,15,6.85911863
2009,16,4.87120975
2009,17,5.25516088
2009,18,5.6686195
2009,19,5.57769262
2009,20,4.6741055
2009,21,2.88316712
2009,22,4.15926525
2009,23,5.88869725
2009,24,4.296231
2009,25,3.49110688
2009,26,3.32119575
2009,27,2.70465362
2009,28,4.02742038
2009,29,4.99119612
2009,30,4.3132215
2009,31,4.020508
