####################################################################################################
# Month: 03Mar                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/SKS                          #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,03,1,0,2.5629
2009,03,1,1,2.7399
2009,03,1,2,2.67244
2009,03,1,3,2.11886
2009,03,1,4,1.63659
2009,03,1,5,1.3896
2009,03,1,6,1.275
2009,03,1,7,1.38104
2009,03,2,0,1.9126800000000002
2009,03,2,1,2.5585500000000003
2009,03,2,2,3.056
2009,03,2,3,3.54808
2009,03,2,4,4.29905
2009,03,2,5,4.42029
2009,03,2,6,6.02161
2009,03,2,7,7.57118
2009,03,3,0,7.14084
2009,03,3,1,6.633319999999999
2009,03,3,2,6.320729999999999
2009,03,3,3,6.5851999999999995
2009,03,3,4,5.457949999999999
2009,03,3,5,5.2743
2009,03,3,6,5.11456
2009,03,3,7,5.649649999999999
2009,03,4,0,5.16622
2009,03,4,1,5.71016
2009,03,4,2,6.57401
2009,03,4,3,6.9661
2009,03,4,4,7.261010000000001
2009,03,4,5,6.636729999999999
2009,03,4,6,6.61109
2009,03,4,7,6.20917
2009,03,5,0,5.788390000000001
2009,03,5,1,7.40544
2009,03,5,2,7.881810000000001
2009,03,5,3,7.72509
2009,03,5,4,7.96212
2009,03,5,5,8.11927
2009,03,5,6,6.86623
2009,03,5,7,6.9093800000000005
2009,03,6,0,5.78637
2009,03,6,1,4.96683
2009,03,6,2,4.30389
2009,03,6,3,5.45498
2009,03,6,4,8.50039
2009,03,6,5,9.17864
2009,03,6,6,6.70824
2009,03,6,7,4.42738
2009,03,7,0,2.49689
2009,03,7,1,1.27599
2009,03,7,2,1.35566
2009,03,7,3,1.34947
2009,03,7,4,1.94748
2009,03,7,5,2.6293699999999998
2009,03,7,6,1.9429
2009,03,7,7,2.27956
2009,03,8,0,2.33925
2009,03,8,1,2.7094699999999996
2009,03,8,2,3.64216
2009,03,8,3,4.18141
2009,03,8,4,4.28538
2009,03,8,5,4.62584
2009,03,8,6,5.07013
2009,03,8,7,5.85816
2009,03,9,0,6.25037
2009,03,9,1,6.14724
2009,03,9,2,5.44813
2009,03,9,3,4.39758
2009,03,9,4,4.36994
2009,03,9,5,4.59051
2009,03,9,6,3.97907
2009,03,9,7,3.93715
2009,03,10,0,9.61393
2009,03,10,1,9.48482
2009,03,10,2,9.11904
2009,03,10,3,10.247399999999999
2009,03,10,4,11.4773
2009,03,10,5,10.848600000000001
2009,03,10,6,8.98062
2009,03,10,7,10.418899999999999
2009,03,11,0,8.56566
2009,03,11,1,8.74309
2009,03,11,2,8.17868
2009,03,11,3,7.7432
2009,03,11,4,7.52259
2009,03,11,5,7.159770000000001
2009,03,11,6,7.02699
2009,03,11,7,6.04828
2009,03,12,0,6.4177
2009,03,12,1,6.078600000000001
2009,03,12,2,5.69099
2009,03,12,3,6.37996
