####################################################################################################
# Month: 01Jan                                                                                     #
# Station: SMT                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,01,1,8.40983425
2009,01,2,5.1079385
2009,01,3,13.11722562
2009,01,4,14.40516225
2009,01,5,9.98797425
2009,01,6,16.71886587
2009,01,7,17.70006462
2009,01,8,7.92428062
2009,01,9,12.51681025
2009,01,10,15.81133738
2009,01,11,11.983735
2009,01,12,13.665436
2009,01,13,10.48864538
2009,01,14,9.72289425
2009,01,15,3.36240938
2009,01,16,1.01427712
2009,01,17,1.84132088
2009,01,18,2.85354462
2009,01,19,2.5736275
2009,01,20,1.50653188
2009,01,21,2.929401
2009,01,22,8.94056075
2009,01,23,5.64434938
2009,01,24,6.24993212
2009,01,25,17.05038838
2009,01,26,25.69784562
2009,01,27,20.60848662
2009,01,28,11.831945
2009,01,29,7.2768565
2009,01,30,7.96201412
2009,01,31,3.649143
