####################################################################################################
# Month: 07Jul                                                                                     #
# Station: NZ                                                                                      #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,2.568948
2009,1,1,1.510398
2009,1,2,2.767868
2009,1,3,3.306669
2009,1,4,4.794919
2009,1,5,5.558356
2009,1,6,5.767314
2009,1,7,6.863151
2009,2,0,9.80763
2009,2,1,12.09974
2009,2,2,17.058686
2009,2,3,16.390461
2009,2,4,7.120828
2009,2,5,6.446028
2009,2,6,8.247129
2009,2,7,8.932272
2009,3,0,9.115154
2009,3,1,8.591018
2009,3,2,7.131705
2009,3,3,6.44468
2009,3,4,6.153091
2009,3,5,4.454271
2009,3,6,3.309678
2009,3,7,0.736303
2009,4,0,0.712682
2009,4,1,2.694738
2009,4,2,5.276518
2009,4,3,7.601415
2009,4,4,10.832769
2009,4,5,12.424032
2009,4,6,10.393898
2009,4,7,8.739576
2009,5,0,7.377438
2009,5,1,5.887417
2009,5,2,4.763252
2009,5,3,4.608317
2009,5,4,3.811006
2009,5,5,3.819837
2009,5,6,5.084547
2009,5,7,5.032211
2009,6,0,6.020926
2009,6,1,9.426581
2009,6,2,9.730686
2009,6,3,5.608791
2009,6,4,2.095103
2009,6,5,5.518076
2009,6,6,7.070272
2009,6,7,8.216504
2009,7,0,6.388928
2009,7,1,5.352239
2009,7,2,2.020313
2009,7,3,1.890911
2009,7,4,1.238447
2009,7,5,3.468773
2009,7,6,6.071631
2009,7,7,6.824834
2009,8,0,8.936463
2009,8,1,10.214352
2009,8,2,10.827874
2009,8,3,10.148311
2009,8,4,9.772895
2009,8,5,10.680251
2009,8,6,10.632141
2009,8,7,9.852242
2009,9,0,6.623353
2009,9,1,2.270569
2009,9,2,2.312529
2009,9,3,6.619059
2009,9,4,8.91143
2009,9,5,9.46429
2009,9,6,9.56659
2009,9,7,8.677999
2009,10,0,7.728505
2009,10,1,6.508232
2009,10,2,7.430789
2009,10,3,5.890803
2009,10,4,5.270283
2009,10,5,5.045559
2009,10,6,5.213922
2009,10,7,7.100915
2009,11,0,6.292721
2009,11,1,6.098824
2009,11,2,6.700336
2009,11,3,6.164861
2009,11,4,5.097931
2009,11,5,6.194242
2009,11,6,7.325857
2009,11,7,8.663073
2009,12,0,7.73031
2009,12,1,7.055191
2009,12,2,6.981143
2009,12,3,8.099906
2009,12,4,6.978717
2009,12,5,4.635306
2009,12,6,4.594145
2009,12,7,4.927315
2009,13,0,3.627686
2009,13,1,1.667566
2009,13,2,1.660931
2009,13,3,1.548887
2009,13,4,4.256159
2009,13,5,5.139105
2009,13,6,5.503943
2009,13,7,7.143463
2009,14,0,7.958153
2009,14,1,7.164486
2009,14,2,4.642168
2009,14,3,3.352046
2009,14,4,4.535349
2009,14,5,4.581547
2009,14,6,5.718316
2009,14,7,4.52207
2009,15,0,7.716129
2009,15,1,11.423434
2009,15,2,9.983991
2009,15,3,9.522963
2009,15,4,9.767536
2009,15,5,9.103213
2009,15,6,6.420638
2009,15,7,3.081171
2009,16,0,2.468594
2009,16,1,1.462867
2009,16,2,1.755921
2009,16,3,3.716536
2009,16,4,5.151981
2009,16,5,8.836319
2009,16,6,9.615712
2009,16,7,7.383833
2009,17,0,7.708315
2009,17,1,8.156154
2009,17,2,6.664506
2009,17,3,5.473672
2009,17,4,6.461697
2009,17,5,8.152452
2009,17,6,9.645861
2009,17,7,10.327905
2009,18,0,12.005047
2009,18,1,19.635632
2009,18,2,25.989552
2009,18,3,27.163992
2009,18,4,26.237147
2009,18,5,26.847273
2009,18,6,25.973605
2009,18,7,24.323368
2009,19,0,23.134629
2009,19,1,22.752082
2009,19,2,22.298394
2009,19,3,21.083302
2009,19,4,20.13049
2009,19,5,17.722097
2009,19,6,16.310865
2009,19,7,14.462
2009,20,0,12.698868
2009,20,1,11.74416
2009,20,2,10.424935
2009,20,3,11.153307
2009,20,4,11.454845
2009,20,5,15.125613
2009,20,6,22.805001
2009,20,7,28.891775
2009,21,0,32.67344
2009,21,1,32.380738
2009,21,2,30.926839
2009,21,3,25.398623
2009,21,4,24.803853
2009,21,5,28.07207
2009,21,6,30.270186
2009,21,7,29.472389
2009,22,0,27.252365
2009,22,1,25.101376
2009,22,2,22.954571
2009,22,3,22.193733
2009,22,4,23.642503
2009,22,5,31.752025
2009,22,6,32.513885
2009,22,7,23.350791
2009,23,0,24.165548
2009,23,1,18.829649
2009,23,2,15.323525
2009,23,3,11.583864
2009,23,4,9.258097
2009,23,5,8.324448
2009,23,6,8.471459
2009,23,7,10.787865
2009,24,0,12.239848
2009,24,1,11.857838
2009,24,2,10.778995
2009,24,3,8.538347
2009,24,4,7.613227
2009,24,5,6.946616
2009,24,6,6.088679
2009,24,7,4.075248
2009,25,0,4.088689
2009,25,1,3.074643
2009,25,2,0.714261
2009,25,3,2.056053
2009,25,4,3.576706
2009,25,5,4.554094
2009,25,6,4.947159
2009,25,7,5.124347
2009,26,0,4.108837
2009,26,1,2.576481
2009,26,2,2.375595
2009,26,3,1.946112
2009,26,4,1.378212
2009,26,5,1.177841
2009,26,6,1.721188
2009,26,7,2.673282
2009,27,0,3.015614
2009,27,1,3.586057
2009,27,2,3.469193
2009,27,3,3.056226
2009,27,4,4.925093
2009,27,5,7.939391
2009,27,6,11.257585
2009,27,7,14.00639
2009,28,0,18.627504
2009,28,1,23.198492
2009,28,2,22.181837
2009,28,3,14.674006
2009,28,4,10.415783
2009,28,5,6.76623
2009,28,6,5.575949
2009,28,7,3.462954
2009,29,0,4.521564
2009,29,1,12.463658
2009,29,2,22.087064
2009,29,3,28.209629
2009,29,4,25.380122
2009,29,5,24.135598
2009,29,6,23.793411
2009,29,7,23.168018
2009,30,0,22.33767
2009,30,1,20.193051
2009,30,2,19.411449
2009,30,3,19.920791
2009,30,4,18.086273
2009,30,5,18.192445
2009,30,6,30.342855
2009,30,7,29.74889
2009,31,0,29.047737
2009,31,1,24.750566
2009,31,2,27.200472
2009,31,3,23.707066
2009,31,4,18.74431
2009,31,5,15.544426
2009,31,6,14.932629
2009,31,7,15.644875
