####################################################################################################
# Month: 10Oct                                                                                     #
# Station: HES                                                                                     #
# Columns are: year    month   day     segment         windspeed (m/s)                             #
####################################################################################################
year,month,day,segment,windspeed
2009,10,1,0,4.928727
2009,10,1,1,3.385867
2009,10,1,2,2.603273
2009,10,1,3,3.899649
2009,10,1,4,6.113159
2009,10,1,5,3.478548
2009,10,1,6,2.160285
2009,10,1,7,1.2511
2009,10,2,0,2.257689
2009,10,2,1,2.237953
2009,10,2,2,3.193117
2009,10,2,3,3.508092
2009,10,2,4,2.852068
2009,10,2,5,0.28542
2009,10,2,6,2.99018
2009,10,2,7,4.035999
2009,10,3,0,2.482108
2009,10,3,1,3.15084
2009,10,3,2,3.104325
2009,10,3,3,2.341531
2009,10,3,4,4.582453
2009,10,3,5,6.552585
2009,10,3,6,5.089834
2009,10,3,7,3.937985
2009,10,4,0,4.699956
2009,10,4,1,4.381522
2009,10,4,2,4.901293
2009,10,4,3,4.695392
2009,10,4,4,5.884574
2009,10,4,5,5.574334
2009,10,4,6,2.628494
2009,10,4,7,3.482196
2009,10,5,0,3.864499
2009,10,5,1,4.491653
2009,10,5,2,6.199043
2009,10,5,3,7.737376
2009,10,5,4,7.916722
2009,10,5,5,6.187342
2009,10,5,6,3.972636
2009,10,5,7,7.792395
2009,10,6,0,8.612697
2009,10,6,1,8.60187
2009,10,6,2,9.022878
2009,10,6,3,8.731796
2009,10,6,4,9.258007
2009,10,6,5,5.725601
2009,10,6,6,7.230082
2009,10,6,7,9.757263
2009,10,7,0,9.758407
2009,10,7,1,9.024683
2009,10,7,2,8.085782
2009,10,7,3,6.499264
2009,10,7,4,7.904895
2009,10,7,5,7.593466
2009,10,7,6,6.281237
2009,10,7,7,8.790245
2009,10,8,0,9.022186
2009,10,8,1,8.754681
2009,10,8,2,7.946949
2009,10,8,3,5.798661
2009,10,8,4,7.532688
2009,10,8,5,7.728869
2009,10,8,6,6.776481
2009,10,8,7,8.443566
2009,10,9,0,9.749967
2009,10,9,1,5.930931
2009,10,9,2,5.530474
2009,10,9,3,6.266153
2009,10,9,4,7.67921
2009,10,9,5,7.247557
2009,10,9,6,4.707428
2009,10,9,7,4.328133
2009,10,10,0,4.012156
2009,10,10,1,4.164375
2009,10,10,2,6.142817
2009,10,10,3,7.700631
2009,10,10,4,8.918226
2009,10,10,5,6.925614
2009,10,10,6,6.013298
2009,10,10,7,7.363927
2009,10,11,0,8.680178
2009,10,11,1,9.004728
2009,10,11,2,9.451036
2009,10,11,3,10.509712
2009,10,11,4,11.228995
2009,10,11,5,11.600258
2009,10,11,6,10.988876
2009,10,11,7,12.102267
2009,10,12,0,10.97449
2009,10,12,1,7.446984
2009,10,12,2,4.795998
2009,10,12,3,4.717147
2009,10,12,4,8.176983
2009,10,12,5,7.499566
2009,10,12,6,3.576046
2009,10,12,7,4.771086
2009,10,13,0,4.769208
2009,10,13,1,6.884475
2009,10,13,2,7.916138
2009,10,13,3,8.623792
2009,10,13,4,10.097895
2009,10,13,5,11.269176
2009,10,13,6,7.971477
2009,10,13,7,9.908063
2009,10,14,0,10.619507
2009,10,14,1,9.601717
2009,10,14,2,7.484538
2009,10,14,3,6.784573
2009,10,14,4,7.483491
2009,10,14,5,7.322669
2009,10,14,6,5.196075
2009,10,14,7,4.442152
2009,10,15,0,2.815042
2009,10,15,1,0.541588
2009,10,15,2,0.421988
2009,10,15,3,1.213713
2009,10,15,4,3.734516
2009,10,15,5,4.624834
2009,10,15,6,3.570196
2009,10,15,7,5.314749
2009,10,16,0,5.231691
2009,10,16,1,4.388652
2009,10,16,2,2.519065
2009,10,16,3,3.273347
2009,10,16,4,5.617844
2009,10,16,5,6.276928
2009,10,16,6,4.448796
2009,10,16,7,4.016547
2009,10,17,0,3.987187
2009,10,17,1,3.057844
2009,10,17,2,2.394778
2009,10,17,3,2.215164
2009,10,17,4,3.518653
2009,10,17,5,3.971972
2009,10,17,6,3.521471
2009,10,17,7,6.60676
2009,10,18,0,7.789981
2009,10,18,1,7.64969
2009,10,18,2,7.411085
2009,10,18,3,7.592677
2009,10,18,4,4.786552
2009,10,18,5,2.848649
2009,10,18,6,4.326124
2009,10,18,7,5.818863
2009,10,19,0,7.340771
2009,10,19,1,8.404809
2009,10,19,2,8.729812
2009,10,19,3,7.324403
2009,10,19,4,4.807796
2009,10,19,5,3.520441
2009,10,19,6,3.660603
2009,10,19,7,2.966096
2009,10,20,0,2.052812
2009,10,20,1,3.440508
2009,10,20,2,6.471654
2009,10,20,3,5.148117
2009,10,20,4,2.312225
2009,10,20,5,1.779677
2009,10,20,6,4.035687
2009,10,20,7,3.44822
2009,10,21,0,2.941881
2009,10,21,1,0.414046
2009,10,21,2,3.100888
2009,10,21,3,3.925883
2009,10,21,4,3.784691
2009,10,21,5,2.988086
2009,10,21,6,1.924405
2009,10,21,7,2.348434
2009,10,22,0,2.676241
2009,10,22,1,3.100304
2009,10,22,2,1.581881
2009,10,22,3,3.878358
2009,10,22,4,3.623476
2009,10,22,5,3.089124
2009,10,22,6,1.730553
2009,10,22,7,2.293597
2009,10,23,0,3.486231
2009,10,23,1,2.964302
2009,10,23,2,3.280916
2009,10,23,3,4.403591
2009,10,23,4,3.268311
2009,10,23,5,2.181396
2009,10,23,6,0.563587
2009,10,23,7,1.004032
