####################################################################################################
# Month: 12Dec                                                                                     #
# Station: JCMT                                                                                    #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
9,12,1,0,0.412261
9,12,1,1,0.253043
9,12,1,2,0.246771
9,12,1,3,0.167215
9,12,1,4,0.08426
9,12,1,5,0.075836
9,12,1,6,0.05741
9,12,1,7,0.05914
9,12,2,0,0.06235
9,12,2,1,0.073484
9,12,2,2,0.108838
9,12,2,3,0.157108
9,12,2,4,0.237
9,12,2,5,0.335927
9,12,2,6,0.319333
9,12,2,7,0.264184
9,12,3,0,0.279223
9,12,3,1,0.287129
9,12,3,2,0.202188
9,12,3,3,0.139562
9,12,3,4,0.112154
9,12,3,5,0.093504
9,12,3,6,0.116629
9,12,3,7,0.151974
9,12,4,0,0.364147
9,12,4,1,0.470432
9,12,4,2,0.424434
9,12,4,3,0.431359
9,12,4,4,0.378204
9,12,4,5,0.349854
9,12,4,6,0.274475
9,12,4,7,0.214487
9,12,5,0,0.056608
9,12,5,1,0.062044
9,12,5,2,0.102977
9,12,5,3,0.08537
9,12,5,4,0.078436
9,12,5,5,0.09565
9,12,5,6,0.121334
9,12,5,7,0.147486
9,12,6,0,0.144203
9,12,6,1,0.139931
9,12,6,2,0.172035
9,12,6,3,0.192866
9,12,6,4,0.196651
9,12,6,5,0.241656
9,12,6,6,0.306605
9,12,6,7,0.289553
9,12,7,0,0.313699
9,12,7,1,0.343573
9,12,7,2,0.331228
9,12,7,3,0.250891
9,12,7,4,0.179188
9,12,7,5,0.143316
9,12,7,6,0.15697
9,12,7,7,0.181019
9,12,8,0,0.160885
9,12,8,1,0.075006
9,12,8,2,0.073249
9,12,8,3,0.096748
9,12,8,4,0.091083
9,12,8,5,0.120695
9,12,8,6,0.135466
9,12,8,7,0.103022
9,12,9,0,0.110136
9,12,9,1,0.126611
9,12,9,2,0.133548
9,12,9,3,0.116764
9,12,9,4,0.105161
9,12,9,5,0.098898
9,12,9,6,0.085134
9,12,9,7,0.069886
9,12,10,0,0.100309
9,12,10,1,0.161423
9,12,10,2,0.169826
9,12,10,3,0.136764
9,12,10,4,0.141627
9,12,10,5,0.152817
9,12,10,6,0.122896
9,12,10,7,0.094962
9,12,11,0,0.103977
9,12,11,1,0.111092
9,12,11,2,0.099374
9,12,11,3,0.079771
9,12,11,4,0.055428
9,12,11,5,0.040113
9,12,11,6,0.036191
9,12,11,7,0.034329
9,12,12,0,0.029674
9,12,12,1,0.032758
9,12,12,2,0.029332
9,12,12,3,0.019857
9,12,12,4,0.036899
9,12,12,5,0.038828
9,12,12,6,0.040589
9,12,12,7,0.045062
9,12,13,0,0.041411
9,12,13,1,0.038054
9,12,13,2,0.040311
9,12,13,3,0.043673
9,12,13,4,0.051007
9,12,13,5,0.055683
9,12,13,6,0.048822
9,12,13,7,0.040046
9,12,14,0,0.043507
9,12,14,1,0.048775
9,12,14,2,0.053989
9,12,14,3,0.059592
9,12,14,4,0.062022
9,12,14,5,0.064902
9,12,14,6,0.060904
9,12,14,7,0.057979
9,12,15,0,0.059298
