####################################################################################################
# Month: 05May                                                                                     #
# Station: SPT                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,9.046874
2009,1,1,8.289909
2009,1,2,6.930331
2009,1,3,8.960624
2009,1,4,10.237365
2009,1,5,9.556178
2009,1,6,8.77848
2009,1,7,7.195709
2009,2,0,2.549314
2009,2,1,3.494602
2009,2,2,4.589124
2009,2,3,3.344637
2009,2,4,3.955373
2009,2,5,5.795567
2009,2,6,6.745552
2009,2,7,8.269144
2009,3,0,6.120242
2009,3,1,4.672945
2009,3,2,6.087309
2009,3,3,7.919168
2009,3,4,9.505373
2009,3,5,9.542338
2009,3,6,9.210779
2009,3,7,8.609449
2009,4,0,6.869608
2009,4,1,6.332989
2009,4,2,7.292849
2009,4,3,9.445205
2009,4,4,11.213143
2009,4,5,13.255909
2009,4,6,14.542024
2009,4,7,16.03907
2009,5,0,14.461145
2009,5,1,15.266631
2009,5,2,17.397079
2009,5,3,15.385932
2009,5,4,12.874631
2009,5,5,15.114873
2009,5,6,15.391903
2009,5,7,12.722295
2009,6,0,13.415141
2009,6,1,15.448247
2009,6,2,15.559609
2009,6,3,13.895273
2009,6,4,11.582981
2009,6,5,10.623632
2009,6,6,10.531923
2009,6,7,10.522855
2009,7,0,8.0418
2009,7,1,6.090477
2009,7,2,5.64638
2009,7,3,5.542891
2009,7,4,7.084619
2009,7,5,8.367967
2009,7,6,7.934347
2009,7,7,9.539489
2009,8,0,5.305242
2009,8,1,4.36806
2009,8,2,13.959924
2009,8,3,16.021499
2009,8,4,14.993728
2009,8,5,13.347236
2009,8,6,11.501396
2009,8,7,10.917877
2009,9,0,6.034791
2009,9,1,3.881596
2009,9,2,7.635335
2009,9,3,10.278979
2009,9,4,10.487731
2009,9,5,9.698186
2009,9,6,9.890419
2009,9,7,10.358592
2009,10,0,3.657502
2009,10,1,5.148486
2009,10,2,4.757607
2009,10,3,3.459001
2009,10,4,4.159071
2009,10,5,1.904152
2009,10,6,3.77664
2009,10,7,6.027935
2009,11,0,5.245925
2009,11,1,8.05016
2009,11,2,8.929144
2009,11,3,9.345214
2009,11,4,11.371044
2009,11,5,12.657539
2009,11,6,11.841813
2009,11,7,10.957527
2009,12,0,7.434443
2009,12,1,3.859418
2009,12,2,5.061518
2009,12,3,6.570919
2009,12,4,7.114578
2009,12,5,7.724286
2009,12,6,8.620411
2009,12,7,7.426083
2009,13,0,4.456366
2009,13,1,2.95092
2009,13,2,5.487259
2009,13,3,7.536423
2009,13,4,7.828558
2009,13,5,9.101116
2009,13,6,8.903678
