####################################################################################################
# Month: 03Mar                                                                                     #
# Station: APEX                                                                                    #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,11.299834
2009,1,1,12.145182
2009,1,2,11.621898
2009,1,3,11.481908
2009,1,4,12.246318
2009,1,5,11.311438
2009,1,6,10.025949
2009,1,7,8.898673
2009,2,0,9.527071
2009,2,1,10.175582
2009,2,2,9.323806
2009,2,3,8.791016
2009,2,4,7.67301
2009,2,5,6.139245
2009,2,6,3.891243
2009,2,7,2.060528
2009,3,0,0.964568
2009,3,1,3.36429
2009,3,2,4.884613
2009,3,3,5.215597
2009,3,4,4.330967
2009,3,5,5.561788
2009,3,6,2.936363
2009,3,7,4.426883
2009,4,0,4.522999
2009,4,1,2.211548
2009,4,2,0.860946
2009,4,3,0.161546
2009,4,4,0.083254
2009,4,5,2.294513
2009,4,6,3.756931
2009,4,7,1.191041
2009,5,0,2.134761
2009,5,1,3.677564
2009,5,2,0.243497
2009,5,3,2.672906
2009,5,4,3.099845
2009,5,5,3.223392
2009,5,6,2.964465
2009,5,7,3.790847
2009,6,0,2.833204
2009,6,1,3.220488
2009,6,2,2.080063
2009,6,3,2.410366
2009,6,4,2.324473
2009,6,5,1.810355
2009,6,6,0.817431
2009,6,7,2.470125
2009,7,0,4.480809
2009,7,1,5.957104
2009,7,2,4.725823
2009,7,3,3.548441
2009,7,4,2.99366
2009,7,5,2.780065
2009,7,6,2.064155
2009,7,7,2.261131
2009,8,0,5.594035
2009,8,1,4.689582
2009,8,2,3.425465
2009,8,3,3.617564
2009,8,4,3.734965
2009,8,5,2.760665
2009,8,6,3.246944
2009,8,7,3.754919
2009,9,0,1.732969
2009,9,1,2.529185
2009,9,2,5.312712
2009,9,3,3.977148
2009,9,4,3.058947
2009,9,5,2.161027
2009,9,6,6.401821
2009,9,7,7.799136
2009,10,0,7.190208
2009,10,1,7.527522
2009,10,2,9.735988
2009,10,3,11.563532
2009,10,4,11.520338
2009,10,5,10.029973
2009,10,6,10.081913
2009,10,7,10.104678
2009,11,0,10.675137
2009,11,1,10.364895
2009,11,2,9.669967
2009,11,3,8.174701
2009,11,4,5.577918
2009,11,5,2.936071
2009,11,6,2.658524
2009,11,7,2.63426
2009,12,0,2.391672
2009,12,1,2.849115
2009,12,2,1.532025
2009,12,3,0.171824
2009,12,4,1.127334
2009,12,5,1.868202
2009,12,6,1.929292
2009,12,7,2.514106
2009,13,0,0.358243
2009,13,1,2.153848
2009,13,2,3.106413
2009,13,3,3.311347
