####################################################################################################
# Month: 10Oct                                                                                     #
# Station: GLT                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,0.975172
2009,1,1,2.408013
2009,1,2,3.554545
2009,1,3,5.366705
2009,1,4,6.425605
2009,1,5,7.041514
2009,1,6,8.356847
2009,1,7,11.403205
2009,2,0,14.055874
2009,2,1,14.140912
2009,2,2,12.629948
2009,2,3,11.642823
2009,2,4,11.566279
2009,2,5,11.506138
2009,2,6,11.329769
2009,2,7,10.047286
2009,3,0,7.854607
2009,3,1,7.380919
2009,3,2,5.214507
2009,3,3,4.534909
2009,3,4,4.762807
2009,3,5,2.198347
2009,3,6,1.003532
2009,3,7,2.660283
2009,4,0,4.950333
2009,4,1,5.252062
2009,4,2,3.440756
2009,4,3,3.593795
2009,4,4,3.39683
2009,4,5,3.641261
2009,4,6,3.663622
2009,4,7,4.18552
2009,5,0,4.721026
2009,5,1,4.666561
2009,5,2,4.47635
2009,5,3,3.817323
2009,5,4,2.381464
2009,5,5,1.656015
2009,5,6,3.051716
2009,5,7,2.47744
2009,6,0,3.179043
2009,6,1,3.53635
2009,6,2,4.073463
2009,6,3,5.349042
2009,6,4,7.321905
2009,6,5,8.1476
2009,6,6,7.973673
2009,6,7,8.276457
2009,7,0,7.198777
2009,7,1,5.25005
2009,7,2,4.588162
2009,7,3,4.640644
2009,7,4,3.546146
2009,7,5,2.597394
2009,7,6,0.526143
2009,7,7,3.776061
2009,8,0,3.226039
2009,8,1,2.230809
2009,8,2,1.844234
2009,8,3,2.344848
2009,8,4,3.105451
2009,8,5,3.634975
2009,8,6,3.41908
2009,8,7,3.12665
2009,9,0,4.15592
2009,9,1,5.236096
2009,9,2,6.112793
2009,9,3,7.309659
2009,9,4,7.673466
2009,9,5,7.840162
2009,9,6,7.2429
2009,9,7,3.128427
2009,10,0,4.77871
2009,10,1,3.309197
2009,10,2,4.694763
2009,10,3,6.619542
2009,10,4,8.401973
2009,10,5,10.963546
2009,10,6,10.777045
2009,10,7,8.231142
2009,11,0,7.409099
2009,11,1,7.070372
2009,11,2,2.634281
2009,11,3,4.282827
2009,11,4,2.125545
2009,11,5,0.956069
2009,11,6,1.147302
2009,11,7,1.922585
2009,12,0,3.563227
2009,12,1,4.440218
2009,12,2,5.120487
2009,12,3,5.358942
2009,12,4,5.005284
2009,12,5,4.402121
2009,12,6,4.631728
2009,12,7,5.304573
2009,13,0,5.065513
2009,13,1,4.717605
2009,13,2,3.944341
2009,13,3,3.991346
2009,13,4,2.806014
2009,13,5,2.492644
2009,13,6,2.661993
2009,13,7,1.785691
2009,14,0,3.917396
2009,14,1,9.5851
2009,14,2,11.558745
2009,14,3,10.052493
2009,14,4,9.028739
2009,14,5,7.169288
2009,14,6,4.474829
2009,14,7,3.045283
2009,15,0,2.226606
2009,15,1,1.569067
2009,15,2,0.361042
2009,15,3,3.125251
2009,15,4,5.051481
2009,15,5,6.19651
2009,15,6,6.253763
2009,15,7,6.248003
2009,16,0,6.171049
2009,16,1,4.950924
2009,16,2,3.963691
2009,16,3,7.2814
2009,16,4,12.325751
2009,16,5,10.296648
2009,16,6,6.494253
2009,16,7,5.278625
2009,17,0,3.927089
2009,17,1,4.227002
2009,17,2,4.862653
2009,17,3,6.819456
2009,17,4,7.638706
2009,17,5,9.127504
2009,17,6,9.426265
2009,17,7,8.557408
2009,18,0,8.166971
2009,18,1,9.066786
2009,18,2,9.408788
2009,18,3,9.420162
2009,18,4,11.207675
2009,18,5,13.342516
2009,18,6,12.438821
2009,18,7,12.444779
2009,19,0,11.949075
2009,19,1,10.025096
2009,19,2,7.953287
2009,19,3,6.548394
2009,19,4,4.854415
2009,19,5,4.393698
2009,19,6,2.638176
2009,19,7,1.78024
2009,20,0,1.929204
2009,20,1,2.761093
2009,20,2,3.719336
2009,20,3,3.64814
2009,20,4,4.743761
2009,20,5,6.302738
2009,20,6,5.071056
2009,20,7,4.422326
2009,21,0,5.53848
2009,21,1,5.473103
2009,21,2,4.921552
2009,21,3,4.477427
2009,21,4,2.948641
2009,21,5,2.296382
2009,21,6,3.111635
2009,21,7,11.832955
2009,22,0,4.959787
2009,22,1,6.5334
2009,22,2,8.042734
2009,22,3,8.502125
2009,22,4,9.449006
2009,22,5,10.473985
2009,22,6,10.118556
2009,22,7,8.111861
2009,23,0,5.137112
2009,23,1,4.758143
2009,23,2,4.606995
2009,23,3,1.288496
2009,23,4,5.399092
2009,23,5,5.666134
2009,23,6,4.57651
2009,23,7,4.500222
