####################################################################################################
# Month: 07Jul                                                                                     #
# Station: SPT                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,10,7,6.606375
2009,11,0,7.72473
2009,11,1,8.245501
2009,11,2,9.820065
2009,11,3,12.868206
2009,11,4,12.178032
2009,11,5,11.506655
2009,11,6,9.778529
2009,11,7,8.957312
2009,12,0,7.307032
2009,12,1,6.486429
2009,12,2,10.059804
2009,12,3,11.707341
2009,12,4,8.338317
2009,12,5,8.856166
2009,12,6,11.618281
2009,12,7,12.064254
2009,13,0,12.941769
2009,13,1,13.434985
2009,13,2,13.417175
2009,13,3,13.520107
2009,13,4,13.299114
2009,13,5,12.830272
2009,13,6,12.493022
2009,13,7,10.549447
2009,14,0,5.683735
2009,14,1,2.916948
2009,14,2,4.025673
2009,14,3,4.300858
2009,14,4,5.687183
2009,14,5,6.856231
2009,14,6,6.306411
2009,14,7,6.59571
2009,15,0,5.741667
2009,15,1,5.102177
2009,15,2,6.974127
2009,15,3,8.215009
2009,15,4,9.037998
2009,15,5,8.765765
2009,15,6,7.35913
2009,15,7,7.438103
2009,16,0,6.729453
2009,16,1,6.080329
2009,16,2,6.630732
2009,16,3,6.203327
2009,16,4,5.386518
2009,16,5,3.298515
2009,16,6,2.568911
2009,16,7,2.831774
2009,17,0,2.010552
2009,17,1,3.247291
2009,17,2,3.878121
2009,17,3,3.645237
2009,17,4,3.745114
2009,17,5,4.25068
2009,17,6,4.233953
2009,17,7,5.467696
2009,18,0,5.67417
2009,18,1,5.439466
2009,18,2,7.851733
2009,18,3,7.188329
2009,18,4,6.974325
2009,18,5,8.511012
2009,18,6,11.575089
2009,18,7,13.068718
2009,19,0,10.854777
2009,19,1,11.128885
2009,19,2,13.111695
2009,19,3,14.925052
2009,19,4,16.007802
2009,19,5,15.742743
2009,19,6,15.183559
2009,19,7,14.73508
2009,20,0,14.428372
2009,20,1,15.688727
2009,20,2,15.177747
2009,20,3,13.211184
2009,20,4,10.844262
2009,20,5,9.275377
2009,20,6,7.784318
2009,20,7,6.652551
2009,21,0,4.213902
2009,21,1,3.140496
2009,21,2,4.388696
2009,21,3,4.520724
2009,21,4,6.264656
2009,21,5,8.529258
2009,21,6,9.400664
2009,21,7,9.257417
2009,22,0,8.461285
2009,22,1,8.336831
2009,22,2,7.147136
2009,22,3,6.676516
2009,22,4,6.681618
2009,22,5,6.404029
2009,22,6,7.804383
2009,22,7,8.921919
2009,23,0,7.522366
2009,23,1,6.729302
2009,23,2,7.143839
2009,23,3,7.013603
2009,23,4,9.618142
2009,23,5,9.830399
2009,23,6,6.088696
2009,23,7,4.774286
2009,24,0,3.993829
2009,24,1,2.957234
2009,24,2,5.110831
2009,24,3,7.951989
2009,24,4,9.284158
2009,24,5,9.63758
2009,24,6,11.556574
2009,24,7,11.830463
2009,25,0,8.542318
2009,25,1,9.306516
2009,25,2,14.077918
2009,25,3,16.301927
2009,25,4,18.615188
2009,25,5,21.209732
2009,25,6,19.745428
2009,25,7,19.074911
2009,26,0,15.716762
2009,26,1,12.608141
2009,26,2,13.774495
2009,26,3,14.923484
2009,26,4,12.867449
2009,26,5,10.427752
2009,26,6,11.700722
2009,26,7,12.625753
2009,27,0,7.588261
2009,27,1,3.935222
2009,27,2,4.730732
2009,27,3,6.313679
2009,27,4,6.823964
2009,27,5,5.112975
2009,27,6,4.888612
2009,27,7,4.397792
2009,28,0,2.435013
2009,28,1,2.625703
2009,28,2,4.881354
2009,28,3,6.128993
2009,28,4,7.453321
2009,28,5,9.130042
2009,28,6,10.63926
2009,28,7,10.420014
2009,29,0,10.16773
2009,29,1,10.206319
2009,29,2,8.503875
2009,29,3,5.704564
2009,29,4,6.218321
2009,29,5,7.733111
2009,29,6,7.909679
2009,29,7,7.342438
2009,30,0,7.271703
2009,30,1,6.868698
2009,30,2,6.415604
2009,30,3,6.523242
2009,30,4,4.446493
2009,30,5,4.014922
2009,30,6,4.986079
2009,30,7,3.907083
2009,31,0,4.675389
2009,31,1,7.467987
2009,31,2,9.490451
2009,31,3,8.505134
2009,31,4,5.427319
2009,31,5,4.047021
2009,31,6,4.216929
2009,31,7,4.957521
