####################################################################################################
# Month: 02Feb                                                                                     #
# Station: SUF                                                                                     #
# Columns are: year    month   day     segment         windspeed (m/s)                             #
####################################################################################################
year,month,day,segment,windspeed
2009,02,1,0,14.081048
2009,02,1,1,6.588894
2009,02,1,2,14.344887
2009,02,1,3,18.001186
2009,02,1,4,15.283908
2009,02,1,5,16.565621
2009,02,1,6,20.395066
2009,02,1,7,19.264831
2009,02,2,0,15.928142
2009,02,2,1,12.789473
2009,02,2,2,6.554219
2009,02,2,3,3.814484
2009,02,2,4,6.520986
2009,02,2,5,8.682825
2009,02,2,6,14.60895
2009,02,2,7,22.100444
2009,02,3,0,19.568964
2009,02,3,1,11.62335
2009,02,3,2,15.226201
2009,02,3,3,16.888677
2009,02,3,4,15.536015
2009,02,3,5,14.989857
2009,02,3,6,15.293946
2009,02,3,7,14.057137
2009,02,4,0,13.099346
2009,02,4,1,12.665733
2009,02,4,2,11.039407
2009,02,4,3,10.050362
2009,02,4,4,7.639501
2009,02,4,5,6.042857
2009,02,4,6,5.205096
2009,02,4,7,5.459329
2009,02,5,0,5.203323
2009,02,5,1,4.693408
2009,02,5,2,3.056943
2009,02,5,3,2.921315
2009,02,5,4,2.187653
2009,02,5,5,0.686355
2009,02,5,6,1.342337
2009,02,5,7,2.665605
2009,02,6,0,3.01904
2009,02,6,1,3.56429
2009,02,6,2,5.436323
2009,02,6,3,7.181656
2009,02,6,4,7.737308
2009,02,6,5,7.715752
2009,02,6,6,10.382709
2009,02,6,7,10.512475
2009,02,7,0,9.657354
2009,02,7,1,10.168465
2009,02,7,2,11.818575
2009,02,7,3,12.171265
2009,02,7,4,11.030168
2009,02,7,5,10.102039
2009,02,7,6,10.485486
2009,02,7,7,9.455342
2009,02,8,0,11.151124
2009,02,8,1,10.72323
2009,02,8,2,11.220972
2009,02,8,3,10.768861
2009,02,8,4,9.514371
2009,02,8,5,6.191809
2009,02,8,6,6.368011
2009,02,8,7,6.371476
2009,02,9,0,10.774623
2009,02,9,1,11.310303
2009,02,9,2,10.926264
2009,02,9,3,11.925947
2009,02,9,4,11.08652
2009,02,9,5,11.650893
2009,02,9,6,16.195682
2009,02,9,7,14.027106
2009,02,10,0,12.159334
2009,02,10,1,9.063121
2009,02,10,2,8.518873
2009,02,10,3,9.537779
2009,02,10,4,8.916819
2009,02,10,5,8.617331
2009,02,10,6,10.678386
2009,02,10,7,12.287535
2009,02,11,0,14.546551
2009,02,11,1,13.347226
2009,02,11,2,14.602567
2009,02,11,3,14.761015
2009,02,11,4,14.656093
2009,02,11,5,12.474415
2009,02,11,6,9.659955
2009,02,11,7,6.498428
2009,02,12,0,9.102888
2009,02,12,1,11.337903
2009,02,12,2,12.134681
2009,02,12,3,10.64419
2009,02,12,4,13.968795
2009,02,12,5,16.122239
2009,02,12,6,13.714867
2009,02,12,7,11.492682
2009,02,13,0,7.953947
2009,02,13,1,4.756155
2009,02,13,2,3.228187
2009,02,13,3,3.484776
2009,02,13,4,3.192025
2009,02,13,5,4.84433
2009,02,13,6,5.843223
2009,02,13,7,4.355895
2009,02,14,0,2.893492
2009,02,14,1,4.146664
2009,02,14,2,6.301079
2009,02,14,3,6.609914
2009,02,14,4,6.313741
2009,02,14,5,7.150111
2009,02,14,6,9.437419
2009,02,14,7,10.524269
2009,02,15,0,10.165033
2009,02,15,1,10.184822
2009,02,15,2,11.835524
2009,02,15,3,11.858195
2009,02,15,4,12.127308
2009,02,15,5,11.565024
2009,02,15,6,11.263592
2009,02,15,7,11.54071
2009,02,16,0,11.203109
2009,02,16,1,9.704168
2009,02,16,2,9.482199
2009,02,16,3,8.773763
2009,02,16,4,8.995312
2009,02,16,5,8.695944
2009,02,16,6,9.56401
2009,02,16,7,8.709281
2009,02,17,0,6.308386
2009,02,17,1,4.939414
2009,02,17,2,4.055016
2009,02,17,3,3.809603
2009,02,17,4,4.644369
2009,02,17,5,5.540491
2009,02,17,6,6.280019
2009,02,17,7,6.361222
2009,02,18,0,5.950996
2009,02,18,1,6.977001
2009,02,18,2,9.304206
2009,02,18,3,8.550248
2009,02,18,4,7.911427
2009,02,18,5,4.871583
2009,02,18,6,3.46744
2009,02,18,7,2.093877
2009,02,19,0,2.30719
2009,02,19,1,3.365076
2009,02,19,2,7.180834
2009,02,19,3,9.838771
2009,02,19,4,9.050365
2009,02,19,5,8.587803
2009,02,19,6,11.43136
2009,02,19,7,13.727742
2009,02,20,0,14.765956
2009,02,20,1,11.464369
2009,02,20,2,11.510254
2009,02,20,3,11.410376
2009,02,20,4,10.594926
2009,02,20,5,11.339296
2009,02,20,6,10.734526
2009,02,20,7,11.956957
2009,02,21,0,12.760786
2009,02,21,1,11.895299
2009,02,21,2,11.505421
2009,02,21,3,9.634346
2009,02,21,4,11.524225
2009,02,21,5,12.320778
2009,02,21,6,14.612705
2009,02,21,7,14.016519
2009,02,22,0,12.392791
2009,02,22,1,10.439216
2009,02,22,2,8.552991
2009,02,22,3,6.333672
2009,02,22,4,1.983422
2009,02,22,5,5.100572
2009,02,22,6,10.784798
2009,02,22,7,17.952943
2009,02,23,0,18.693868
2009,02,23,1,20.884852
2009,02,23,2,22.251123
2009,02,23,3,21.84351
2009,02,23,4,22.276248
2009,02,23,5,20.26964
2009,02,23,6,20.228761
2009,02,23,7,21.407384
2009,02,24,0,21.711462
2009,02,24,1,17.826986
2009,02,24,2,15.587869
2009,02,24,3,16.095168
2009,02,24,4,14.569867
2009,02,24,5,14.62376
2009,02,24,6,15.385176
2009,02,24,7,16.344577
2009,02,25,0,15.92802
2009,02,25,1,13.395887
2009,02,25,2,13.445655
2009,02,25,3,11.395077
2009,02,25,4,10.692161
2009,02,25,5,10.536622
2009,02,25,6,10.373932
2009,02,25,7,9.853399
2009,02,26,0,10.179135
2009,02,26,1,11.009216
2009,02,26,2,11.332469
2009,02,26,3,11.178576
2009,02,26,4,10.422112
2009,02,26,5,8.984551
2009,02,26,6,9.603066
2009,02,26,7,11.177264
2009,02,27,0,11.026669
2009,02,27,1,9.937995
2009,02,27,2,9.127776
2009,02,27,3,8.272389
2009,02,27,4,8.104867
2009,02,27,5,6.397783
2009,02,27,6,5.590523
2009,02,27,7,6.332556
2009,02,28,0,4.007533
2009,02,28,1,4.310142
2009,02,28,2,5.719094
2009,02,28,3,5.064172
2009,02,28,4,6.714282
2009,02,28,5,4.985865
2009,02,28,6,4.626145
2009,02,28,7,4.347989
2010,02,1,0,5.973295
2010,02,1,1,4.75957
2010,02,1,2,4.617103
2010,02,1,3,4.690173
2010,02,1,4,5.496549
2010,02,1,5,5.140171
2010,02,1,6,5.727289
2010,02,1,7,6.907321
2010,02,2,0,8.283969
2010,02,2,1,9.164862
2010,02,2,2,9.873739
2010,02,2,3,8.75473
2010,02,2,4,12.325076
2010,02,2,5,8.964793
2010,02,2,6,9.00238
2010,02,2,7,6.832326
2010,02,3,0,7.447764
2010,02,3,1,8.314467
2010,02,3,2,10.405304
2010,02,3,3,10.74091
2010,02,3,4,12.35453
2010,02,3,5,12.802351
2010,02,3,6,13.886317
2010,02,3,7,13.765642
2010,02,4,0,13.127723
2010,02,4,1,12.028351
2010,02,4,2,13.267064
2010,02,4,3,17.631462
2010,02,4,4,14.454016
2010,02,4,5,12.736636
2010,02,4,6,12.004048
2010,02,4,7,12.796161
2010,02,5,0,9.244396
2010,02,5,1,7.875083
2010,02,5,2,8.751375
2010,02,5,3,10.323612
2010,02,5,4,23.974367
2010,02,5,5,32.122211
2010,02,5,6,26.968544
2010,02,5,7,21.54122
2010,02,6,0,19.074604
2010,02,6,1,14.997773
2010,02,6,2,12.033319
2010,02,6,3,10.249546
2010,02,6,4,6.508771
2010,02,6,5,6.484828
2010,02,6,6,9.590247
2010,02,6,7,10.653048
2010,02,7,0,11.009843
2010,02,7,1,11.052798
2010,02,7,2,9.737612
2010,02,7,3,4.910932
2010,02,7,4,4.976869
2010,02,7,5,8.436345
2010,02,7,6,9.601441
2010,02,7,7,7.368195
2010,02,8,0,5.299867
2010,02,8,1,4.173847
2010,02,8,2,1.894577
2010,02,8,3,1.702704
2010,02,8,4,2.078091
2010,02,8,5,2.006502
2010,02,8,6,2.040995
2010,02,8,7,1.687621
2010,02,9,0,1.743578
2010,02,9,1,1.396542
2010,02,9,2,2.657622
2010,02,9,3,4.986914
2010,02,9,4,5.931275
2010,02,9,5,6.191343
2010,02,9,6,7.729249
2010,02,9,7,8.013455
2010,02,10,0,7.657923
2010,02,10,1,7.692591
2010,02,10,2,9.300082
2010,02,10,3,10.078431
2010,02,10,4,10.732785
2010,02,10,5,12.627731
2010,02,10,6,12.429779
2010,02,10,7,10.936364
2010,02,11,0,9.514458
2010,02,11,1,9.886802
2010,02,11,2,11.314867
2010,02,11,3,13.002343
2010,02,11,4,13.37948
2010,02,11,5,13.125805
2010,02,11,6,12.844606
2010,02,11,7,12.685573
2010,02,12,0,11.96318
2010,02,12,1,12.007598
2010,02,12,2,13.50391
2010,02,12,3,15.262478
2010,02,12,4,14.647185
2010,02,12,5,13.422537
2010,02,12,6,13.660249
2010,02,12,7,13.353741
2010,02,13,0,13.544388
2010,02,13,1,14.427142
2010,02,13,2,14.558418
2010,02,13,3,13.475409
2010,02,13,4,10.352252
2010,02,13,5,7.315802
2010,02,13,6,6.557815
2010,02,13,7,4.596105
2010,02,14,0,1.648403
2010,02,14,1,5.233124
2010,02,14,2,5.722115
2010,02,14,3,3.694657
2010,02,14,4,3.748835
2010,02,14,5,6.085396
2010,02,14,6,7.609922
2010,02,14,7,8.423666
2010,02,15,0,10.119139
2010,02,15,1,12.311699
2010,02,15,2,10.82916
2010,02,15,3,8.176681
2010,02,15,4,6.68222
2010,02,15,5,5.853477
2010,02,15,6,4.55652
2010,02,15,7,1.887196
2010,02,16,0,0.500057
2010,02,16,1,2.145918
2010,02,16,2,1.848229
2010,02,16,3,5.781527
2010,02,16,4,6.386188
2010,02,16,5,5.803627
2010,02,16,6,5.938828
2010,02,16,7,7.415963
2010,02,17,0,9.448794
2010,02,17,1,12.16961
2010,02,17,2,14.059499
2010,02,17,3,16.404309
2010,02,17,4,16.89756
2010,02,17,5,16.506734
2010,02,17,6,21.480884
2010,02,17,7,21.533652
2010,02,18,0,19.498057
2010,02,18,1,14.237324
2010,02,18,2,14.347013
2010,02,18,3,15.87596
2010,02,18,4,17.090878
2010,02,18,5,17.710752
2010,02,18,6,16.701014
2010,02,18,7,18.164634
2010,02,19,0,20.249853
2010,02,19,1,19.260149
2010,02,19,2,19.558678
2010,02,19,3,17.251077
2010,02,19,4,16.407203
2010,02,19,5,21.546013
2010,02,19,6,17.145707
2010,02,19,7,15.601987
2010,02,20,0,15.169401
2010,02,20,1,10.408903
2010,02,20,2,10.120835
2010,02,20,3,13.246589
2010,02,20,4,14.305932
2010,02,20,5,17.750919
2010,02,20,6,15.779667
2010,02,20,7,12.767731
2010,02,21,0,9.642784
2010,02,21,1,6.470912
2010,02,21,2,8.372221
2010,02,21,3,11.609501
2010,02,21,4,10.803752
2010,02,21,5,12.17025
2010,02,21,6,13.041057
2010,02,21,7,12.370807
2010,02,22,0,11.923316
2010,02,22,1,12.637101
2010,02,22,2,15.880239
2010,02,22,3,16.26915
2010,02,22,4,16.458832
2010,02,22,5,18.724506
2010,02,22,6,20.610459
2010,02,22,7,21.198536
2010,02,23,0,18.741848
2010,02,23,1,17.177067
2010,02,23,2,16.511839
2010,02,23,3,15.089084
2010,02,23,4,10.84381
2010,02,23,5,12.540685
2010,02,23,6,18.011829
2010,02,23,7,21.169264
2010,02,24,0,18.644745
2010,02,24,1,13.291065
2010,02,24,2,12.574398
2010,02,24,3,10.794927
2010,02,24,4,8.8614
2010,02,24,5,8.11601
2010,02,24,6,9.629866
2010,02,24,7,13.172574
2010,02,25,0,16.021766
2010,02,25,1,15.803587
2010,02,25,2,17.283852
2010,02,25,3,15.800637
2010,02,25,4,13.577677
2010,02,25,5,12.109993
2010,02,25,6,12.079384
2010,02,25,7,11.872692
2010,02,26,0,13.393483
2010,02,26,1,11.116952
2010,02,26,2,11.587784
2010,02,26,3,13.288107
2010,02,26,4,13.165554
2010,02,26,5,13.78423
2010,02,26,6,19.785864
2010,02,26,7,16.748404
2010,02,27,0,16.250066
2010,02,27,1,12.579964
2010,02,27,2,10.519556
2010,02,27,3,7.812346
2010,02,27,4,5.881274
2010,02,27,5,11.204236
2010,02,27,6,18.150383
2010,02,27,7,14.348595
2010,02,28,0,18.768407
2010,02,28,1,16.086313
2010,02,28,2,14.977734
2010,02,28,3,11.871629
2010,02,28,4,12.51007
2010,02,28,5,10.093533
2010,02,28,6,9.859016
2010,02,28,7,10.123731
2011,02,1,0,13.553267
2011,02,1,1,17.179534
2011,02,1,2,18.036233
2011,02,1,3,15.548756
2011,02,1,4,14.625209
2011,02,1,5,11.34986
2011,02,1,6,10.412401
2011,02,1,7,15.182835
2011,02,2,0,11.086475
2011,02,2,1,5.401077
2011,02,2,2,4.776296
2011,02,2,3,10.124726
2011,02,2,4,13.809804
2011,02,2,5,18.285047
2011,02,2,6,21.376593
2011,02,2,7,19.060516
2011,02,3,0,12.921109
2011,02,3,1,9.29982
2011,02,3,2,9.171421
2011,02,3,3,8.899924
2011,02,3,4,8.547266
2011,02,3,5,8.992462
2011,02,3,6,10.695814
2011,02,3,7,13.107213
2011,02,4,0,11.227534
2011,02,4,1,13.23274
2011,02,4,2,18.517589
2011,02,4,3,21.226045
2011,02,4,4,21.121156
2011,02,4,5,16.290326
2011,02,4,6,13.880783
2011,02,4,7,14.344291
2011,02,5,0,12.699845
2011,02,5,1,9.583624
2011,02,5,2,9.230457
2011,02,5,3,8.430212
2011,02,5,4,8.032016
2011,02,5,5,6.627219
2011,02,5,6,6.350867
2011,02,5,7,5.147447
2011,02,6,0,5.696058
2011,02,6,1,5.786968
2011,02,6,2,7.380184
2011,02,6,3,9.477009
2011,02,6,4,8.514918
2011,02,6,5,7.487879
2011,02,6,6,7.844938
2011,02,6,7,8.863617
2011,02,7,0,8.648039
2011,02,7,1,8.810907
2011,02,7,2,10.670127
2011,02,7,3,9.881512
2011,02,7,4,10.097908
2011,02,7,5,9.944267
2011,02,7,6,13.521369
2011,02,7,7,19.109598
2011,02,8,0,20.975132
2011,02,8,1,18.680213
2011,02,8,2,18.860223
2011,02,8,3,15.910565
2011,02,8,4,11.050801
2011,02,8,5,6.41544
2011,02,8,6,6.731862
2011,02,8,7,7.812098
2011,02,9,0,7.4369
2011,02,9,1,6.831607
2011,02,9,2,7.485055
2011,02,9,3,9.56068
2011,02,9,4,8.626461
2011,02,9,5,6.869964
2011,02,9,6,6.517098
2011,02,9,7,5.355911
2011,02,10,0,4.012233
2011,02,10,1,3.347115
2011,02,10,2,5.451217
2011,02,10,3,6.955578
2011,02,10,4,6.69509
2011,02,10,5,7.314791
2011,02,10,6,10.411652
