####################################################################################################
# Month: 01Jan                                                                                     #
# Station: JCMT                                                                                    #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,27,3,3.945846
2009,27,4,5.418177
2009,27,5,6.884411
2009,27,6,8.255722
2009,27,7,9.691952
2009,28,0,10.230407
2009,28,1,9.92956
2009,28,2,10.083397
2009,28,3,11.19066
2009,28,4,11.99065
2009,28,5,12.180769
2009,28,6,10.948238
2009,28,7,10.83846
2009,29,0,10.66006
2009,29,1,9.366977
2009,29,2,10.105745
2009,29,3,9.43548
2009,29,4,8.713745
2009,29,5,8.534122
2009,29,6,7.810233
2009,29,7,5.31288
2009,30,0,4.634561
2009,30,1,7.568242
2009,30,2,10.700489
2009,30,3,10.124496
2009,30,4,8.723552
2009,30,5,10.361145
2009,30,6,9.392432
2009,30,7,8.832863
2009,31,0,6.983757
2009,31,1,5.364402
2009,31,2,3.519502
2009,31,3,1.187165
2009,31,4,0.481251
2009,31,5,2.891546
2009,31,6,3.080806
2009,31,7,3.993692
