####################################################################################################
# Month: 07Jul                                                                                     #
# Station: SMT                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,1.29297
2009,1,1,3.162287
2009,1,2,5.501729
2009,1,3,7.282454
2009,1,4,6.548526
2009,1,5,5.663559
2009,1,6,7.208327
2009,1,7,5.508193
2009,2,0,4.571277
2009,2,1,5.341395
2009,2,2,6.526092
2009,2,3,5.794454
2009,2,4,4.908296
2009,2,5,5.840571
2009,2,6,5.387358
2009,2,7,4.826612
2009,3,0,4.690825
2009,3,1,4.460687
2009,3,2,3.135667
2009,3,3,3.114638
2009,3,4,1.570446
2009,3,5,0.754057
2009,3,6,1.070363
2009,3,7,2.903404
2009,4,0,4.791152
2009,4,1,7.655121
2009,4,2,4.575093
2009,4,3,6.166787
2009,4,4,4.996661
2009,4,5,3.334073
2009,4,6,4.023142
2009,4,7,4.570814
2009,5,0,4.675697
2009,5,1,5.37081
2009,5,2,4.817214
2009,5,3,4.016111
2009,5,4,3.197829
2009,5,5,1.428119
2009,5,6,1.768853
2009,5,7,2.942449
2009,6,0,2.821429
2009,6,1,1.565644
2009,6,2,2.381848
2009,6,3,2.5569
2009,6,4,1.693206
2009,6,5,0.818809
2009,6,6,1.143077
2009,6,7,2.669349
2009,7,0,4.052098
2009,7,1,4.775956
2009,7,2,4.778538
2009,7,3,5.316865
2009,7,4,4.936954
2009,7,5,5.485455
2009,7,6,5.900781
2009,7,7,5.904383
2009,8,0,6.551431
2009,8,1,5.761175
2009,8,2,4.052248
2009,8,3,1.492627
2009,8,4,3.711738
2009,8,5,5.578643
2009,8,6,4.437098
2009,8,7,2.262711
2009,9,0,1.75552
2009,9,1,1.693143
2009,9,2,4.354118
2009,9,3,5.7691
2009,9,4,6.274946
2009,9,5,5.387321
2009,9,6,4.83089
2009,9,7,3.393706
2009,10,0,2.369948
2009,10,1,4.089003
2009,10,2,4.392746
2009,10,3,3.413877
2009,10,4,4.906407
2009,10,5,11.17457
2009,10,6,9.267971
2009,10,7,5.604728
2009,11,0,5.855287
2009,11,1,7.788229
2009,11,2,8.804031
2009,11,3,9.471531
2009,11,4,8.703874
2009,11,5,10.131382
2009,11,6,10.79971
2009,11,7,7.48078
2009,12,0,6.228165
2009,12,1,3.546085
2009,12,2,3.195258
2009,12,3,3.361583
2009,12,4,3.411589
2009,12,5,5.368738
2009,12,6,5.333547
2009,12,7,2.318204
2009,13,0,1.182034
2009,13,1,1.268593
2009,13,2,4.522985
2009,13,3,5.182334
2009,13,4,3.217875
2009,13,5,1.96732
2009,13,6,2.309962
2009,13,7,2.130947
2009,14,0,4.598436
2009,14,1,2.294136
2009,14,2,1.742751
2009,14,3,2.400881
2009,14,4,2.452862
2009,14,5,3.014907
2009,14,6,1.720747
2009,14,7,3.199057
2009,15,0,5.120579
2009,15,1,3.768652
2009,15,2,3.452312
2009,15,3,2.384974
2009,15,4,2.048202
2009,15,5,2.89666
2009,15,6,2.513385
2009,15,7,0.662472
2009,16,0,0.982774
2009,16,1,1.25073
2009,16,2,2.479455
2009,16,3,4.033933
2009,16,4,2.699495
2009,16,5,1.019847
2009,16,6,2.416274
2009,16,7,3.56725
2009,17,0,3.758115
2009,17,1,5.102157
2009,17,2,5.478279
2009,17,3,7.806223
2009,17,4,8.741512
2009,17,5,6.477963
2009,17,6,7.079341
2009,17,7,5.290964
2009,18,0,4.071894
2009,18,1,10.121596
2009,18,2,10.501062
2009,18,3,9.06033
2009,18,4,6.676761
2009,18,5,5.916474
2009,18,6,6.763133
2009,18,7,8.699673
2009,19,0,6.639384
2009,19,1,4.254706
2009,19,2,3.095574
2009,19,3,3.18903
2009,19,4,2.67702
2009,19,5,1.335775
2009,19,6,0.882578
2009,19,7,1.805907
2009,20,0,4.203126
2009,20,1,4.119476
2009,20,2,4.994306
2009,20,3,5.577275
2009,20,4,3.746939
2009,20,5,3.378586
2009,20,6,4.181469
2009,20,7,6.175709
2009,21,0,7.662063
2009,21,1,8.786831
2009,21,2,7.577105
2009,21,3,6.811365
2009,21,4,7.269154
2009,21,5,5.891809
2009,21,6,6.701864
2009,21,7,6.442311
