####################################################################################################
# Month: 08Aug                                                                                     #
# Station: JELM                                                                                    #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,5.78205675
2009,2,8.59381338
2009,3,8.44763725
2009,4,7.06512825
2009,5,8.25944162
2009,6,9.84178675
2009,7,14.47020175
2009,8,9.12710412
2009,9,9.56355738
2009,10,7.81799325
2009,11,5.26351312
2009,12,5.83325438
2009,13,5.360967
2009,14,5.53571575
2009,15,10.73160612
2009,16,10.46846862
2009,17,5.40356275
2009,18,5.12353575
2009,19,10.6880855
2009,20,10.39919225
2009,21,5.9172225
2009,22,3.960508
2009,23,5.959658
2009,24,10.78154125
2009,25,5.89078938
2009,26,6.3449425
2009,27,6.4797585
2009,28,4.26161687
2009,29,3.950654
2009,30,3.89128538
2009,31,7.06746175
