####################################################################################################
# Month: 05May                                                                                     #
# Station: HCO                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,15.621447
2009,1,1,19.491447
2009,1,2,23.506682
2009,1,3,22.641727
2009,1,4,25.53484
2009,1,5,21.127923
2009,1,6,14.593372
2009,1,7,14.164294
2009,2,0,17.655744
2009,2,1,18.777759
2009,2,2,16.664746
2009,2,3,13.314845
2009,2,4,9.852361
2009,2,5,6.83109
2009,2,6,6.18878
2009,2,7,6.342818
2009,3,0,6.820201
2009,3,1,6.72843
2009,3,2,5.455324
2009,3,3,2.983173
2009,3,4,1.438381
2009,3,5,3.527503
2009,3,6,3.352423
2009,3,7,4.130522
2009,4,0,4.899246
2009,4,1,5.919203
2009,4,2,5.736086
2009,4,3,4.390489
2009,4,4,1.588519
2009,4,5,1.703445
2009,4,6,0.442923
2009,4,7,0.853213
2009,5,0,2.409894
2009,5,1,6.596224
2009,5,2,10.200441
2009,5,3,16.053525
2009,5,4,18.450296
2009,5,5,16.166522
2009,5,6,15.909278
2009,5,7,13.551898
2009,6,0,10.438447
2009,6,1,4.910973
2009,6,2,1.161203
2009,6,3,2.32269
2009,6,4,3.596345
2009,6,5,4.655873
2009,6,6,5.442865
2009,6,7,5.131925
2009,7,0,4.657398
2009,7,1,4.010044
2009,7,2,8.378535
2009,7,3,13.406108
2009,7,4,18.994362
2009,7,5,16.805666
2009,7,6,11.214547
2009,7,7,11.423882
2009,8,0,12.911578
2009,8,1,10.80784
2009,8,2,9.462724
2009,8,3,10.250421
2009,8,4,7.007213
2009,8,5,4.748287
2009,8,6,7.71439
2009,8,7,8.949642
2009,9,0,10.087606
2009,9,1,12.172159
2009,9,2,10.025403
2009,9,3,5.080016
2009,9,4,5.843503
2009,9,5,7.633615
2009,9,6,6.646751
2009,9,7,8.87273
2009,10,0,16.017444
2009,10,1,21.620622
2009,10,2,15.240259
2009,10,3,17.902268
2009,10,4,18.288753
2009,10,5,14.69389
2009,10,6,13.517328
2009,10,7,13.996204
2009,11,0,13.915846
2009,11,1,13.258806
2009,11,2,11.659912
2009,11,3,10.898554
2009,11,4,8.784936
2009,11,5,4.682023
2009,11,6,3.095517
2009,11,7,2.188813
2009,12,0,2.986175
2009,12,1,1.945074
2009,12,2,1.257935
2009,12,3,3.213152
2009,12,4,3.466085
2009,12,5,3.726497
2009,12,6,3.093483
2009,12,7,1.657752
2009,13,0,1.629606
2009,13,1,3.05363
2009,13,2,3.956498
2009,13,3,4.854072
2009,13,4,3.899588
2009,13,5,3.277729
2009,13,6,5.30265
2009,13,7,8.772718
2009,14,0,10.557812
2009,14,1,11.826503
2009,14,2,12.722939
2009,14,3,13.100764
2009,14,4,14.776115
2009,14,5,16.493881
2009,14,6,22.649434
2009,14,7,23.98709
2009,15,0,23.863825
2009,15,1,22.300238
2009,15,2,19.117509
2009,15,3,11.343971
2009,15,4,5.396658
2009,15,5,2.712273
2009,15,6,2.511714
2009,15,7,2.522021
2009,16,0,2.425693
2009,16,1,0.614266
2009,16,2,1.638496
2009,16,3,1.869062
2009,16,4,2.030461
2009,16,5,3.841981
2009,16,6,7.413294
2009,16,7,11.625994
2009,17,0,15.575704
2009,17,1,20.82833
2009,17,2,20.456151
2009,17,3,17.689713
2009,17,4,10.801192
2009,17,5,9.183815
2009,17,6,7.659791
2009,17,7,7.306487
2009,18,0,8.540196
2009,18,1,11.031284
2009,18,2,12.557711
2009,18,3,12.374825
2009,18,4,10.328058
2009,18,5,4.554719
2009,18,6,4.279646
2009,18,7,3.74316
2009,19,0,4.668643
2009,19,1,5.889366
2009,19,2,6.964131
2009,19,3,6.805431
2009,19,4,6.330072
2009,19,5,3.702817
2009,19,6,3.979472
2009,19,7,6.201305
2009,20,0,9.780428
2009,20,1,11.11151
2009,20,2,11.461857
2009,20,3,11.717348
2009,20,4,10.653816
2009,20,5,4.422556
2009,20,6,5.835758
2009,20,7,8.984281
2009,21,0,11.575924
2009,21,1,13.872866
2009,21,2,16.252792
2009,21,3,15.340754
2009,21,4,13.519937
2009,21,5,14.408968
2009,21,6,12.384076
2009,21,7,15.873971
2009,22,0,18.397559
2009,22,1,19.676686
2009,22,2,19.656768
2009,22,3,15.020706
2009,22,4,11.086333
2009,22,5,8.725067
2009,22,6,7.37928
2009,22,7,7.561709
2009,23,0,7.392124
2009,23,1,8.973097
2009,23,2,8.451783
2009,23,3,8.556624
2009,23,4,7.208779
2009,23,5,4.762104
2009,23,6,3.367113
2009,23,7,3.507423
2009,24,0,4.359483
2009,24,1,6.727512
2009,24,2,12.622685
2009,24,3,16.339347
2009,24,4,12.46488
2009,24,5,7.584258
2009,24,6,7.268236
2009,24,7,5.546788
2009,25,0,6.687152
2009,25,1,8.278026
2009,25,2,7.9456
2009,25,3,8.644555
2009,25,4,7.78954
2009,25,5,5.455113
2009,25,6,6.121508
2009,25,7,7.480946
2009,26,0,5.40256
2009,26,1,14.931245
2009,26,2,13.457434
2009,26,3,11.020751
2009,26,4,7.137829
2009,26,5,3.455467
2009,26,6,1.287212
2009,26,7,2.528057
2009,27,0,3.635142
2009,27,1,4.746759
2009,27,2,5.811306
2009,27,3,5.627969
2009,27,4,8.726347
2009,27,5,9.028568
2009,27,6,8.286271
2009,27,7,5.367928
2009,28,0,4.7906
2009,28,1,7.4201
2009,28,2,6.774045
2009,28,3,2.092797
2009,28,4,2.960858
2009,28,5,4.825318
2009,28,6,5.113116
2009,28,7,5.735232
2009,29,0,5.938656
2009,29,1,5.743487
2009,29,2,6.465551
2009,29,3,6.47984
2009,29,4,7.703764
2009,29,5,7.442549
2009,29,6,5.757457
2009,29,7,4.811664
2009,30,0,4.628875
2009,30,1,7.061591
2009,30,2,7.158882
2009,30,3,7.576148
2009,30,4,6.636433
2009,30,5,4.905832
2009,30,6,7.793326
2009,30,7,8.451524
2009,31,0,9.260115
2009,31,1,8.446468
2009,31,2,5.998788
2009,31,3,7.602268
2009,31,4,10.217609
2009,31,5,9.236961
2009,31,6,9.830795
2009,31,7,11.82936
