####################################################################################################
# Month: 04Apr                                                                                     #
# Station: KP                                                                                      #
# Columns are: year    day     RH (percent)                                                        #
####################################################################################################
9,1,0.1534935
9,2,0.38005138
9,3,0.30802325
9,4,0.33609812
9,5,0.11929875
9,6,0.15727338
9,7,0.16882938
9,8,0.19239088
9,9,0.289645
9,10,0.24775088
9,11,0.83315712
9,12,0.73520925
9,13,0.32450225
9,14,0.25912762
9,15,0.314753
9,16,0.36233638
9,17,0.40271288
9,18,0.296077
9,19,0.22255388
9,20,0.16481212
9,21,0.10122175
9,22,0.11246712
9,23,0.19950125
9,24,0.15973338
9,25,0.29909462
9,26,0.32523287
9,27,0.13387512
9,28,0.135088
9,29,0.2661915
9,30,0.17299825
