####################################################################################################
# Month: 05May                                                                                     #
# Station: JCMT                                                                                    #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,8.18506825
2009,2,5.2984675
2009,3,5.9992455
2009,4,3.08656025
2009,5,1.63752562
2009,6,3.68791138
2009,7,4.58027
2009,8,4.65462513
2009,9,2.97046438
2009,10,1.63692275
2009,11,2.36951975
2009,12,3.53859212
2009,13,4.09216388
2009,14,2.81080712
2009,15,4.1391855
2009,16,4.08025525
2009,17,8.688355
2009,18,12.13905125
2009,19,14.90440588
2009,20,11.36281288
2009,21,10.27431525
2009,22,11.75845713
2009,23,16.01636488
2009,24,14.846126
2009,25,13.36650238
2009,26,8.77788125
2009,27,9.91187338
2009,28,13.56965538
2009,29,15.21669062
2009,30,9.79758887
2009,31,6.0356485
