####################################################################################################
# Month: 03Mar                                                                                     #
# Station: CNI                                                                                     #
# Columns are: year    month   day     segment         windspeed (m/s)                             #
####################################################################################################
year,month,day,segment,windspeed
2009,03,1,0,7.994271
2009,03,1,1,8.044525
2009,03,1,2,7.580351
2009,03,1,3,6.955566
2009,03,1,4,6.979868
2009,03,1,5,7.46344
2009,03,1,6,8.021109
2009,03,1,7,9.051496
2009,03,2,0,10.46468
2009,03,2,1,11.39976
2009,03,2,2,9.575345
2009,03,2,3,8.48504
2009,03,2,4,9.420678
2009,03,2,5,8.781938
2009,03,2,6,8.313651
2009,03,2,7,8.67591
2009,03,3,0,10.100152
2009,03,3,1,12.766641
2009,03,3,2,14.134753
2009,03,3,3,14.799555
2009,03,3,4,20.991446
2009,03,3,5,21.231556
2009,03,3,6,17.756096
2009,03,3,7,16.453515
2009,03,4,0,16.760575
2009,03,4,1,16.220795
2009,03,4,2,16.148544
2009,03,4,3,14.967938
2009,03,4,4,14.524789
2009,03,4,5,16.100792
2009,03,4,6,13.903908
2009,03,4,7,13.423866
2009,03,5,0,12.102271
2009,03,5,1,8.173191
2009,03,5,2,6.92023
2009,03,5,3,6.848913
2009,03,5,4,6.478203
2009,03,5,5,6.105193
2009,03,5,6,7.677343
2009,03,5,7,8.13566
2009,03,6,0,8.602168
2009,03,6,1,8.136635
2009,03,6,2,5.861856
2009,03,6,3,4.081389
2009,03,6,4,3.278004
2009,03,6,5,2.148649
2009,03,6,6,4.689818
2009,03,6,7,7.255373
2009,03,7,0,9.484415
2009,03,7,1,8.344691
2009,03,7,2,8.680497
2009,03,7,3,9.035776
2009,03,7,4,8.959106
2009,03,7,5,7.880031
2009,03,7,6,4.71998
2009,03,7,7,4.699157
2009,03,8,0,3.456293
2009,03,8,1,1.661064
2009,03,8,2,2.073342
2009,03,8,3,2.251839
2009,03,8,4,1.993056
2009,03,8,5,3.022176
2009,03,8,6,2.860285
2009,03,8,7,3.023235
2009,03,9,0,3.052028
2009,03,9,1,3.376731
2009,03,9,2,3.838737
2009,03,9,3,3.783218
2009,03,9,4,2.965685
2009,03,9,5,3.031432
2009,03,9,6,3.909469
2009,03,9,7,3.367679
2009,03,10,0,3.127465
2009,03,10,1,2.053059
2009,03,10,2,2.344068
2009,03,10,3,4.016584
2009,03,10,4,4.560854
2009,03,10,5,3.07438
2009,03,10,6,3.847445
2009,03,10,7,6.519257
2009,03,11,0,8.598804
