####################################################################################################
# Month: 10Oct                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/VLA                          #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,10,1,0,741.39267
2009,10,1,1,740.53604
2009,10,1,2,739.28097
2009,10,1,3,737.64335
2009,10,1,4,736.95052
2009,10,1,5,736.82089
2009,10,1,6,736.54003
2009,10,1,7,736.44348
2009,10,2,0,736.81925
2009,10,2,1,737.48338
2009,10,2,2,737.61795
2009,10,2,3,737.69724
2009,10,2,4,737.58859
2009,10,2,5,737.40039
2009,10,2,6,737.49882
2009,10,2,7,737.79563
2009,10,3,0,738.50087
2009,10,3,1,738.89486
2009,10,3,2,739.06975
2009,10,3,3,739.67359
2009,10,3,4,740.48042
2009,10,3,5,740.51913
2009,10,3,6,740.95276
2009,10,3,7,741.84068
2009,10,4,0,742.52632
2009,10,4,1,742.47636
2009,10,4,2,742.17701
2009,10,4,3,741.93096
2009,10,4,4,741.68289
2009,10,4,5,740.69784
2009,10,4,6,739.73807
2009,10,4,7,739.41705
2009,10,5,0,739.19377
2009,10,5,1,738.96239
2009,10,5,2,738.95256
2009,10,5,3,739.06912
2009,10,5,4,739.45444
2009,10,5,5,739.86346
2009,10,5,6,740.51202
2009,10,5,7,740.94034
2009,10,6,0,741.20457
2009,10,6,1,741.21251
2009,10,6,2,741.52107
2009,10,6,3,741.79829
2009,10,6,4,742.04139
2009,10,6,5,742.11468
2009,10,6,6,742.3232
2009,10,6,7,742.53194
2009,10,7,0,742.83777
2009,10,7,1,742.96892
2009,10,7,2,742.72448
2009,10,7,3,742.30639
2009,10,7,4,742.19056
2009,10,7,5,741.97581
2009,10,7,6,741.89707
2009,10,7,7,741.55606
2009,10,8,0,740.72362
2009,10,8,1,739.55008
2009,10,8,2,738.84194
2009,10,8,3,738.29247
2009,10,8,4,737.52379
2009,10,8,5,736.84356
2009,10,8,6,736.65637
2009,10,8,7,736.1254
2009,10,9,0,735.30731
2009,10,9,1,734.69523
2009,10,9,2,734.96133
