####################################################################################################
# Month: 05May                                                                                     #
# Station: YBG                                                                                     #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
9,05,1,0.17321925
9,05,2,0.1961895
9,05,3,0.44044475
9,05,4,0.52651775
9,05,5,0.43106512
9,05,6,0.37072225
9,05,7,0.2063775
9,05,8,0.15572475
9,05,9,0.29380287
9,05,10,0.53689962
9,05,11,0.68829338
9,05,12,0.80684962
9,05,13,0.68028725
9,05,14,0.30567238
9,05,15,0.32198025
9,05,16,0.77112938
9,05,17,0.42289912
9,05,18,0.21746538
9,05,19,0.09831162
9,05,20,0.27066512
9,05,21,0.37673412
9,05,22,0.5512165
9,05,23,0.5571745
9,05,24,0.564113
9,05,25,0.91416262
9,05,26,0.91689212
9,05,27,0.5595845
9,05,28,0.5781495
9,05,29,0.59690975
9,05,30,0.68528425
9,05,31,0.73597262
10,05,1,0.38641125
10,05,2,0.51212938
10,05,3,0.5545245
10,05,4,0.269838
10,05,5,0.496175
10,05,6,0.747279
10,05,7,0.8152065
10,05,8,0.813478
10,05,9,0.35849462
10,05,10,0.24203825
10,05,11,0.2973275
10,05,12,0.31969125
10,05,13,0.2576035
10,05,14,0.27152625
10,05,15,0.23873738
10,05,16,0.16626538
10,05,17,0.32545875
10,05,18,0.29915625
10,05,19,0.37469787
10,05,20,0.4089395
10,05,21,0.40652975
10,05,22,0.09413812
10,05,23,0.47465575
10,05,24,0.6975865
10,05,25,0.35623188
10,05,26,0.19071025
10,05,27,0.34867075
10,05,28,0.40155288
10,05,29,0.67754612
10,05,30,0.66024662
10,05,31,0.46737463
11,05,1,0.69390025
11,05,2,0.63836012
11,05,3,0.3434935
11,05,4,0.10995475
11,05,5,0.11518588
11,05,6,0.165318
11,05,7,0.5690285
11,05,8,0.45785812
11,05,9,0.47664275
11,05,10,0.48807825
11,05,11,0.53189975
11,05,12,0.619122
11,05,13,0.5897365
11,05,14,0.521194
11,05,15,0.52538725
11,05,16,0.34837538
11,05,17,0.17469525
11,05,18,0.42274562
11,05,19,0.809404
11,05,20,0.8033255
11,05,21,0.41311412
11,05,22,0.545787
11,05,23,0.57143525
11,05,24,0.334598
11,05,25,0.20160362
11,05,26,0.239651
11,05,27,0.47339425
11,05,28,0.67942388
11,05,29,0.646194
11,05,30,0.719013
11,05,31,0.76936825
12,05,1,0.33218013
