####################################################################################################
# Month: 03Mar                                                                                     #
# Station: SMA                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2015,03,1,0,0.931015
2015,03,1,1,0.87128
2015,03,1,2,0.858311
2015,03,1,3,0.838975
2015,03,1,4,0.744201
2015,03,1,5,0.71356
2015,03,1,6,0.574312
2015,03,1,7,0.427038
2015,03,2,0,0.544152
2015,03,2,1,0.479256
2015,03,2,2,0.350129
2015,03,2,3,0.248849
2015,03,2,4,0.279319
2015,03,2,5,0.269308
2015,03,2,6,0.170829
2015,03,2,7,0.145808
2015,03,3,0,0.270746
2015,03,3,1,0.283407
2015,03,3,2,0.276609
2015,03,3,3,0.319141
2015,03,3,4,0.256728
2015,03,3,5,0.224292
2015,03,3,6,0.301065
2015,03,3,7,0.393507
2015,03,4,0,0.466932
2015,03,4,1,0.534857
2015,03,4,2,0.611308
2015,03,4,3,0.722505
2015,03,4,4,0.842598
2015,03,4,5,0.932867
2015,03,4,6,0.925547
2015,03,4,7,0.970076
2015,03,5,0,1.008232
2015,03,5,1,0.977209
2015,03,5,2,0.902816
2015,03,5,3,0.984347
2015,03,5,4,0.749904
2015,03,5,5,0.596797
2015,03,5,6,0.532592
2015,03,5,7,0.421287
2015,03,6,0,0.27231
2015,03,6,1,0.159953
2015,03,6,2,0.178375
2015,03,6,3,0.108932
2015,03,6,4,0.090772
2015,03,6,5,0.092465
2015,03,6,6,0.097786
2015,03,6,7,0.114718
2015,03,7,0,0.066433
2015,03,7,1,0.099438
2015,03,7,2,0.097298
2015,03,7,3,0.097827
2015,03,7,4,0.09879
2015,03,7,5,0.096696
2015,03,7,6,0.093385
2015,03,7,7,0.143246
2015,03,8,0,0.211002
2015,03,8,1,0.261168
2015,03,8,2,0.39996
2015,03,8,3,0.5489
2015,03,8,4,0.507883
2015,03,8,5,0.652093
2015,03,8,6,0.789756
2015,03,8,7,0.869652
2015,03,9,0,0.941206
2015,03,9,1,0.975161
2015,03,9,2,0.983803
2015,03,9,3,1.012294
2015,03,9,4,0.939752
2015,03,9,5,0.898026
2015,03,9,6,0.841504
2015,03,9,7,0.925712
2015,03,10,0,0.916027
2015,03,10,1,0.875268
2015,03,10,2,0.613107
2015,03,10,3,0.499818
2015,03,10,4,0.532092
2015,03,10,5,0.459949
2015,03,10,6,0.546314
2015,03,10,7,0.582868
2015,03,11,0,0.727276
2015,03,11,1,0.828278
2015,03,11,2,1.0035
2015,03,11,3,0.986005
2015,03,11,4,0.980537
2015,03,11,5,0.917772
2015,03,11,6,0.763692
2015,03,11,7,0.767548
2015,03,12,0,0.744651
2015,03,12,1,0.866272
2015,03,12,2,0.899779
2015,03,12,3,0.92592
2015,03,12,4,0.79299
2015,03,12,5,0.88103
2015,03,12,6,0.933723
2015,03,12,7,0.953008
2015,03,13,0,0.906613
2015,03,13,1,0.577274
2015,03,13,2,0.333398
2015,03,13,3,0.108552
2015,03,13,4,0.043459
2015,03,13,5,0.021889
2015,03,13,6,0.011862
2015,03,13,7,0.014592
2015,03,14,0,0.021451
2015,03,14,1,0.028284
2015,03,14,2,0.064896
2015,03,14,3,0.094246
2015,03,14,4,0.120065
2015,03,14,5,0.149871
2015,03,14,6,0.104739
2015,03,14,7,0.038638
2015,03,15,0,0.031797
2015,03,15,1,0.029267
2015,03,15,2,0.035007
2015,03,15,3,0.048923
2015,03,15,4,0.050687
2015,03,15,5,0.046661
2015,03,15,6,0.045106
2015,03,15,7,0.049195
2015,03,16,0,0.04754
2015,03,16,1,0.04776
2015,03,16,2,0.061711
2015,03,16,3,0.07692
2015,03,16,4,0.091323
2015,03,16,5,0.105967
2015,03,16,6,0.052363
2015,03,16,7,0.0455
2015,03,17,0,0.048753
2015,03,17,1,0.05959
2015,03,17,2,0.096424
2015,03,17,3,0.116283
2015,03,17,4,0.100414
2015,03,17,5,0.09636
2015,03,17,6,0.082578
2015,03,17,7,0.080981
2015,03,18,0,0.067699
2015,03,18,1,0.055104
2015,03,18,2,0.041922
2015,03,18,3,0.026621
2015,03,18,4,0.021803
2015,03,18,5,0.037937
2015,03,18,6,0.050377
2015,03,18,7,0.065293
2015,03,19,0,0.082304
2015,03,19,1,0.090527
2015,03,19,2,0.099286
2015,03,19,3,0.104154
2015,03,19,4,0.098409
2015,03,19,5,0.099586
2015,03,19,6,0.092581
2015,03,19,7,0.084315
2015,03,20,0,0.082479
2015,03,20,1,0.083675
2015,03,20,2,0.093339
2015,03,20,3,0.103104
2015,03,20,4,0.103549
2015,03,20,5,0.103779
