####################################################################################################
# Month: 08Aug                                                                                     #
# Station: BMAC                                                                                    #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
9,08,1,0.951972
9,08,2,0.82923087
9,08,3,0.382869
9,08,4,0.14308525
9,08,5,0.17830838
9,08,6,0.11835275
9,08,7,0.133099
9,08,8,0.568401
9,08,9,0.77174325
9,08,10,0.24102212
9,08,11,0.44842825
9,08,12,0.42843912
9,08,13,0.19670588
9,08,14,0.14990513
9,08,15,0.20291012
9,08,16,0.2179085
9,08,17,0.22590762
9,08,18,0.425551
9,08,19,0.82005512
9,08,20,0.2924705
9,08,21,0.24186988
9,08,22,0.25816838
9,08,23,0.26268638
9,08,24,0.15440025
9,08,25,0.2406115
9,08,26,0.51766012
9,08,27,0.43136275
9,08,28,0.04767675
9,08,29,0.41897262
9,08,30,0.6689795
9,08,31,0.60218238
10,08,1,0.22980875
10,08,2,0.17553488
10,08,3,0.167058
10,08,4,0.17050012
10,08,5,0.36031425
10,08,6,0.62046362
10,08,7,0.18088038
10,08,8,0.29395587
10,08,9,0.440364
10,08,10,0.10638638
10,08,11,0.107854
10,08,12,0.07678337
10,08,13,0.05433175
10,08,14,0.041264
10,08,15,0.1091255
10,08,16,0.20450875
10,08,17,0.0768435
10,08,18,0.29132
10,08,19,0.52369012
10,08,20,0.01836912
10,08,21,0.20973575
10,08,22,0.32186
10,08,23,0.19509687
10,08,24,0.29417562
10,08,25,0.310555
10,08,26,0.302495
10,08,27,0.2399795
10,08,28,0.19264713
10,08,29,0.34375225
10,08,30,0.46806375
10,08,31,0.34416162
11,08,1,0.11323512
11,08,2,0.14428188
11,08,3,0.2992345
11,08,4,0.32472275
11,08,5,0.75914662
11,08,6,0.745684
11,08,7,0.06052262
11,08,8,0.084512
11,08,9,0.17605675
11,08,10,0.05497875
11,08,11,0.06319438
11,08,12,0.13062475
11,08,13,0.40693587
11,08,14,0.71235288
11,08,15,0.46860988
11,08,16,0.21279412
11,08,17,0.36706562
11,08,18,0.14821537
11,08,19,0.61746325
11,08,20,0.21622175
11,08,21,0.31678038
11,08,22,0.40362688
11,08,23,0.45533913
11,08,24,0.45241388
11,08,25,0.158266
11,08,26,0.22928525
11,08,27,0.35633138
11,08,28,0.3143905
11,08,29,0.54121425
11,08,30,0.280896
11,08,31,0.3939135
12,08,1,0.39899
12,08,2,0.07333662
12,08,3,0.5412295
12,08,4,0.70022238
12,08,5,0.6064835
12,08,6,0.61965588
12,08,7,0.9440245
12,08,8,0.476611
12,08,9,0.19774962
12,08,10,0.102854
12,08,11,0.42353675
12,08,12,0.4489845
12,08,13,0.18458287
12,08,14,0.14078725
12,08,15,0.38911075
12,08,16,0.17392163
12,08,17,0.05348375
12,08,18,0.15355188
12,08,19,0.41188512
12,08,20,0.53901562
12,08,21,0.56525337
