####################################################################################################
# Month: 08Aug                                                                                     #
# Station: BMAC                                                                                    #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,11.236995
2009,1,1,10.47506
2009,1,2,8.241244
2009,1,3,6.791593
2009,1,4,6.710374
2009,1,5,8.222231
2009,1,6,8.66681
2009,1,7,9.263003
2009,2,0,10.014873
2009,2,1,7.805326
2009,2,2,7.572779
2009,2,3,8.533963
2009,2,4,4.656675
2009,2,5,1.573141
2009,2,6,3.397177
2009,2,7,3.244847
2009,3,0,1.082759
2009,3,1,2.217093
2009,3,2,3.311643
2009,3,3,3.50413
2009,3,4,4.284475
2009,3,5,4.437492
2009,3,6,5.779835
2009,3,7,6.334055
2009,4,0,6.585734
2009,4,1,6.979288
2009,4,2,6.161434
2009,4,3,6.431337
2009,4,4,9.078078
2009,4,5,11.482921
2009,4,6,11.910104
2009,4,7,11.946523
2009,5,0,14.842011
2009,5,1,19.884582
2009,5,2,22.602165
2009,5,3,23.889916
2009,5,4,20.058581
2009,5,5,16.086497
2009,5,6,13.795623
2009,5,7,12.900717
2009,6,0,13.755234
2009,6,1,15.126823
2009,6,2,14.219335
2009,6,3,12.96242
2009,6,4,8.876003
2009,6,5,8.000974
2009,6,6,9.717787
2009,6,7,8.46211
2009,7,0,10.010071
2009,7,1,11.412317
2009,7,2,10.591037
2009,7,3,10.08692
2009,7,4,10.866221
2009,7,5,11.441774
2009,7,6,11.002244
2009,7,7,11.411728
2009,8,0,10.645175
2009,8,1,9.4641
2009,8,2,6.215704
2009,8,3,4.058775
2009,8,4,4.303364
2009,8,5,2.750088
2009,8,6,2.475674
2009,8,7,2.900202
2009,9,0,4.513907
2009,9,1,5.387926
2009,9,2,5.189602
2009,9,3,4.877699
2009,9,4,6.140689
2009,9,5,8.591778
2009,9,6,10.414603
2009,9,7,12.624853
2009,10,0,12.986683
2009,10,1,10.239779
2009,10,2,8.604966
2009,10,3,7.111071
2009,10,4,8.702378
2009,10,5,10.617009
2009,10,6,10.98591
2009,10,7,11.629815
2009,11,0,12.193387
2009,11,1,11.289763
2009,11,2,11.065342
2009,11,3,11.359472
2009,11,4,11.076462
2009,11,5,10.475311
2009,11,6,11.851523
2009,11,7,14.226582
2009,12,0,15.929816
2009,12,1,19.524432
2009,12,2,22.926136
2009,12,3,25.805871
2009,12,4,28.468914
2009,12,5,28.743487
2009,12,6,27.750829
2009,12,7,23.338096
2009,13,0,16.637503
2009,13,1,14.565405
2009,13,2,13.460604
2009,13,3,12.077951
2009,13,4,9.915618
2009,13,5,8.965219
2009,13,6,6.301216
2009,13,7,7.446631
2009,14,0,6.017399
2009,14,1,5.111252
2009,14,2,6.016111
2009,14,3,4.978249
2009,14,4,4.065834
2009,14,5,6.127946
2009,14,6,6.221423
2009,14,7,4.580316
2009,15,0,5.359598
2009,15,1,5.870551
2009,15,2,6.498877
2009,15,3,7.260061
2009,15,4,4.996282
2009,15,5,2.680105
2009,15,6,3.519488
2009,15,7,1.89054
2009,16,0,1.286403
2009,16,1,1.989981
2009,16,2,3.253431
2009,16,3,5.153347
2009,16,4,5.772697
2009,16,5,6.260468
2009,16,6,7.37591
2009,16,7,5.736168
2009,17,0,4.157402
2009,17,1,3.952365
2009,17,2,2.558288
2009,17,3,1.300505
2009,17,4,3.95973
2009,17,5,6.15653
2009,17,6,7.908671
2009,17,7,7.482032
2009,18,0,8.228006
2009,18,1,6.721304
2009,18,2,5.0841
2009,18,3,5.935598
2009,18,4,9.254064
2009,18,5,12.794028
2009,18,6,15.433518
2009,18,7,18.643636
2009,19,0,20.799719
2009,19,1,24.901519
2009,19,2,28.959289
2009,19,3,20.985026
2009,19,4,14.140387
2009,19,5,12.18853
2009,19,6,15.531505
2009,19,7,15.229207
2009,20,0,10.058511
2009,20,1,8.19799
2009,20,2,8.517239
2009,20,3,10.58388
2009,20,4,10.277121
2009,20,5,8.650171
2009,20,6,8.670538
