####################################################################################################
# Month: 07Jul                                                                                     #
# Station: SAS                                                                                     #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,5.336052
2009,2,6.86703388
2009,3,8.39637875
2009,4,9.2558255
2009,5,7.81269538
2009,6,4.66222838
2009,7,5.29998925
2009,8,6.76874975
2009,9,6.45619288
2009,10,12.36555038
2009,11,8.48874862
2009,12,3.83135338
2009,13,7.08902013
2009,14,8.49673737
2009,15,7.44356288
2009,16,7.49107612
2009,17,4.40742175
2009,18,3.528361
2009,19,4.04791963
2009,20,8.44925862
2009,21,18.12297925
2009,22,15.25384338
2009,23,14.22301688
2009,24,12.45902538
2009,25,12.99135775
2009,26,9.40289638
2009,27,9.76593888
2009,28,8.17263762
2009,29,4.460087
2009,30,6.03588012
2009,31,7.93588288
