####################################################################################################
# Month: 02Feb                                                                                     #
# Station: LMT                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2015,02,1,0,0.120649
2015,02,1,1,0.099382
2015,02,1,2,0.108173
2015,02,1,3,0.147302
2015,02,1,4,0.190778
2015,02,1,5,0.190019
2015,02,1,6,0.175523
2015,02,1,7,0.172994
2015,02,2,0,0.157639
2015,02,2,1,0.17497
2015,02,2,2,0.260749
2015,02,2,3,0.396668
2015,02,2,4,0.544324
2015,02,2,5,0.560225
2015,02,2,6,0.458195
2015,02,2,7,0.421747
2015,02,3,0,0.456181
2015,02,3,1,0.780199
2015,02,3,2,0.761204
2015,02,3,3,0.708939
2015,02,3,4,0.694632
2015,02,3,5,0.665595
2015,02,3,6,0.794332
2015,02,3,7,0.856382
2015,02,4,0,0.547598
2015,02,4,1,0.490265
2015,02,4,2,0.543067
2015,02,4,3,0.620717
2015,02,4,4,0.537441
2015,02,4,5,0.589375
2015,02,4,6,0.330057
2015,02,4,7,0.26847
2015,02,5,0,0.323424
2015,02,5,1,0.354199
2015,02,5,2,0.299246
2015,02,5,3,0.2542
2015,02,5,4,0.142555
2015,02,5,5,0.106657
2015,02,5,6,0.07582
2015,02,5,7,0.073855
2015,02,6,0,0.108668
2015,02,6,1,0.06671
2015,02,6,2,0.023081
2015,02,6,3,0.022663
2015,02,6,4,0.02748
2015,02,6,5,0.049598
2015,02,6,6,0.074215
2015,02,6,7,0.093742
2015,02,7,0,0.126912
2015,02,7,1,0.129371
2015,02,7,2,0.125961
2015,02,7,3,0.133605
2015,02,7,4,0.147242
2015,02,7,5,0.186488
2015,02,7,6,0.201714
2015,02,7,7,0.229059
2015,02,8,0,0.222006
2015,02,8,1,0.177609
2015,02,8,2,0.141215
2015,02,8,3,0.119271
2015,02,8,4,0.123212
2015,02,8,5,0.144145
2015,02,8,6,0.13508
2015,02,8,7,0.190882
2015,02,9,0,0.271696
2015,02,9,1,0.250444
2015,02,9,2,0.166866
2015,02,9,3,0.127222
2015,02,9,4,0.124987
2015,02,9,5,0.128796
2015,02,9,6,0.104602
2015,02,9,7,0.090628
2015,02,10,0,0.101553
2015,02,10,1,0.076007
2015,02,10,2,0.064689
2015,02,10,3,0.052586
2015,02,10,4,0.060899
2015,02,10,5,0.066405
2015,02,10,6,0.073964
2015,02,10,7,0.186464
2015,02,11,0,0.306811
2015,02,11,1,0.298999
2015,02,11,2,0.323867
2015,02,11,3,0.361415
2015,02,11,4,0.395321
2015,02,11,5,0.417796
2015,02,11,6,0.414148
2015,02,11,7,0.593396
2015,02,12,0,0.699212
2015,02,12,1,0.757125
2015,02,12,2,0.823941
2015,02,12,3,0.856111
2015,02,12,4,0.93242
2015,02,12,5,0.847444
2015,02,12,6,0.810528
2015,02,12,7,0.875854
2015,02,13,0,0.909105
2015,02,13,1,0.735708
2015,02,13,2,0.739645
2015,02,13,3,0.749206
2015,02,13,4,0.687551
2015,02,13,5,0.656917
2015,02,13,6,0.716435
2015,02,13,7,0.767978
2015,02,14,0,0.713359
2015,02,14,1,0.773176
2015,02,14,2,0.829774
2015,02,14,3,0.849097
2015,02,14,4,0.852887
2015,02,14,5,0.866557
2015,02,14,6,0.885473
2015,02,14,7,0.87389
2015,02,15,0,0.69214
2015,02,15,1,0.682069
2015,02,15,2,0.701876
2015,02,15,3,0.653234
2015,02,15,4,0.49099
2015,02,15,5,0.36123
2015,02,15,6,0.471538
2015,02,15,7,0.527165
2015,02,16,0,0.498635
2015,02,16,1,0.514763
2015,02,16,2,0.37423
2015,02,16,3,0.238157
2015,02,16,4,0.146661
2015,02,16,5,0.149065
2015,02,16,6,0.199318
2015,02,16,7,0.290409
2015,02,17,0,0.489965
2015,02,17,1,0.518911
2015,02,17,2,0.512677
2015,02,17,3,0.559491
2015,02,17,4,0.460689
2015,02,17,5,0.515133
2015,02,17,6,0.813718
2015,02,17,7,1.113622
2015,02,18,0,0.901931
2015,02,18,1,0.806314
2015,02,18,2,0.694607
2015,02,18,3,0.519012
2015,02,18,4,0.40417
2015,02,18,5,0.276797
2015,02,18,6,0.230193
2015,02,18,7,0.243056
2015,02,19,0,0.370235
2015,02,19,1,0.412072
2015,02,19,2,0.26016
2015,02,19,3,0.147721
2015,02,19,4,0.089403
2015,02,19,5,0.052372
2015,02,19,6,0.047209
2015,02,19,7,0.212689
2015,02,20,0,0.307255
2015,02,20,1,0.213449
2015,02,20,2,0.132103
2015,02,20,3,0.131001
2015,02,20,4,0.176368
2015,02,20,5,0.254135
2015,02,20,6,0.29473
2015,02,20,7,0.441453
2015,02,21,0,0.620167
2015,02,21,1,0.600159
2015,02,21,2,0.427223
2015,02,21,3,0.228174
2015,02,21,4,0.176619
2015,02,21,5,0.224545
2015,02,21,6,0.259427
2015,02,21,7,0.492061
2015,02,22,0,0.520507
2015,02,22,1,0.411564
