####################################################################################################
# Month: 03Mar                                                                                     #
# Station: KEN                                                                                     #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,6.38770488
2009,2,4.89993525
2009,3,5.493881
2009,4,3.12508062
2009,5,2.97788288
2009,6,4.51852075
2009,7,5.78966925
2009,8,3.51916525
2009,9,2.16300163
2009,10,3.40512325
2009,11,4.24062475
2009,12,3.50912962
2009,13,5.129701
2009,14,4.90395175
2009,15,1.97594925
2009,16,2.6490565
2009,17,3.76084662
2009,18,3.95991462
2009,19,4.29008287
2009,20,3.78981863
2009,21,4.3902085
2009,22,4.43066712
2009,23,5.12456925
2009,24,5.83695025
2009,25,7.04750075
2009,26,6.60760338
2009,27,3.13923775
2009,28,3.37133038
2009,29,3.1461795
2009,30,4.301482
2009,31,3.50235925
