####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/NOB                          #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,02,1,0,806.99392
2009,02,1,1,806.1141
2009,02,1,2,805.01898
2009,02,1,3,803.45621
2009,02,1,4,802.61418
2009,02,1,5,802.53212
2009,02,1,6,802.30365
2009,02,1,7,802.41862
2009,02,2,0,802.85913
2009,02,2,1,803.49744
2009,02,2,2,803.46424
2009,02,2,3,803.28894
2009,02,2,4,802.98719
2009,02,2,5,802.76885
2009,02,2,6,803.06993
2009,02,2,7,803.56147
2009,02,3,0,804.27093
2009,02,3,1,804.64605
2009,02,3,2,804.9263
2009,02,3,3,805.63613
2009,02,3,4,806.52305
2009,02,3,5,806.55376
2009,02,3,6,806.94499
2009,02,3,7,807.91507
2009,02,4,0,808.77838
2009,02,4,1,808.7694
2009,02,4,2,808.48751
2009,02,4,3,808.27675
2009,02,4,4,808.05476
2009,02,4,5,806.976
2009,02,4,6,805.83023
2009,02,4,7,805.40456
2009,02,5,0,805.29279
2009,02,5,1,805.23226
2009,02,5,2,805.052
2009,02,5,3,804.95385
2009,02,5,4,805.23832
2009,02,5,5,805.52796
2009,02,5,6,806.04122
2009,02,5,7,806.30252
2009,02,6,0,806.32306
2009,02,6,1,806.15014
2009,02,6,2,806.40109
2009,02,6,3,806.57122
2009,02,6,4,806.72847
2009,02,6,5,806.74058
2009,02,6,6,806.93754
2009,02,6,7,807.16167
2009,02,7,0,807.48541
2009,02,7,1,807.6469
2009,02,7,2,807.41755
2009,02,7,3,806.96534
2009,02,7,4,806.89134
2009,02,7,5,806.74894
2009,02,7,6,806.72007
2009,02,7,7,806.41675
2009,02,8,0,805.55544
2009,02,8,1,804.32697
2009,02,8,2,803.62094
2009,02,8,3,803.15283
2009,02,8,4,802.36197
2009,02,8,5,801.68503
2009,02,8,6,801.7572
2009,02,8,7,801.4016
2009,02,9,0,800.46185
2009,02,9,1,799.90708
2009,02,9,2,800.43909
2009,02,9,3,801.0992
2009,02,9,4,801.4215
2009,02,9,5,801.86765
2009,02,9,6,803.58543
2009,02,9,7,805.00758
2009,02,10,0,805.35652
2009,02,10,1,805.03239
2009,02,10,2,805.53558
2009,02,10,3,805.91341
2009,02,10,4,806.34831
2009,02,10,5,806.29335
2009,02,10,6,805.74063
2009,02,10,7,805.48571
2009,02,11,0,805.05436
2009,02,11,1,803.72505
2009,02,11,2,802.87036
2009,02,11,3,802.19826
2009,02,11,4,801.57392
2009,02,11,5,800.80989
2009,02,11,6,800.07201
2009,02,11,7,799.68432
2009,02,12,0,799.14395
2009,02,12,1,798.62458
2009,02,12,2,798.51839
2009,02,12,3,798.65472
2009,02,12,4,798.63168
2009,02,12,5,798.56266
2009,02,12,6,798.89179
2009,02,12,7,799.36092
2009,02,13,0,799.95055
2009,02,13,1,800.39356
2009,02,13,2,800.98057
2009,02,13,3,801.30116
2009,02,13,4,801.23671
2009,02,13,5,800.5134
2009,02,13,6,800.53453
2009,02,13,7,800.75682
2009,02,14,0,800.51083
2009,02,14,1,799.78455
2009,02,14,2,799.99283
2009,02,14,3,800.31805
2009,02,14,4,800.16351
2009,02,14,5,800.04487
2009,02,14,6,801.24558
2009,02,14,7,801.84708
2009,02,15,0,801.80235
2009,02,15,1,801.71499
2009,02,15,2,802.07424
2009,02,15,3,802.11013
2009,02,15,4,801.97243
2009,02,15,5,802.2396
2009,02,15,6,802.97874
2009,02,15,7,803.20599
2009,02,16,0,803.58335
2009,02,16,1,803.47969
2009,02,16,2,803.2947
2009,02,16,3,803.16358
2009,02,16,4,803.17163
2009,02,16,5,802.82322
2009,02,16,6,802.44997
2009,02,16,7,802.10694
2009,02,17,0,801.35274
2009,02,17,1,800.32767
2009,02,17,2,799.51534
2009,02,17,3,798.47588
2009,02,17,4,798.0765
2009,02,17,5,797.68058
2009,02,17,6,797.03309
2009,02,17,7,796.2926
2009,02,18,0,795.29397
2009,02,18,1,794.53514
2009,02,18,2,794.60102
2009,02,18,3,794.86765
2009,02,18,4,795.37735
2009,02,18,5,795.28644
2009,02,18,6,795.11684
2009,02,18,7,795.05787
2009,02,19,0,795.32635
2009,02,19,1,795.616
2009,02,19,2,795.41015
2009,02,19,3,795.81962
2009,02,19,4,796.39721
2009,02,19,5,796.7945
2009,02,19,6,797.94128
2009,02,19,7,799.01714
2009,02,20,0,799.68133
2009,02,20,1,800.04117
2009,02,20,2,801.11924
2009,02,20,3,802.16357
2009,02,20,4,803.1431
2009,02,20,5,803.37131
2009,02,20,6,803.72716
2009,02,20,7,803.87186
2009,02,21,0,804.06499
2009,02,21,1,803.78314
2009,02,21,2,802.73576
2009,02,21,3,801.28926
2009,02,21,4,799.98287
2009,02,21,5,798.9088
2009,02,21,6,797.75342
2009,02,21,7,797.11435
2009,02,22,0,796.8635
2009,02,22,1,796.42141
2009,02,22,2,796.99588
2009,02,22,3,798.16505
2009,02,22,4,798.92934
2009,02,22,5,799.69198
2009,02,22,6,801.15168
2009,02,22,7,802.64497
2009,02,23,0,803.44214
2009,02,23,1,803.95527
2009,02,23,2,804.57186
2009,02,23,3,804.98605
2009,02,23,4,804.65181
2009,02,23,5,804.05935
2009,02,23,6,804.03725
2009,02,23,7,803.93044
2009,02,24,0,802.63677
2009,02,24,1,800.6885
2009,02,24,2,799.37292
2009,02,24,3,798.41754
2009,02,24,4,797.69492
2009,02,24,5,797.53449
2009,02,24,6,797.62627
2009,02,24,7,797.8689
2009,02,25,0,797.84028
2009,02,25,1,797.86299
2009,02,25,2,797.85721
2009,02,25,3,797.8351
2009,02,25,4,798.17095
2009,02,25,5,798.65088
2009,02,25,6,798.49706
2009,02,25,7,798.51499
2009,02,26,0,799.01487
2009,02,26,1,799.53278
2009,02,26,2,799.82183
2009,02,26,3,800.12536
2009,02,26,4,800.28902
2009,02,26,5,800.49487
2009,02,26,6,801.07077
2009,02,26,7,801.52259
2009,02,27,0,801.16356
2009,02,27,1,800.64475
2009,02,27,2,800.91244
2009,02,27,3,801.17001
2009,02,27,4,801.2566
2009,02,27,5,800.7546
2009,02,27,6,800.61243
2009,02,27,7,800.85355
2009,02,28,0,799.76321
2009,02,28,1,798.22855
2009,02,28,2,797.89502
2009,02,28,3,797.53979
2009,02,28,4,796.64262
2009,02,28,5,796.34277
2009,02,28,6,796.03473
2009,02,28,7,796.38795
2009,02,29,0,797.93684
2009,02,29,1,798.36587
2009,02,29,2,797.99533
2009,02,29,3,796.66541
2009,02,29,4,794.88105
2009,02,29,5,793.86491
2009,02,29,6,794.48061
2009,02,29,7,795.4446
2009,02,30,0,796.7044
2009,02,30,1,798.13269
2009,02,30,2,800.60692
2009,02,30,3,803.37415
2009,02,30,4,804.35404
2009,02,30,5,804.10988
2009,02,30,6,804.01628
2009,02,30,7,803.78397
2009,02,31,0,802.73895
2009,02,31,1,801.86402
2009,02,31,2,802.2333
2009,02,31,3,802.70904
2009,02,31,4,802.87813
2009,02,31,5,803.26393
2009,02,31,6,803.82777
2009,02,31,7,804.16349
2009,02,1,0,804.74719
2009,02,1,1,804.91226
2009,02,1,2,804.6505
2009,02,1,3,804.02312
2009,02,1,4,804.08089
2009,02,1,5,804.38176
2009,02,1,6,805.73905
2009,02,1,7,807.37118
2009,02,2,0,809.24564
2009,02,2,1,810.92913
2009,02,2,2,812.1512
2009,02,2,3,813.45217
2009,02,2,4,814.49695
2009,02,2,5,814.96977
2009,02,2,6,814.90061
2009,02,2,7,814.57166
2009,02,3,0,814.26728
2009,02,3,1,813.09036
2009,02,3,2,812.33762
2009,02,3,3,811.47691
2009,02,3,4,810.21417
2009,02,3,5,809.1609
2009,02,3,6,807.34611
2009,02,3,7,806.05824
2009,02,4,0,805.84188
2009,02,4,1,805.2933
2009,02,4,2,804.74004
2009,02,4,3,804.59162
2009,02,4,4,804.48708
2009,02,4,5,804.06266
2009,02,4,6,803.41437
2009,02,4,7,802.84367
2009,02,5,0,802.5259
2009,02,5,1,801.83657
2009,02,5,2,801.63199
2009,02,5,3,800.94905
2009,02,5,4,799.81173
2009,02,5,5,799.40637
2009,02,5,6,798.83133
2009,02,5,7,797.75544
2009,02,6,0,796.37831
2009,02,6,1,795.34366
2009,02,6,2,795.49212
2009,02,6,3,795.57706
2009,02,6,4,796.05632
2009,02,6,5,796.49697
2009,02,6,6,797.09145
2009,02,6,7,797.64142
2009,02,7,0,798.06296
2009,02,7,1,798.39787
2009,02,7,2,798.76272
2009,02,7,3,799.08385
2009,02,7,4,799.44479
2009,02,7,5,799.85571
2009,02,7,6,800.08431
2009,02,7,7,800.64114
2009,02,8,0,801.23992
2009,02,8,1,801.59277
2009,02,8,2,802.12445
2009,02,8,3,802.10721
2009,02,8,4,801.87813
2009,02,8,5,801.60006
2009,02,8,6,801.91408
2009,02,8,7,802.0799
2009,02,9,0,802.05785
2009,02,9,1,801.90182
2009,02,9,2,801.81278
2009,02,9,3,801.64312
2009,02,9,4,801.46668
2009,02,9,5,801.37176
2009,02,9,6,801.48095
2009,02,9,7,801.33113
2009,02,10,0,801.42352
2009,02,10,1,801.39364
2009,02,10,2,801.13622
2009,02,10,3,800.95528
2009,02,10,4,800.81891
2009,02,10,5,801.1026
2009,02,10,6,801.48475
2009,02,10,7,801.39926
2009,02,11,0,801.43542
2009,02,11,1,801.41892
2009,02,11,2,801.05356
2009,02,11,3,800.71887
2009,02,11,4,800.96812
2009,02,11,5,800.96088
2009,02,11,6,801.44827
2009,02,11,7,802.20635
