####################################################################################################
# Month: 08Aug                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/DomeC                        #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,08,1,0,0.824789
2009,08,1,1,0.7916449999999999
2009,08,1,2,0.789866
2009,08,1,3,0.807607
2009,08,1,4,0.805772
2009,08,1,5,0.841157
2009,08,1,6,0.853143
2009,08,1,7,0.834131
2009,08,2,0,0.8606929999999999
2009,08,2,1,0.893601
2009,08,2,2,0.968341
2009,08,2,3,1.00278
2009,08,2,4,1.0498699999999999
2009,08,2,5,1.07303
2009,08,2,6,0.995774
2009,08,2,7,0.904478
2009,08,3,0,0.862326
2009,08,3,1,0.905588
2009,08,3,2,1.0314100000000002
2009,08,3,3,1.25805
2009,08,3,4,1.37422
2009,08,3,5,1.17506
2009,08,3,6,0.884159
2009,08,3,7,0.764712
2009,08,4,0,0.796107
2009,08,4,1,0.849013
2009,08,4,2,0.926194
2009,08,4,3,0.996675
2009,08,4,4,1.0645
2009,08,4,5,1.09227
2009,08,4,6,1.01721
2009,08,4,7,0.958853
2009,08,5,0,0.9965689999999999
2009,08,5,1,1.03251
2009,08,5,2,1.04578
2009,08,5,3,1.05499
2009,08,5,4,1.0775
2009,08,5,5,1.15861
2009,08,5,6,1.22424
2009,08,5,7,1.12661
2009,08,6,0,1.10208
2009,08,6,1,1.0476500000000002
2009,08,6,2,0.95526
2009,08,6,3,0.977313
2009,08,6,4,0.958349
2009,08,6,5,0.918581
2009,08,6,6,0.8666240000000001
2009,08,6,7,0.795523
2009,08,7,0,0.764888
2009,08,7,1,0.770907
2009,08,7,2,0.7981889999999999
2009,08,7,3,0.769519
2009,08,7,4,0.752568
2009,08,7,5,0.749875
2009,08,7,6,0.719255
2009,08,7,7,0.715989
2009,08,8,0,0.744637
2009,08,8,1,0.790964
2009,08,8,2,0.744659
2009,08,8,3,0.760926
2009,08,8,4,0.8014370000000001
2009,08,8,5,0.798808
