####################################################################################################
# Month: 01Jan                                                                                     #
# Station: LEN                                                                                     #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,4.05289525
2009,2,2.55608712
2009,3,4.84896675
2009,4,3.42936325
2009,5,7.34790325
2009,6,9.03366162
2009,7,4.919648
2009,8,3.262228
2009,9,3.43246925
2009,10,2.46529125
2009,11,2.60881638
2009,12,3.57618912
2009,13,6.985547
2009,14,11.4871165
2009,15,6.38147762
2009,16,4.26253338
2009,17,10.5155
2009,18,5.04085162
2009,19,5.69911938
2009,20,4.94712388
2009,21,4.73736325
2009,22,3.15058063
2009,23,3.71510113
2009,24,14.27644912
2009,25,11.57126712
2009,26,7.396656
2009,27,2.55160862
2009,28,2.89374762
2009,29,3.47135138
2009,30,4.30792862
2009,31,7.65953712
