####################################################################################################
# Month: 05May                                                                                     #
# Station: LMT                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,19,1,3.800914
2009,19,2,3.359313
2009,19,3,3.24224
2009,19,4,4.005685
2009,19,5,5.257569
2009,19,6,4.909167
2009,19,7,4.416157
2009,20,0,5.817423
2009,20,1,7.858545
2009,20,2,6.867763
2009,20,3,5.781653
2009,20,4,7.058441
2009,20,5,7.693146
2009,20,6,6.241408
2009,20,7,6.30356
2009,21,0,6.696333
2009,21,1,9.319681
2009,21,2,11.703958
2009,21,3,10.892129
2009,21,4,9.55859
2009,21,5,8.191962
2009,21,6,8.565016
2009,21,7,8.966036
2009,22,0,8.822003
2009,22,1,9.397444
2009,22,2,9.55547
2009,22,3,9.862343
2009,22,4,9.367128
2009,22,5,8.983242
2009,22,6,10.902063
2009,22,7,11.291598
2009,23,0,11.643016
2009,23,1,9.344201
2009,23,2,8.631506
2009,23,3,8.386909
2009,23,4,8.124361
2009,23,5,8.193633
2009,23,6,8.663269
2009,23,7,9.033254
2009,24,0,8.773625
2009,24,1,7.235868
2009,24,2,6.517772
2009,24,3,6.233078
2009,24,4,4.418765
2009,24,5,4.315392
2009,24,6,6.075873
2009,24,7,6.595706
2009,25,0,6.816158
2009,25,1,6.701597
2009,25,2,5.861595
2009,25,3,4.821528
2009,25,4,4.469122
2009,25,5,6.304421
2009,25,6,7.219421
2009,25,7,7.264061
2009,26,0,6.644988
2009,26,1,5.501021
2009,26,2,4.237646
2009,26,3,4.456649
2009,26,4,5.066385
2009,26,5,4.402502
2009,26,6,2.300977
2009,26,7,2.880383
2009,27,0,3.141893
2009,27,1,2.7167
2009,27,2,1.149209
2009,27,3,2.031244
2009,27,4,3.284797
2009,27,5,3.391218
2009,27,6,2.151694
2009,27,7,2.530586
2009,28,0,1.523311
2009,28,1,0.617252
2009,28,2,0.94333
2009,28,3,2.518403
2009,28,4,4.046055
2009,28,5,4.077868
2009,28,6,3.344971
2009,28,7,3.570632
2009,29,0,2.174319
2009,29,1,1.691515
2009,29,2,2.563436
2009,29,3,1.966835
2009,29,4,2.638115
2009,29,5,3.648645
2009,29,6,3.169102
2009,29,7,2.58317
2009,30,0,1.461138
2009,30,1,1.410552
2009,30,2,1.385523
2009,30,3,3.534227
2009,30,4,3.002124
2009,30,5,1.867032
2009,30,6,2.654776
2009,30,7,4.943037
2009,31,0,5.834436
2009,31,1,4.196319
2009,31,2,3.194921
2009,31,3,4.174869
2009,31,4,5.60672
2009,31,5,5.919404
2009,31,6,5.194252
2009,31,7,5.256454
