####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/SAL                          #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,02,1,0,772.87457
2009,02,1,1,772.0067
2009,02,1,2,770.82832
2009,02,1,3,769.2267
2009,02,1,4,768.46226
2009,02,1,5,768.35546
2009,02,1,6,768.09974
2009,02,1,7,768.1047
2009,02,2,0,768.51154
2009,02,2,1,769.16336
2009,02,2,2,769.21734
2009,02,2,3,769.17452
2009,02,2,4,768.97314
2009,02,2,5,768.7704
2009,02,2,6,768.96615
2009,02,2,7,769.35634
2009,02,3,0,770.06367
2009,02,3,1,770.44879
2009,02,3,2,770.67406
2009,02,3,3,771.32869
2009,02,3,4,772.17403
2009,02,3,5,772.20892
2009,02,3,6,772.62229
2009,02,3,7,773.54953
2009,02,4,0,774.32044
2009,02,4,1,774.29014
2009,02,4,2,773.99917
2009,02,4,3,773.77006
2009,02,4,4,773.5345
2009,02,4,5,772.50459
2009,02,4,6,771.45545
2009,02,4,7,771.08413
2009,02,5,0,770.91452
2009,02,5,1,770.76498
2009,02,5,2,770.67343
2009,02,5,3,770.6869
2009,02,5,4,771.02388
2009,02,5,5,771.37572
2009,02,5,6,771.95918
2009,02,5,7,772.30741
2009,02,6,0,772.45468
2009,02,6,1,772.37584
2009,02,6,2,772.65674
2009,02,6,3,772.88258
2009,02,6,4,773.08459
2009,02,6,5,773.12848
2009,02,6,6,773.33138
2009,02,6,7,773.5475
2009,02,7,0,773.86193
2009,02,7,1,774.00764
2009,02,7,2,773.77044
2009,02,7,3,773.33598
2009,02,7,4,773.24022
2009,02,7,5,773.06019
2009,02,7,6,773.00538
2009,02,7,7,772.68257
2009,02,8,0,771.83619
2009,02,8,1,770.63627
2009,02,8,2,769.92921
2009,02,8,3,769.41871
2009,02,8,4,768.63939
2009,02,8,5,767.96085
2009,02,8,6,767.89801
2009,02,8,7,767.45113
2009,02,9,0,766.57465
2009,02,9,1,765.99017
2009,02,9,2,766.38381
2009,02,9,3,766.90228
2009,02,9,4,767.16226
2009,02,9,5,767.55495
2009,02,9,6,769.00333
2009,02,9,7,770.20373
2009,02,10,0,770.56821
2009,02,10,1,770.26639
2009,02,10,2,770.75954
2009,02,10,3,771.13689
2009,02,10,4,771.49899
2009,02,10,5,771.3868
2009,02,10,6,770.85224
2009,02,10,7,770.60878
2009,02,11,0,770.16559
2009,02,11,1,768.86199
2009,02,11,2,768.08271
2009,02,11,3,767.47694
2009,02,11,4,766.8037
2009,02,11,5,765.99304
2009,02,11,6,765.3434
2009,02,11,7,765.00907
2009,02,12,0,764.52958
2009,02,12,1,764.06753
2009,02,12,2,763.98402
2009,02,12,3,764.1393
2009,02,12,4,764.13302
2009,02,12,5,764.07814
2009,02,12,6,764.39658
2009,02,12,7,764.83185
2009,02,13,0,765.44028
2009,02,13,1,765.89844
2009,02,13,2,766.4955
2009,02,13,3,766.82995
2009,02,13,4,766.77312
2009,02,13,5,766.09278
2009,02,13,6,766.08895
2009,02,13,7,766.2789
2009,02,14,0,766.08365
2009,02,14,1,765.43297
2009,02,14,2,765.55189
2009,02,14,3,765.77082
2009,02,14,4,765.5905
2009,02,14,5,765.42743
2009,02,14,6,766.56238
2009,02,14,7,767.1817
2009,02,15,0,767.07088
2009,02,15,1,766.86184
2009,02,15,2,767.19895
2009,02,15,3,767.27553
2009,02,15,4,767.1129
2009,02,15,5,767.32001
2009,02,15,6,767.99042
2009,02,15,7,768.19874
2009,02,16,0,768.61661
2009,02,16,1,768.55377
2009,02,16,2,768.39726
2009,02,16,3,768.29499
2009,02,16,4,768.2854
2009,02,16,5,767.91959
2009,02,16,6,767.57274
2009,02,16,7,767.26373
2009,02,17,0,766.62131
2009,02,17,1,765.67523
2009,02,17,2,764.8998
2009,02,17,3,763.94198
2009,02,17,4,763.47499
2009,02,17,5,762.96957
2009,02,17,6,762.25427
2009,02,17,7,761.48547
2009,02,18,0,760.54677
2009,02,18,1,759.83127
2009,02,18,2,759.85502
2009,02,18,3,760.0641
2009,02,18,4,760.49399
2009,02,18,5,760.33257
2009,02,18,6,760.19778
2009,02,18,7,760.21666
2009,02,19,0,760.4944
2009,02,19,1,760.78814
2009,02,19,2,760.69498
2009,02,19,3,761.1872
2009,02,19,4,761.7945
2009,02,19,5,762.16819
2009,02,19,6,763.31935
2009,02,19,7,764.44306
2009,02,20,0,765.12817
2009,02,20,1,765.48535
2009,02,20,2,766.52159
2009,02,20,3,767.51959
2009,02,20,4,768.49315
2009,02,20,5,768.71762
2009,02,20,6,769.10996
2009,02,20,7,769.31608
2009,02,21,0,769.50536
2009,02,21,1,769.22379
2009,02,21,2,768.21651
2009,02,21,3,766.87173
2009,02,21,4,765.63132
2009,02,21,5,764.58505
2009,02,21,6,763.50871
2009,02,21,7,762.88611
2009,02,22,0,762.55671
2009,02,22,1,762.05269
2009,02,22,2,762.59863
2009,02,22,3,763.7522
2009,02,22,4,764.47618
2009,02,22,5,765.12953
2009,02,22,6,766.51684
