####################################################################################################
# Month: 01Jan                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/SAN                          #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,01,1,0,686.93767
2009,01,1,1,686.10029
2009,01,1,2,684.71245
2009,01,1,3,683.0127
2009,01,1,4,682.44371
2009,01,1,5,682.27459
2009,01,1,6,681.95025
2009,01,1,7,681.67813
2009,01,2,0,682.00014
2009,01,2,1,682.68571
2009,01,2,2,682.95956
2009,01,2,3,683.25017
2009,01,2,4,683.30182
2009,01,2,5,683.13864
2009,01,2,6,683.06884
2009,01,2,7,683.20401
2009,01,3,0,683.90575
2009,01,3,1,684.3154
2009,01,3,2,684.40282
2009,01,3,3,684.91869
2009,01,3,4,685.65904
2009,01,3,5,685.70439
2009,01,3,6,686.17321
2009,01,3,7,686.99294
2009,01,4,0,687.5311
2009,01,4,1,687.44712
2009,01,4,2,687.13327
2009,01,4,3,686.85793
2009,01,4,4,686.58821
2009,01,4,5,685.68096
2009,01,4,6,684.87559
2009,01,4,7,684.64142
2009,01,5,0,684.32558
2009,01,5,1,683.95239
2009,01,5,2,684.08402
2009,01,5,3,684.37881
2009,01,5,4,684.84784
2009,01,5,5,685.35597
2009,01,5,6,686.11684
2009,01,5,7,686.68381
2009,01,6,0,687.15031
2009,01,6,1,687.30838
2009,01,6,2,687.66476
2009,01,6,3,688.03087
2009,01,6,4,688.34524
2009,01,6,5,688.46932
2009,01,6,6,688.68743
2009,01,6,7,688.8834
2009,01,7,0,689.17436
2009,01,7,1,689.28032
2009,01,7,2,689.02336
2009,01,7,3,688.63358
2009,01,7,4,688.48304
2009,01,7,5,688.20824
2009,01,7,6,688.0881
2009,01,7,7,687.7158
2009,01,8,0,686.90733
2009,01,8,1,685.77938
2009,01,8,2,685.0695
2009,01,8,3,684.45248
2009,01,8,4,683.70221
2009,01,8,5,683.01925
2009,01,8,6,682.61676
2009,01,8,7,681.94022
2009,01,9,0,681.22313
2009,01,9,1,680.56348
2009,01,9,2,680.60883
2009,01,9,3,680.77038
2009,01,9,4,680.87341
2009,01,9,5,681.13146
2009,01,9,6,681.90101
2009,01,9,7,682.54314
2009,01,10,0,682.94679
2009,01,10,1,682.70136
2009,01,10,2,683.16876
2009,01,10,3,683.54517
2009,01,10,4,683.7239
2009,01,10,5,683.46757
2009,01,10,6,682.97876
2009,01,10,7,682.76373
2009,01,11,0,682.29159
2009,01,11,1,681.05258
2009,01,11,2,680.46268
2009,01,11,3,680.02424
2009,01,11,4,679.22784
2009,01,11,5,678.29947
2009,01,11,6,677.87261
2009,01,11,7,677.67259
2009,01,12,0,677.34644
2009,01,12,1,677.0283
2009,01,12,2,677.00195
2009,01,12,3,677.20519
2009,01,12,4,677.24114
2009,01,12,5,677.22185
2009,01,12,6,677.51354
2009,01,12,7,677.86301
2009,01,13,0,678.51886
2009,01,13,1,679.01484
2009,01,13,2,679.63785
2009,01,13,3,680.00747
2009,01,13,4,679.96957
2009,01,13,5,679.39747
2009,01,13,6,679.33074
2009,01,13,7,679.43924
2009,01,14,0,679.37144
2009,01,14,1,678.91178
2009,01,14,2,678.80562
2009,01,14,3,678.75686
2009,01,14,4,678.51137
2009,01,14,5,678.23638
2009,01,14,6,679.20571
2009,01,14,7,679.8699
2009,01,15,0,679.59263
2009,01,15,1,679.07682
2009,01,15,2,679.35817
2009,01,15,3,679.53752
2009,01,15,4,679.3121
2009,01,15,5,679.36767
2009,01,15,6,679.86521
2009,01,15,7,680.02588
2009,01,16,0,680.54603
2009,01,16,1,680.58595
2009,01,16,2,680.50096
2009,01,16,3,680.47111
2009,01,16,4,680.41733
2009,01,16,5,680.00743
2009,01,16,6,679.72736
2009,01,16,7,679.50377
2009,01,17,0,679.14313
2009,01,17,1,678.39576
2009,01,17,2,677.71315
2009,01,17,3,676.9611
2009,01,17,4,676.32433
2009,01,17,5,675.54282
2009,01,17,6,674.65718
2009,01,17,7,673.8169
2009,01,18,0,673.02887
2009,01,18,1,672.42254
2009,01,18,2,672.34043
2009,01,18,3,672.4043
2009,01,18,4,672.63318
2009,01,18,5,672.2939
2009,01,18,6,672.24677
2009,01,18,7,672.46176
2009,01,19,0,672.76306
2009,01,19,1,673.06709
2009,01,19,2,673.25775
2009,01,19,3,673.95816
2009,01,19,4,674.64053
2009,01,19,5,674.95505
2009,01,19,6,676.11724
2009,01,19,7,677.36163
2009,01,20,0,678.0992
2009,01,20,1,678.44924
2009,01,20,2,679.38038
2009,01,20,3,680.26105
2009,01,20,4,681.21995
2009,01,20,5,681.43518
2009,01,20,6,681.91924
2009,01,20,7,682.28035
2009,01,21,0,682.4599
2009,01,21,1,682.17867
2009,01,21,2,681.27278
2009,01,21,3,680.18393
2009,01,21,4,679.10995
2009,01,21,5,678.1337
2009,01,21,6,677.25643
2009,01,21,7,676.67551
2009,01,22,0,676.14836
2009,01,22,1,675.4877
2009,01,22,2,675.96244
2009,01,22,3,677.07689
2009,01,22,4,677.69891
2009,01,22,5,678.07672
2009,01,22,6,679.28214
2009,01,22,7,680.86795
2009,01,23,0,682.04116
2009,01,23,1,682.60413
2009,01,23,2,683.14208
2009,01,23,3,683.66542
2009,01,23,4,683.43916
2009,01,23,5,682.86158
2009,01,23,6,682.56149
2009,01,23,7,682.26184
2009,01,24,0,681.13053
2009,01,24,1,679.46786
2009,01,24,2,678.5127
2009,01,24,3,677.83603
2009,01,24,4,677.02764
2009,01,24,5,676.59314
2009,01,24,6,676.50288
2009,01,24,7,676.64749
2009,01,25,0,676.27816
2009,01,25,1,675.98038
2009,01,25,2,676.16152
2009,01,25,3,676.26598
2009,01,25,4,676.46965
