####################################################################################################
# Month: 08Aug                                                                                     #
# Station: DomeF                                                                                   #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2014,08,1,0,0.953662
2014,08,1,1,0.978014
2014,08,1,2,0.986432
2014,08,1,3,1.183977
2014,08,1,4,0.867253
2014,08,1,5,0.687657
2014,08,1,6,0.590848
2014,08,1,7,0.519289
2014,08,2,0,0.525066
2014,08,2,1,0.579415
2014,08,2,2,0.640491
2014,08,2,3,0.529068
2014,08,2,4,0.43157
2014,08,2,5,0.519856
2014,08,2,6,0.603501
2014,08,2,7,0.629728
2014,08,3,0,0.698357
2014,08,3,1,0.844414
2014,08,3,2,1.154488
2014,08,3,3,1.484281
2014,08,3,4,1.394543
2014,08,3,5,1.136093
2014,08,3,6,0.866793
2014,08,3,7,0.974876
2014,08,4,0,0.421378
2014,08,4,1,-0.148714
2014,08,4,2,0.285632
2014,08,4,3,0.595499
2014,08,4,4,0.244836
2014,08,4,5,0.58563
2014,08,4,6,0.947292
2014,08,4,7,0.949633
2014,08,5,0,0.973342
2014,08,5,1,0.968323
2014,08,5,2,0.977331
2014,08,5,3,0.980823
2014,08,5,4,0.923126
2014,08,5,5,0.956964
2014,08,5,6,0.973002
2014,08,5,7,0.974609
2014,08,6,0,0.989025
2014,08,6,1,0.989634
2014,08,6,2,0.969091
2014,08,6,3,0.969562
2014,08,6,4,0.916306
2014,08,6,5,0.901438
2014,08,6,6,0.936576
2014,08,6,7,0.895852
2014,08,7,0,0.975962
2014,08,7,1,0.984446
2014,08,7,2,0.965846
2014,08,7,3,0.966045
2014,08,7,4,0.970261
2014,08,7,5,0.966322
2014,08,7,6,0.935709
2014,08,7,7,0.815611
2014,08,8,0,0.496033
2014,08,8,1,0.526362
2014,08,8,2,0.83917
2014,08,8,3,0.947722
2014,08,8,4,0.837635
2014,08,8,5,0.943251
2014,08,8,6,0.950908
2014,08,8,7,0.998054
2014,08,9,0,0.972168
2014,08,9,1,0.972413
2014,08,9,2,0.969483
2014,08,9,3,0.965332
2014,08,9,4,1.082707
2014,08,9,5,1.072323
2014,08,9,6,1.074234
2014,08,9,7,0.867815
2014,08,10,0,1.127707
2014,08,10,1,1.163706
2014,08,10,2,1.252327
2014,08,10,3,1.251892
2014,08,10,4,1.201356
2014,08,10,5,1.3162
2014,08,10,6,1.192107
2014,08,10,7,0.960731
