####################################################################################################
# Month: 02Feb                                                                                     #
# Station: JCMT                                                                                    #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,3.700426
2009,1,1,3.203854
2009,1,2,2.740248
2009,1,3,2.26243
2009,1,4,3.045251
2009,1,5,3.396074
2009,1,6,4.069701
2009,1,7,5.228985
2009,2,0,4.575818
2009,2,1,3.729896
2009,2,2,3.133799
2009,2,3,2.429385
2009,2,4,2.96925
2009,2,5,2.965142
2009,2,6,2.420104
2009,2,7,2.991522
2009,3,0,3.751246
2009,3,1,2.924146
2009,3,2,1.971353
2009,3,3,0.867883
2009,3,4,1.274068
2009,3,5,3.055304
2009,3,6,3.805272
2009,3,7,4.728792
2009,4,0,5.223784
2009,4,1,4.325128
2009,4,2,3.570349
2009,4,3,3.581157
2009,4,4,2.168188
2009,4,5,1.677613
2009,4,6,2.422706
2009,4,7,4.681116
2009,5,0,6.880274
2009,5,1,6.958632
2009,5,2,7.993747
2009,5,3,8.749862
2009,5,4,8.33365
2009,5,5,9.54332
2009,5,6,8.667924
2009,5,7,7.498023
2009,6,0,8.357889
2009,6,1,7.70621
2009,6,2,3.950884
2009,6,3,4.303997
2009,6,4,5.306793
2009,6,5,7.891663
2009,6,6,8.544299
2009,6,7,6.801895
2009,7,0,5.077094
2009,7,1,3.703655
2009,7,2,3.768269
2009,7,3,3.574746
2009,7,4,4.29816
2009,7,5,4.201802
2009,7,6,3.341815
2009,7,7,3.731717
2009,8,0,3.965162
2009,8,1,3.948458
2009,8,2,2.384049
2009,8,3,3.022929
2009,8,4,3.912331
2009,8,5,3.519081
2009,8,6,3.09939
2009,8,7,3.650329
2009,9,0,3.543102
2009,9,1,3.288255
2009,9,2,4.025543
2009,9,3,4.604054
2009,9,4,4.909768
2009,9,5,4.555956
2009,9,6,4.918165
2009,9,7,5.922984
2009,10,0,5.777652
2009,10,1,5.256348
2009,10,2,4.446478
2009,10,3,3.794076
2009,10,4,3.991941
2009,10,5,3.963271
2009,10,6,4.56425
2009,10,7,5.95384
2009,11,0,5.389626
2009,11,1,4.541833
2009,11,2,4.530467
2009,11,3,3.957449
2009,11,4,4.642898
2009,11,5,5.641505
2009,11,6,5.327796
2009,11,7,4.541205
2009,12,0,4.368273
2009,12,1,4.460593
2009,12,2,3.339571
2009,12,3,1.43505
2009,12,4,1.682095
2009,12,5,0.974684
2009,12,6,1.489757
2009,12,7,2.333744
2009,13,0,2.633326
2009,13,1,1.952947
2009,13,2,2.591455
2009,13,3,4.724518
2009,13,4,4.619978
2009,13,5,4.913461
2009,13,6,6.221145
2009,13,7,7.076706
2009,14,0,6.919572
2009,14,1,7.322073
2009,14,2,9.45555
2009,14,3,9.07652
2009,14,4,8.378456
2009,14,5,10.292153
2009,14,6,10.049161
2009,14,7,9.254712
2009,15,0,10.114746
2009,15,1,12.194891
2009,15,2,12.743785
2009,15,3,13.193201
2009,15,4,12.56894
2009,15,5,11.618674
2009,15,6,11.509945
2009,15,7,10.829772
2009,16,0,9.062915
2009,16,1,8.282785
2009,16,2,6.41609
2009,16,3,4.254386
2009,16,4,4.201342
2009,16,5,4.930907
2009,16,6,5.645119
2009,16,7,5.875974
2009,17,0,5.55549
2009,17,1,4.827572
2009,17,2,5.936228
2009,17,3,7.330958
2009,17,4,7.014652
2009,17,5,7.179697
2009,17,6,6.6952
2009,17,7,6.358916
2009,18,0,5.527927
2009,18,1,4.923949
2009,18,2,4.42022
2009,18,3,3.564976
2009,18,4,2.928347
2009,18,5,2.582942
2009,18,6,2.387212
2009,18,7,1.848009
2009,19,0,1.741582
2009,19,1,3.209882
2009,19,2,2.655582
2009,19,3,0.907585
2009,19,4,1.669591
2009,19,5,3.23647
2009,19,6,4.588913
2009,19,7,5.531918
2009,20,0,6.644956
2009,20,1,6.407976
2009,20,2,6.081419
2009,20,3,5.763506
2009,20,4,4.001088
2009,20,5,1.859569
2009,20,6,1.4973
2009,20,7,3.168998
2009,21,0,3.643835
2009,21,1,3.082083
2009,21,2,2.199302
2009,21,3,1.987785
2009,21,4,2.622199
2009,21,5,4.397194
2009,21,6,3.823228
2009,21,7,2.544967
2009,22,0,0.834465
2009,22,1,2.193998
2009,22,2,2.725366
2009,22,3,2.601754
2009,22,4,2.79448
2009,22,5,3.751513
2009,22,6,3.207477
2009,22,7,3.761033
2009,23,0,4.174081
2009,23,1,4.535226
2009,23,2,4.39913
2009,23,3,5.311092
2009,23,4,5.924273
2009,23,5,6.276152
2009,23,6,6.077595
2009,23,7,5.616799
2009,24,0,5.615185
2009,24,1,5.303749
2009,24,2,4.253237
2009,24,3,3.788436
2009,24,4,4.919944
2009,24,5,6.250889
2009,24,6,7.568699
2009,24,7,8.276396
2009,25,0,9.54328
2009,25,1,11.150962
2009,25,2,12.663253
2009,25,3,13.555103
2009,25,4,13.627488
2009,25,5,11.375648
2009,25,6,10.146611
2009,25,7,10.355471
2009,26,0,10.767245
2009,26,1,11.747321
2009,26,2,13.259963
2009,26,3,15.232841
2009,26,4,14.541696
2009,26,5,12.515501
2009,26,6,11.561796
2009,26,7,11.664446
2009,27,0,12.225085
2009,27,1,13.097523
2009,27,2,14.309034
2009,27,3,14.50781
2009,27,4,14.615233
2009,27,5,14.791224
2009,27,6,12.047529
2009,27,7,12.071753
2009,28,0,13.911935
2009,28,1,13.714913
2009,28,2,12.234504
2009,28,3,12.756917
2009,28,4,14.598013
2009,28,5,15.942729
2009,28,6,16.122033
2009,28,7,12.225658
