####################################################################################################
# Month: 02Feb                                                                                     #
# Station: JCMT                                                                                    #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,3.45587112
2009,2,3.1518645
2009,3,2.797258
2009,4,3.45625512
2009,5,8.078179
2009,6,6.60795375
2009,7,3.96215725
2009,8,3.43771612
2009,9,4.47097837
2009,10,4.718482
2009,11,4.82159738
2009,12,2.51047088
2009,13,4.341692
2009,14,8.84352462
2009,15,11.84674425
2009,16,6.08368975
2009,17,6.36233912
2009,18,3.52294775
2009,19,2.94269038
2009,20,4.4281015
2009,21,3.03757412
2009,22,2.73376075
2009,23,5.2892935
2009,24,5.74706688
2009,25,11.552227
2009,26,12.66135112
2009,27,13.45814888
2009,28,13.93833775
