####################################################################################################
# Month: 12Dec                                                                                     #
# Station: SPX                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2014,12,1,0,0.962378
2014,12,1,1,0.919059
2014,12,1,2,0.964791
2014,12,1,3,0.834476
2014,12,1,4,0.455264
2014,12,1,5,0.702037
2014,12,1,6,0.809328
2014,12,1,7,0.867474
2014,12,2,0,0.803856
2014,12,2,1,0.726669
2014,12,2,2,0.772117
2014,12,2,3,0.859807
2014,12,2,4,0.920918
2014,12,2,5,0.951487
2014,12,2,6,0.924667
2014,12,2,7,0.917075
2014,12,3,0,0.918449
2014,12,3,1,0.88822
2014,12,3,2,0.893772
2014,12,3,3,0.904658
2014,12,3,4,0.729541
2014,12,3,5,0.743767
2014,12,3,6,0.764792
2014,12,3,7,0.73499
2014,12,4,0,0.76279
2014,12,4,1,0.777118
2014,12,4,2,0.860024
2014,12,4,3,0.831497
2014,12,4,4,0.716474
2014,12,4,5,0.670115
2014,12,4,6,0.646235
2014,12,4,7,0.745624
2014,12,5,0,0.683764
2014,12,5,1,0.640508
2014,12,5,2,0.677827
2014,12,5,3,0.624368
2014,12,5,4,0.604553
2014,12,5,5,0.670729
2014,12,5,6,0.731849
2014,12,5,7,0.846323
2014,12,6,0,0.867749
2014,12,6,1,0.87023
2014,12,6,2,0.895308
2014,12,6,3,0.912423
2014,12,6,4,0.865473
2014,12,6,5,0.827021
2014,12,6,6,0.829524
2014,12,6,7,0.806553
2014,12,7,0,0.750047
2014,12,7,1,0.726498
2014,12,7,2,0.73115
2014,12,7,3,0.69659
2014,12,7,4,0.659833
2014,12,7,5,0.554228
2014,12,7,6,0.52076
2014,12,7,7,0.607835
2014,12,8,0,0.959166
2014,12,8,1,0.468234
2014,12,8,2,0.361091
2014,12,8,3,0.541287
2014,12,8,4,0.498435
2014,12,8,5,0.536059
2014,12,8,6,0.811409
2014,12,8,7,0.833725
2014,12,9,0,0.75913
2014,12,9,1,0.801251
2014,12,9,2,0.635876
2014,12,9,3,0.403348
2014,12,9,4,0.368786
2014,12,9,5,0.312221
2014,12,9,6,0.160667
2014,12,9,7,0.066938
2014,12,10,0,0.021291
2014,12,10,1,0.249191
2014,12,10,2,0.687236
2014,12,10,3,0.872947
2014,12,10,4,0.960976
2014,12,10,5,0.195808
2014,12,10,6,0.035669
2014,12,10,7,0.036744
2014,12,11,0,0.126653
2014,12,11,1,0.252927
2014,12,11,2,0.18357
2014,12,11,3,0.454926
2014,12,11,4,0.583397
2014,12,11,5,0.641643
2014,12,11,6,0.492649
2014,12,11,7,0.586
2014,12,12,0,0.301307
2014,12,12,1,0.201431
2014,12,12,2,0.191054
2014,12,12,3,0.395578
2014,12,12,4,0.771154
2014,12,12,5,0.957515
2014,12,12,6,0.544668
2014,12,12,7,0.605014
2014,12,13,0,0.422884
2014,12,13,1,0.198511
2014,12,13,2,0.23313
2014,12,13,3,0.294847
2014,12,13,4,0.413434
2014,12,13,5,0.554404
2014,12,13,6,0.804651
2014,12,13,7,0.909264
2014,12,14,0,0.967863
2014,12,14,1,0.876246
2014,12,14,2,0.823027
2014,12,14,3,0.556097
