####################################################################################################
# Month: 02Feb                                                                                     #
# Station: SAS                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,02,1,4.91568575
2009,02,2,2.53086
2009,02,3,2.91348638
2009,02,4,5.806543
2009,02,5,3.21406375
2009,02,6,2.76859162
2009,02,7,5.1645295
2009,02,8,4.38910713
2009,02,9,2.771711
2009,02,10,3.256664
2009,02,11,5.63439225
2009,02,12,6.938104
2009,02,13,3.53708925
2009,02,14,2.69319
2009,02,15,4.07823538
2009,02,16,4.50020862
2009,02,17,6.70377438
2009,02,18,4.51639088
2009,02,19,4.42567088
2009,02,20,7.033728
2009,02,21,5.61691412
2009,02,22,3.87266788
2009,02,23,3.720705
2009,02,24,3.56938562
2009,02,25,5.42925725
2009,02,26,6.30098475
2009,02,27,5.43086362
2009,02,28,7.10668925
