####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/RPU                          #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,02,1,0,7.53628
2009,02,1,1,9.39115
2009,02,1,2,9.25562
2009,02,1,3,8.9967
2009,02,1,4,8.1014
2009,02,1,5,9.146690000000001
2009,02,1,6,11.124600000000001
2009,02,1,7,10.9542
2009,02,2,0,10.905700000000001
2009,02,2,1,11.370700000000001
2009,02,2,2,5.92686
2009,02,2,3,6.26393
2009,02,2,4,8.695459999999999
2009,02,2,5,8.467690000000001
2009,02,2,6,9.27195
2009,02,2,7,12.337299999999999
2009,02,3,0,14.333
2009,02,3,1,16.618599999999997
2009,02,3,2,12.9412
2009,02,3,3,0.965195
2009,02,3,4,0.820757
2009,02,3,5,0.644894
2009,02,3,6,1.45133
2009,02,3,7,2.5901799999999997
2009,02,4,0,3.8660900000000002
2009,02,4,1,5.29281
2009,02,4,2,6.801609999999999
2009,02,4,3,7.8316099999999995
2009,02,4,4,5.891640000000001
2009,02,4,5,5.94858
2009,02,4,6,5.84357
2009,02,4,7,5.466069999999999
2009,02,5,0,7.10334
2009,02,5,1,8.82932
2009,02,5,2,9.280280000000001
2009,02,5,3,8.56282
2009,02,5,4,5.8310200000000005
2009,02,5,5,4.17412
2009,02,5,6,4.32526
2009,02,5,7,4.60117
2009,02,6,0,5.631810000000001
2009,02,6,1,7.6218900000000005
2009,02,6,2,8.08835
2009,02,6,3,7.3440900000000005
2009,02,6,4,8.794559999999999
2009,02,6,5,10.3155
2009,02,6,6,10.8885
2009,02,6,7,10.2325
2009,02,7,0,10.097700000000001
2009,02,7,1,9.24918
2009,02,7,2,8.21675
2009,02,7,3,7.04529
2009,02,7,4,6.17675
2009,02,7,5,6.02904
2009,02,7,6,5.8364899999999995
2009,02,7,7,5.97339
2009,02,8,0,7.39743
2009,02,8,1,9.5449
2009,02,8,2,11.1208
2009,02,8,3,9.6295
2009,02,8,4,6.36099
2009,02,8,5,5.478800000000001
2009,02,8,6,4.6614700000000004
2009,02,8,7,6.5767299999999995
2009,02,9,0,8.09055
2009,02,9,1,13.0282
2009,02,9,2,11.7765
2009,02,9,3,6.21646
2009,02,9,4,6.801699999999999
