####################################################################################################
# Month: 03Mar                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/HAN                          #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,03,1,0,0.446555
2009,03,1,1,0.454975
2009,03,1,2,0.578746
2009,03,1,3,0.641865
2009,03,1,4,0.703294
2009,03,1,5,0.850754
2009,03,1,6,0.961433
2009,03,1,7,1.2328
2009,03,2,0,1.68943
2009,03,2,1,1.76378
2009,03,2,2,1.8903699999999999
2009,03,2,3,2.31313
2009,03,2,4,2.46067
2009,03,2,5,2.2645
2009,03,2,6,2.12445
2009,03,2,7,2.14196
2009,03,3,0,2.25644
2009,03,3,1,2.41073
2009,03,3,2,2.6392399999999996
2009,03,3,3,2.83281
2009,03,3,4,2.8569299999999997
2009,03,3,5,2.74164
2009,03,3,6,2.21325
2009,03,3,7,2.23738
2009,03,4,0,2.51585
2009,03,4,1,2.4004299999999996
2009,03,4,2,1.56874
2009,03,4,3,1.60411
2009,03,4,4,1.47549
2009,03,4,5,1.26924
2009,03,4,6,1.0048300000000001
2009,03,4,7,0.8209099999999999
2009,03,5,0,0.751212
2009,03,5,1,0.8127369999999999
2009,03,5,2,0.638166
2009,03,5,3,0.6747240000000001
2009,03,5,4,0.758521
2009,03,5,5,0.8133790000000001
2009,03,5,6,0.835579
2009,03,5,7,0.804172
2009,03,6,0,0.6649550000000001
2009,03,6,1,0.493721
2009,03,6,2,0.64643
2009,03,6,3,0.740184
2009,03,6,4,1.00566
2009,03,6,5,1.13619
2009,03,6,6,1.01096
2009,03,6,7,0.921468
2009,03,7,0,1.00132
2009,03,7,1,1.06636
2009,03,7,2,1.17639
2009,03,7,3,1.3897
2009,03,7,4,1.3883299999999998
2009,03,7,5,1.14679
2009,03,7,6,0.965475
2009,03,7,7,1.04508
2009,03,8,0,1.041
2009,03,8,1,0.9909629999999999
2009,03,8,2,1.11445
2009,03,8,3,1.29465
2009,03,8,4,1.36252
2009,03,8,5,1.0486900000000001
2009,03,8,6,0.670255
2009,03,8,7,0.443485
2009,03,9,0,0.434581
2009,03,9,1,0.369417
2009,03,9,2,0.673708
2009,03,9,3,0.768463
