####################################################################################################
# Month: 07Jul                                                                                     #
# Station: GLT                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,3.905955
2009,1,1,3.038033
2009,1,2,1.076244
2009,1,3,0.707356
2009,1,4,3.932696
2009,1,5,6.32467
2009,1,6,6.857746
2009,1,7,7.650268
2009,2,0,8.316397
2009,2,1,7.09386
2009,2,2,4.331901
2009,2,3,2.85488
2009,2,4,3.943283
2009,2,5,4.593598
2009,2,6,4.71242
2009,2,7,3.842454
2009,3,0,2.743057
2009,3,1,1.339194
2009,3,2,5.976654
2009,3,3,8.267016
2009,3,4,9.368182
2009,3,5,9.795453
2009,3,6,10.095807
2009,3,7,9.982747
2009,4,0,10.238415
2009,4,1,11.850293
2009,4,2,15.004759
2009,4,3,16.330001
2009,4,4,15.813026
2009,4,5,31.802785
2009,4,6,14.054943
2009,4,7,12.814822
2009,5,0,13.096301
2009,5,1,13.314377
2009,5,2,12.173034
2009,5,3,12.242
2009,5,4,13.273223
2009,5,5,13.817867
2009,5,6,14.826705
2009,5,7,15.650877
2009,6,0,15.456264
2009,6,1,14.520441
2009,6,2,14.355269
2009,6,3,16.268922
2009,6,4,19.894541
2009,6,5,22.268809
2009,6,6,24.522633
2009,6,7,25.591647
2009,7,0,23.44726
2009,7,1,21.397807
2009,7,2,18.686144
2009,7,3,15.424967
2009,7,4,13.919589
2009,7,5,12.065829
2009,7,6,9.095469
2009,7,7,6.451972
2009,8,0,4.790378
2009,8,1,3.90191
2009,8,2,3.611975
2009,8,3,3.056085
2009,8,4,2.555146
2009,8,5,2.607825
2009,8,6,2.953886
2009,8,7,3.938311
2009,9,0,3.944471
2009,9,1,3.477339
2009,9,2,2.94896
2009,9,3,2.293513
2009,9,4,2.303211
2009,9,5,3.04738
2009,9,6,3.636863
2009,9,7,4.461897
2009,10,0,4.401248
2009,10,1,3.243484
2009,10,2,2.793269
2009,10,3,2.265766
2009,10,4,1.65734
2009,10,5,1.990128
2009,10,6,4.57204
2009,10,7,7.645919
2009,11,0,9.656229
2009,11,1,10.671562
2009,11,2,10.751826
2009,11,3,9.489685
2009,11,4,10.728118
2009,11,5,5.821872
2009,11,6,4.019109
2009,11,7,1.901943
2009,12,0,1.867639
2009,12,1,1.851624
2009,12,2,0.821044
2009,12,3,1.555344
2009,12,4,2.591711
2009,12,5,4.036777
2009,12,6,5.299889
2009,12,7,6.668566
2009,13,0,7.563619
2009,13,1,7.113078
2009,13,2,6.935105
2009,13,3,7.154775
2009,13,4,6.703244
2009,13,5,5.715347
2009,13,6,3.850413
2009,13,7,2.260499
2009,14,0,2.836421
2009,14,1,4.253631
2009,14,2,5.284644
2009,14,3,6.9057
2009,14,4,9.467004
2009,14,5,10.693796
2009,14,6,11.321566
2009,14,7,12.114319
2009,15,0,14.16135
2009,15,1,14.907513
2009,15,2,15.839443
2009,15,3,16.657147
2009,15,4,16.050463
2009,15,5,14.222315
2009,15,6,11.740958
2009,15,7,8.926849
2009,16,0,4.565207
2009,16,1,4.526816
2009,16,2,4.731685
2009,16,3,5.129467
2009,16,4,5.10858
2009,16,5,5.437896
2009,16,6,4.58705
2009,16,7,3.726888
2009,17,0,4.013023
2009,17,1,4.169734
2009,17,2,3.458938
2009,17,3,3.394639
2009,17,4,4.75307
2009,17,5,5.269303
2009,17,6,4.773196
2009,17,7,4.56523
2009,18,0,4.857568
2009,18,1,3.764806
2009,18,2,3.011083
2009,18,3,2.859665
2009,18,4,2.328102
2009,18,5,2.282429
2009,18,6,2.947775
2009,18,7,3.69207
2009,19,0,3.720025
2009,19,1,4.095522
2009,19,2,4.474985
2009,19,3,4.839252
2009,19,4,4.928647
2009,19,5,4.897611
2009,19,6,5.910181
2009,19,7,6.567218
2009,20,0,5.832199
2009,20,1,4.51809
2009,20,2,3.974065
2009,20,3,4.164292
2009,20,4,3.842792
2009,20,5,4.058287
2009,20,6,4.128773
2009,20,7,3.37232
2009,21,0,1.438685
2009,21,1,1.619778
2009,21,2,2.240906
2009,21,3,2.739874
2009,21,4,1.552895
2009,21,5,0.997008
2009,21,6,1.58518
2009,21,7,1.641144
2009,22,0,0.777346
2009,22,1,1.705897
2009,22,2,2.599029
2009,22,3,2.879042
2009,22,4,2.587957
2009,22,5,2.982649
2009,22,6,4.787258
2009,22,7,5.809253
2009,23,0,6.257458
2009,23,1,8.001896
2009,23,2,5.697116
2009,23,3,5.641213
2009,23,4,6.756037
2009,23,5,6.778807
2009,23,6,7.083748
2009,23,7,7.799951
2009,24,0,8.781674
2009,24,1,9.360273
2009,24,2,9.810475
2009,24,3,9.226069
2009,24,4,7.686281
2009,24,5,6.626169
2009,24,6,5.667627
2009,24,7,4.208614
