####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/BMAC                         #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,05,1,0,672.89849
2009,05,1,1,672.06607
2009,05,1,2,670.644
2009,05,1,3,668.92823
2009,05,1,4,668.39117
2009,05,1,5,668.21188
2009,05,1,6,667.87632
2009,05,1,7,667.55894
2009,05,2,0,667.86709
2009,05,2,1,668.55819
2009,05,2,2,668.86794
2009,05,2,3,669.21304
2009,05,2,4,669.30601
2009,05,2,5,669.14929
2009,05,2,6,669.03611
2009,05,2,7,669.12961
2009,05,3,0,669.83044
2009,05,3,1,670.24414
2009,05,3,2,670.30901
2009,05,3,3,670.80219
2009,05,3,4,671.5254
2009,05,3,5,671.57247
2009,05,3,6,672.05036
2009,05,3,7,672.85251
2009,05,4,0,673.35264
2009,05,4,1,673.25989
2009,05,4,2,672.94231
2009,05,4,3,672.65942
2009,05,4,4,672.38411
2009,05,4,5,671.49692
2009,05,4,6,670.73135
2009,05,4,7,670.51958
2009,05,5,0,670.17988
2009,05,5,1,669.77012
2009,05,5,2,669.93823
2009,05,5,3,670.27896
2009,05,5,4,670.76958
2009,05,5,5,671.30325
2009,05,5,6,672.09308
2009,05,5,7,672.69579
2009,05,6,0,673.21444
2009,05,6,1,673.41122
2009,05,6,2,673.77993
2009,05,6,3,674.16896
2009,05,6,4,674.5017
2009,05,6,5,674.63888
2009,05,6,6,674.85945
2009,05,6,7,675.05213
2009,05,7,0,675.33926
2009,05,7,1,675.43873
2009,05,7,2,675.17854
2009,05,7,3,674.79606
2009,05,7,4,674.63657
2009,05,7,5,674.34629
2009,05,7,6,674.21548
2009,05,7,7,673.83511
2009,05,8,0,673.03282
2009,05,8,1,671.91662
2009,05,8,2,671.20629
2009,05,8,3,670.57186
2009,05,8,4,669.82634
2009,05,8,5,669.14267
2009,05,8,6,668.68468
2009,05,8,7,667.97061
2009,05,9,0,667.27955
2009,05,9,1,666.60763
2009,05,9,2,666.59608
2009,05,9,3,666.69933
2009,05,9,4,666.77672
2009,05,9,5,667.01277
2009,05,9,6,667.67143
2009,05,9,7,668.22235
2009,05,10,0,668.6324
2009,05,10,1,668.39618
2009,05,10,2,668.85939
2009,05,10,3,669.23563
2009,05,10,4,669.3844
2009,05,10,5,669.10452
2009,05,10,6,668.62319
2009,05,10,7,668.41283
2009,05,11,0,667.93592
2009,05,11,1,666.70746
2009,05,11,2,666.14853
2009,05,11,3,665.73742
2009,05,11,4,664.92089
2009,05,11,5,663.9733
2009,05,11,6,663.58281
2009,05,11,7,663.40475
2009,05,12,0,663.10364
2009,05,12,1,662.80904
2009,05,12,2,662.79202
2009,05,12,3,663.00308
2009,05,12,4,663.04593
2009,05,12,5,663.03246
2009,05,12,6,663.31977
2009,05,12,7,663.65525
2009,05,13,0,664.31884
2009,05,13,1,664.82102
2009,05,13,2,665.44823
2009,05,13,3,665.82358
2009,05,13,4,665.7888
2009,05,13,5,665.23437
2009,05,13,6,665.15737
2009,05,13,7,665.25256
2009,05,14,0,665.2056
2009,05,14,1,664.77712
2009,05,14,2,664.63419
2009,05,14,3,664.54169
2009,05,14,4,664.28557
2009,05,14,5,663.9923
2009,05,14,6,664.93457
2009,05,14,7,665.60609
2009,05,15,0,665.30163
2009,05,15,1,664.73571
2009,05,15,2,665.00796
2009,05,15,3,665.20408
2009,05,15,4,664.9684
2009,05,15,5,664.99923
2009,05,15,6,665.46852
2009,05,15,7,665.6214
2009,05,16,0,666.15825
2009,05,16,1,666.21496
2009,05,16,2,666.14166
2009,05,16,3,666.12366
2009,05,16,4,666.06264
2009,05,16,5,665.64556
2009,05,16,6,665.37638
2009,05,16,7,665.16676
2009,05,17,0,664.85214
2009,05,17,1,664.13725
2009,05,17,2,663.46981
2009,05,17,3,662.75136
2009,05,17,4,662.08683
2009,05,17,5,661.26024
2009,05,17,6,660.34675
2009,05,17,7,659.49479
2009,05,18,0,658.73139
2009,05,18,1,658.14289
2009,05,18,2,658.04347
2009,05,18,3,658.08364
2009,05,18,4,658.27968
2009,05,18,5,657.91136
2009,05,18,6,657.87855
2009,05,18,7,658.12557
2009,05,19,0,658.43072
2009,05,19,1,658.73643
2009,05,19,2,658.97345
2009,05,19,3,659.70788
2009,05,19,4,660.4025
2009,05,19,5,660.70735
2009,05,19,6,661.87134
2009,05,19,7,663.13544
2009,05,20,0,663.88159
2009,05,20,1,664.23049
2009,05,20,2,665.14444
2009,05,20,3,666.00597
2009,05,20,4,666.96246
2009,05,20,5,667.17617
2009,05,20,6,667.67523
2009,05,20,7,668.06164
2009,05,21,0,668.2396
2009,05,21,1,667.95844
2009,05,21,2,667.0691
2009,05,21,3,666.02207
2009,05,21,4,664.97527
2009,05,21,5,664.01046
2009,05,21,6,663.16571
2009,05,21,7,662.59159
2009,05,22,0,662.03213
2009,05,22,1,661.34592
2009,05,22,2,661.80899
2009,05,22,3,662.91704
2009,05,22,4,663.52242
2009,05,22,5,663.85524
2009,05,22,6,665.03092
2009,05,22,7,666.62755
2009,05,23,0,667.84473
2009,05,23,1,668.41353
2009,05,23,2,668.94229
2009,05,23,3,669.47839
2009,05,23,4,669.26475
2009,05,23,5,668.68891
2009,05,23,6,668.35632
2009,05,23,7,668.03412
2009,05,24,0,666.92179
2009,05,24,1,665.29252
2009,05,24,2,664.37951
2009,05,24,3,663.73542
2009,05,24,4,662.91701
2009,05,24,5,662.45046
2009,05,24,6,662.33891
2009,05,24,7,662.47206
2009,05,25,0,662.06288
2009,05,25,1,661.72762
2009,05,25,2,661.93063
2009,05,25,3,662.04989
2009,05,25,4,662.2381
2009,05,25,5,662.6737
2009,05,25,6,662.5555
2009,05,25,7,662.4533
2009,05,26,0,662.65946
2009,05,26,1,662.81018
2009,05,26,2,663.08445
2009,05,26,3,663.56032
2009,05,26,4,664.09376
2009,05,26,5,664.60667
2009,05,26,6,665.22001
2009,05,26,7,665.75017
2009,05,27,0,665.83074
2009,05,27,1,665.59307
2009,05,27,2,665.74782
2009,05,27,3,665.9973
2009,05,27,4,666.05119
2009,05,27,5,665.50039
2009,05,27,6,665.09907
2009,05,27,7,665.05155
2009,05,28,0,664.35561
2009,05,28,1,663.34523
2009,05,28,2,662.84964
2009,05,28,3,662.57355
2009,05,28,4,662.45936
2009,05,28,5,662.67129
2009,05,28,6,662.57555
2009,05,28,7,662.81378
2009,05,29,0,663.35907
2009,05,29,1,662.78895
2009,05,29,2,662.02807
2009,05,29,3,660.87719
2009,05,29,4,659.69566
2009,05,29,5,659.11733
2009,05,29,6,659.40374
2009,05,29,7,660.20112
2009,05,30,0,661.4125
2009,05,30,1,662.79504
2009,05,30,2,664.80706
2009,05,30,3,667.10554
2009,05,30,4,668.09936
2009,05,30,5,667.96066
2009,05,30,6,667.46102
2009,05,30,7,666.57559
2009,05,31,0,666.01413
2009,05,31,1,665.76757
2009,05,31,2,665.92913
2009,05,31,3,666.30721
2009,05,31,4,666.8359
2009,05,31,5,667.47177
2009,05,31,6,667.77102
2009,05,31,7,667.94336
2009,05,1,0,668.15903
2009,05,1,1,668.03563
2009,05,1,2,668.07229
2009,05,1,3,667.74145
2009,05,1,4,667.79164
2009,05,1,5,668.07023
2009,05,1,6,668.95147
2009,05,1,7,670.03715
2009,05,2,0,671.40183
2009,05,2,1,672.61451
2009,05,2,2,673.57749
2009,05,2,3,674.62493
2009,05,2,4,675.48991
2009,05,2,5,675.78087
2009,05,2,6,675.7578
2009,05,2,7,675.42478
2009,05,3,0,675.08981
2009,05,3,1,673.99536
2009,05,3,2,673.29599
2009,05,3,3,672.57958
2009,05,3,4,671.55294
2009,05,3,5,670.73202
2009,05,3,6,669.43791
2009,05,3,7,668.58291
2009,05,4,0,668.33083
2009,05,4,1,667.76455
2009,05,4,2,667.28826
2009,05,4,3,667.00466
2009,05,4,4,666.9287
2009,05,4,5,666.4918
2009,05,4,6,666.28767
2009,05,4,7,666.18782
2009,05,5,0,665.89561
2009,05,5,1,665.38315
2009,05,5,2,664.98833
2009,05,5,3,664.28646
2009,05,5,4,663.39109
2009,05,5,5,662.98048
2009,05,5,6,662.27045
2009,05,5,7,661.12351
2009,05,6,0,659.97333
2009,05,6,1,659.04304
2009,05,6,2,659.05092
2009,05,6,3,659.05762
2009,05,6,4,659.54413
2009,05,6,5,660.03987
2009,05,6,6,660.52132
2009,05,6,7,660.93256
2009,05,7,0,661.1385
2009,05,7,1,661.32604
2009,05,7,2,661.59693
2009,05,7,3,661.7423
2009,05,7,4,662.07943
2009,05,7,5,662.52049
2009,05,7,6,662.98683
2009,05,7,7,663.71773
2009,05,8,0,664.22741
2009,05,8,1,664.43454
2009,05,8,2,664.85889
2009,05,8,3,664.81721
2009,05,8,4,664.7512
2009,05,8,5,664.58784
2009,05,8,6,664.77109
2009,05,8,7,664.94712
2009,05,9,0,665.13968
2009,05,9,1,665.11024
2009,05,9,2,664.87984
2009,05,9,3,664.6891
2009,05,9,4,664.68303
2009,05,9,5,664.60473
2009,05,9,6,664.50933
2009,05,9,7,664.36468
2009,05,10,0,664.52512
2009,05,10,1,664.47541
2009,05,10,2,664.12824
2009,05,10,3,663.89944
2009,05,10,4,664.11498
2009,05,10,5,664.52374
2009,05,10,6,664.44182
2009,05,10,7,664.0416
2009,05,11,0,664.26538
2009,05,11,1,664.29782
2009,05,11,2,663.89244
2009,05,11,3,663.51444
2009,05,11,4,663.35477
2009,05,11,5,662.92623
2009,05,11,6,663.05704
2009,05,11,7,663.44908
2009,05,12,0,663.61093
2009,05,12,1,663.41583
2009,05,12,2,663.88433
2009,05,12,3,664.43405
2009,05,12,4,664.54203
2009,05,12,5,664.66615
2009,05,12,6,665.38449
2009,05,12,7,666.0903
2009,05,13,0,666.63234
2009,05,13,1,666.25592
2009,05,13,2,666.11313
2009,05,13,3,666.18158
2009,05,13,4,665.88381
2009,05,13,5,665.05388
2009,05,13,6,664.80549
2009,05,13,7,664.86299
2009,05,14,0,664.7374
2009,05,14,1,664.00589
2009,05,14,2,663.55287
2009,05,14,3,663.30853
2009,05,14,4,662.34822
2009,05,14,5,661.31958
2009,05,14,6,660.84076
2009,05,14,7,660.5708
2009,05,15,0,659.88413
2009,05,15,1,659.22923
2009,05,15,2,658.5488
2009,05,15,3,658.1955
2009,05,15,4,658.23536
2009,05,15,5,658.33672
2009,05,15,6,658.31622
2009,05,15,7,658.32334
2009,05,16,0,658.51108
2009,05,16,1,658.57062
2009,05,16,2,658.58617
2009,05,16,3,658.78087
2009,05,16,4,658.72598
2009,05,16,5,658.71048
2009,05,16,6,659.11399
2009,05,16,7,659.4238
2009,05,17,0,659.51985
2009,05,17,1,659.50373
2009,05,17,2,659.55596
2009,05,17,3,659.68519
2009,05,17,4,659.84704
2009,05,17,5,660.29764
2009,05,17,6,660.6466
2009,05,17,7,660.95595
2009,05,18,0,660.85816
2009,05,18,1,660.48392
2009,05,18,2,660.30325
2009,05,18,3,660.61825
2009,05,18,4,661.03513
2009,05,18,5,661.50559
2009,05,18,6,662.1709
2009,05,18,7,663.14889
2009,05,19,0,663.88859
2009,05,19,1,664.19625
2009,05,19,2,664.88064
2009,05,19,3,665.49045
2009,05,19,4,666.36155
2009,05,19,5,667.06487
2009,05,19,6,667.6061
2009,05,19,7,667.99547
2009,05,20,0,667.58043
2009,05,20,1,666.8713
2009,05,20,2,666.74051
2009,05,20,3,666.41214
2009,05,20,4,665.5299
2009,05,20,5,664.00284
2009,05,20,6,663.01041
2009,05,20,7,662.53649
2009,05,21,0,662.03026
2009,05,21,1,661.24068
2009,05,21,2,660.3853
2009,05,21,3,659.45693
2009,05,21,4,658.3409
2009,05,21,5,657.44478
2009,05,21,6,656.50677
2009,05,21,7,656.39966
2009,05,22,0,657.59672
2009,05,22,1,658.75099
2009,05,22,2,660.51051
2009,05,22,3,662.46922
2009,05,22,4,663.68258
2009,05,22,5,664.62518
2009,05,22,6,666.09836
2009,05,22,7,667.66295
2009,05,23,0,668.40969
2009,05,23,1,668.17615
2009,05,23,2,668.08701
2009,05,23,3,667.71616
2009,05,23,4,666.89934
2009,05,23,5,665.41098
2009,05,23,6,664.02628
2009,05,23,7,662.40609
2009,05,24,0,660.41255
2009,05,24,1,657.95671
2009,05,24,2,656.32452
2009,05,24,3,655.02097
2009,05,24,4,653.80118
2009,05,24,5,652.56751
2009,05,24,6,651.80868
2009,05,24,7,651.57435
2009,05,25,0,651.49489
2009,05,25,1,651.40926
2009,05,25,2,652.01725
2009,05,25,3,652.49861
2009,05,25,4,653.51565
2009,05,25,5,654.69611
2009,05,25,6,656.10746
2009,05,25,7,657.96889
2009,05,26,0,658.79919
2009,05,26,1,658.62005
2009,05,26,2,659.52906
2009,05,26,3,660.47008
2009,05,26,4,660.68915
2009,05,26,5,660.94508
2009,05,26,6,660.74126
2009,05,26,7,660.27917
2009,05,27,0,659.91557
2009,05,27,1,659.52107
2009,05,27,2,659.22162
2009,05,27,3,658.59247
2009,05,27,4,658.24626
2009,05,27,5,657.90804
2009,05,27,6,657.17385
2009,05,27,7,656.51965
2009,05,28,0,656.3093
2009,05,28,1,656.35065
2009,05,28,2,656.26962
2009,05,28,3,656.21829
2009,05,28,4,656.84354
2009,05,28,5,657.48209
2009,05,28,6,658.04037
2009,05,28,7,658.74023
2009,05,1,0,659.58232
2009,05,1,1,660.08996
2009,05,1,2,660.54826
2009,05,1,3,660.74691
2009,05,1,4,660.58846
2009,05,1,5,660.17777
2009,05,1,6,659.69811
2009,05,1,7,659.31228
2009,05,2,0,658.89577
2009,05,2,1,658.23315
2009,05,2,2,657.6148
2009,05,2,3,657.29027
2009,05,2,4,657.08596
2009,05,2,5,656.89163
2009,05,2,6,656.99532
2009,05,2,7,657.41931
2009,05,3,0,657.82967
2009,05,3,1,658.16344
2009,05,3,2,658.63352
2009,05,3,3,659.02016
2009,05,3,4,659.28965
2009,05,3,5,659.24093
2009,05,3,6,659.33643
2009,05,3,7,659.69588
2009,05,4,0,659.65152
2009,05,4,1,659.49407
2009,05,4,2,659.7373
2009,05,4,3,659.72106
2009,05,4,4,659.50241
2009,05,4,5,659.08933
2009,05,4,6,658.75226
2009,05,4,7,658.22765
2009,05,5,0,657.41053
2009,05,5,1,655.88717
2009,05,5,2,655.29129
2009,05,5,3,655.6759
2009,05,5,4,656.11317
2009,05,5,5,656.39133
2009,05,5,6,656.8093
2009,05,5,7,657.60185
2009,05,6,0,658.61069
2009,05,6,1,659.16166
2009,05,6,2,659.75267
2009,05,6,3,660.38635
2009,05,6,4,661.02717
2009,05,6,5,661.78235
2009,05,6,6,662.46545
2009,05,6,7,663.36126
2009,05,7,0,664.13351
2009,05,7,1,664.67432
2009,05,7,2,665.79938
2009,05,7,3,667.13392
2009,05,7,4,667.92425
2009,05,7,5,668.23568
2009,05,7,6,668.29108
2009,05,7,7,668.06704
2009,05,8,0,667.67479
2009,05,8,1,666.87194
2009,05,8,2,666.26165
2009,05,8,3,665.50735
2009,05,8,4,665.02647
2009,05,8,5,664.24079
2009,05,8,6,663.60162
2009,05,8,7,663.04281
2009,05,9,0,662.09984
2009,05,9,1,660.84435
2009,05,9,2,660.0986
2009,05,9,3,659.62302
2009,05,9,4,658.78266
2009,05,9,5,657.6966
2009,05,9,6,656.51157
2009,05,9,7,655.65708
2009,05,10,0,655.16941
2009,05,10,1,654.76923
2009,05,10,2,654.51124
2009,05,10,3,654.42684
2009,05,10,4,655.07833
2009,05,10,5,656.1276
2009,05,10,6,656.83882
2009,05,10,7,657.00499
2009,05,11,0,657.19121
2009,05,11,1,657.04039
2009,05,11,2,656.73458
2009,05,11,3,656.46144
2009,05,11,4,655.85437
2009,05,11,5,654.8144
2009,05,11,6,654.30278
2009,05,11,7,654.019
2009,05,12,0,653.52914
2009,05,12,1,653.03707
2009,05,12,2,652.66309
2009,05,12,3,652.60033
2009,05,12,4,652.18892
2009,05,12,5,651.51807
2009,05,12,6,651.12715
2009,05,12,7,650.82786
2009,05,13,0,650.8639
2009,05,13,1,650.70546
2009,05,13,2,650.38961
2009,05,13,3,650.11767
2009,05,13,4,650.19936
2009,05,13,5,649.97112
2009,05,13,6,649.96911
2009,05,13,7,650.15571
2009,05,14,0,650.73684
2009,05,14,1,651.08201
2009,05,14,2,651.46078
2009,05,14,3,651.98722
2009,05,14,4,652.66755
2009,05,14,5,652.99871
2009,05,14,6,653.12857
2009,05,14,7,653.26105
2009,05,15,0,653.35951
2009,05,15,1,652.94727
2009,05,15,2,652.6463
2009,05,15,3,652.19874
2009,05,15,4,651.43865
2009,05,15,5,650.6049
2009,05,15,6,650.1498
2009,05,15,7,649.77961
2009,05,16,0,649.19239
2009,05,16,1,648.74282
2009,05,16,2,648.51906
2009,05,16,3,648.67623
2009,05,16,4,648.17599
2009,05,16,5,647.2667
2009,05,16,6,647.05562
2009,05,16,7,647.24892
2009,05,17,0,647.88822
2009,05,17,1,648.54287
2009,05,17,2,650.07095
2009,05,17,3,651.29497
2009,05,17,4,652.09064
2009,05,17,5,652.78003
2009,05,17,6,653.6458
2009,05,17,7,654.53271
2009,05,18,0,655.50557
2009,05,18,1,655.9735
2009,05,18,2,656.96738
2009,05,18,3,658.40862
2009,05,18,4,659.88145
2009,05,18,5,661.64116
2009,05,18,6,663.5876
2009,05,18,7,665.27779
2009,05,19,0,666.54182
2009,05,19,1,667.42525
2009,05,19,2,668.56171
2009,05,19,3,669.46646
2009,05,19,4,670.42571
2009,05,19,5,670.97659
