####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/PER                          #
# Columns are: year    month   day     segment         PWV (mm)                                    #
####################################################################################################
year,month,day,segment,PWV
2009,11,1,0,7.53376
2009,11,1,1,8.231
2009,11,1,2,6.30591
2009,11,1,3,4.92997
2009,11,1,4,2.8005
2009,11,1,5,0.8667100000000001
2009,11,1,6,0.841071
2009,11,1,7,1.47468
2009,11,2,0,2.2363000000000004
2009,11,2,1,4.03372
2009,11,2,2,3.23108
2009,11,2,3,3.1574899999999997
2009,11,2,4,3.36874
2009,11,2,5,2.18746
2009,11,2,6,1.60542
2009,11,2,7,1.8906500000000002
2009,11,3,0,2.04013
2009,11,3,1,4.31054
2009,11,3,2,5.5001999999999995
2009,11,3,3,5.70589
2009,11,3,4,6.8274
2009,11,3,5,8.00386
2009,11,3,6,8.35792
2009,11,3,7,7.856979999999999
2009,11,4,0,8.07462
2009,11,4,1,10.1008
2009,11,4,2,9.49502
2009,11,4,3,7.45759
2009,11,4,4,6.515899999999999
2009,11,4,5,5.47864
2009,11,4,6,4.99835
2009,11,4,7,4.74203
2009,11,5,0,4.75423
2009,11,5,1,6.69193
2009,11,5,2,7.329560000000001
2009,11,5,3,8.60392
2009,11,5,4,9.929950000000002
2009,11,5,5,10.8074
2009,11,5,6,9.97607
2009,11,5,7,8.091380000000001
2009,11,6,0,7.52559
2009,11,6,1,7.00589
2009,11,6,2,6.376189999999999
2009,11,6,3,6.79569
2009,11,6,4,6.68671
2009,11,6,5,6.62289
2009,11,6,6,7.84141
2009,11,6,7,10.532200000000001
2009,11,7,0,11.344899999999999
2009,11,7,1,10.9296
2009,11,7,2,13.0034
2009,11,7,3,12.0295
2009,11,7,4,8.83051
2009,11,7,5,6.23407
2009,11,7,6,1.7218
2009,11,7,7,0.697433
2009,11,8,0,1.6916900000000001
2009,11,8,1,3.1275999999999997
2009,11,8,2,3.05607
2009,11,8,3,3.48802
2009,11,8,4,4.18114
2009,11,8,5,3.91833
2009,11,8,6,3.35686
2009,11,8,7,1.67705
2009,11,9,0,4.0269200000000005
2009,11,9,1,4.89393
2009,11,9,2,5.65746
2009,11,9,3,6.92669
2009,11,9,4,6.65395
2009,11,9,5,6.8935699999999995
2009,11,9,6,7.83967
2009,11,9,7,7.69043
2009,11,10,0,8.24685
2009,11,10,1,10.0445
2009,11,10,2,10.3215
2009,11,10,3,10.7942
2009,11,10,4,11.4084
2009,11,10,5,11.6778
2009,11,10,6,10.9028
2009,11,10,7,9.809379999999999
2009,11,11,0,10.0383
2009,11,11,1,13.4191
2009,11,11,2,13.217799999999999
2009,11,11,3,10.9899
2009,11,11,4,9.37649
2009,11,11,5,7.40796
2009,11,11,6,6.11022
2009,11,11,7,4.54073
2009,11,12,0,6.79656
2009,11,12,1,7.4243999999999994
2009,11,12,2,7.15563
2009,11,12,3,7.2921499999999995
2009,11,12,4,6.78939
2009,11,12,5,6.90146
2009,11,12,6,6.11036
2009,11,12,7,5.096310000000001
2009,11,13,0,4.14266
