####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/BAR                          #
# Columns are: year    month   day     segment         Pbase (mbar)                                #
####################################################################################################
year,month,day,segment,Pbase
2009,11,1,0,596.71073
2009,11,1,1,595.95353
2009,11,1,2,594.43821
2009,11,1,3,592.7455
2009,11,1,4,592.4049
2009,11,1,5,592.18577
2009,11,1,6,588.09701
2009,11,1,7,587.60085
2009,11,2,0,587.8062
2009,11,2,1,592.18177
2009,11,2,2,592.64859
2009,11,2,3,593.24115
2009,11,2,4,593.53664
2009,11,2,5,593.42374
2009,11,2,6,593.09804
2009,11,2,7,592.97612
2009,11,3,0,593.62343
2009,11,3,1,594.03112
2009,11,3,2,593.98036
2009,11,3,3,594.32792
2009,11,3,4,594.91818
2009,11,3,5,594.97281
2009,11,3,6,595.46765
2009,11,3,7,596.12332
2009,11,4,0,596.38484
2009,11,4,1,596.2515
2009,11,4,2,595.92742
2009,11,4,3,595.61475
2009,11,4,4,595.33071
2009,11,4,5,594.61158
2009,11,4,6,594.10502
2009,11,4,7,594.02679
2009,11,5,0,593.59497
2009,11,5,1,593.03095
2009,11,5,2,593.37154
2009,11,5,3,593.91871
2009,11,5,4,594.47789
2009,11,5,5,595.09945
2009,11,5,6,595.97695
2009,11,5,7,596.71653
2009,11,6,0,597.46777
2009,11,6,1,597.85209
2009,11,6,2,598.25631
2009,11,6,3,598.73693
2009,11,6,4,599.15699
2009,11,6,5,599.36898
2009,11,6,6,599.58366
2009,11,6,7,599.73794
2009,11,7,0,599.98119
2009,11,7,1,600.03992
2009,11,7,2,599.78171
2009,11,7,3,599.46598
2009,11,7,4,599.27138
2009,11,7,5,598.92047
2009,11,7,6,598.7524
2009,11,7,7,598.35809
2009,11,8,0,597.62655
2009,11,8,1,596.64262
2009,11,8,2,595.98019
2009,11,8,3,595.29481
2009,11,8,4,594.62095
2009,11,8,5,593.98399
2009,11,8,6,593.28147
2009,11,8,7,592.42883
2009,11,9,0,588.37348
2009,11,9,1,587.78112
2009,11,9,2,587.35891
2009,11,9,3,587.08515
2009,11,9,4,587.03643
2009,11,9,5,587.11876
2009,11,9,6,587.00026
2009,11,9,7,586.99467
2009,11,10,0,587.48461
2009,11,10,1,587.39258
2009,11,10,2,587.76837
2009,11,10,3,588.09372
2009,11,10,4,588.08273
2009,11,10,5,587.74029
2009,11,10,6,587.37495
