####################################################################################################
# Month: 05May                                                                                     #
# Station: SAN                                                                                     #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,7.0734575
2009,2,19.84311212
2009,3,16.05815687
2009,4,14.00075938
2009,5,13.71620688
2009,6,7.80417975
2009,7,5.9541565
2009,8,6.2594005
2009,9,4.72954562
2009,10,7.78179262
2009,11,6.46676925
2009,12,9.465576
2009,13,7.45006238
2009,14,2.50406025
2009,15,2.67847525
2009,16,8.84041687
2009,17,7.5737685
2009,18,5.895472
2009,19,5.8460765
2009,20,9.17633488
2009,21,3.5706375
2009,22,1.26707387
2009,23,3.46834912
2009,24,5.2388315
2009,25,3.40930138
2009,26,3.81459825
2009,27,5.48182162
2009,28,4.36068837
2009,29,6.96254275
2009,30,4.6102865
2009,31,2.09296062
