####################################################################################################
# Month: 03Mar                                                                                     #
# Station: SPT                                                                                     #
# Columns are: year    day     segment         windspeed (m/s)                                     #
####################################################################################################
year,day,segment,windspeed
2009,1,0,5.077724
2009,1,1,4.187597
2009,1,2,4.901946
2009,1,3,4.300697
2009,1,4,3.861369
2009,1,5,4.20224
2009,1,6,4.311557
2009,1,7,4.778233
2009,2,0,4.42204
2009,2,1,4.645866
2009,2,2,6.226066
2009,2,3,5.687322
2009,2,4,5.054587
2009,2,5,6.740597
2009,2,6,6.948686
2009,2,7,5.90487
2009,3,0,4.945897
2009,3,1,4.468826
2009,3,2,4.467099
2009,3,3,4.060571
2009,3,4,3.065483
2009,3,5,2.012452
2009,3,6,2.735326
2009,3,7,4.001881
2009,4,0,4.934441
2009,4,1,6.766326
2009,4,2,9.558249
2009,4,3,10.944378
2009,4,4,12.1851
2009,4,5,11.350587
2009,4,6,10.71833
2009,4,7,10.831786
2009,5,0,7.163884
2009,5,1,4.793175
2009,5,2,2.45717
2009,5,3,0.862835
2009,5,4,1.119816
2009,5,5,1.663495
2009,5,6,0.624768
2009,5,7,0.755362
2009,6,0,1.870578
2009,6,1,3.072414
2009,6,2,3.508022
2009,6,3,3.764359
2009,6,4,4.473357
2009,6,5,4.510438
2009,6,6,4.683091
2009,6,7,5.219427
2009,7,0,5.904436
2009,7,1,7.009591
2009,7,2,9.041131
2009,7,3,11.777511
2009,7,4,13.086302
2009,7,5,9.438225
2009,7,6,6.5169
2009,7,7,4.768393
2009,8,0,2.06432
2009,8,1,2.978629
2009,8,2,4.502206
2009,8,3,5.967958
2009,8,4,6.923136
2009,8,5,5.721166
2009,8,6,5.141519
2009,8,7,5.590998
2009,9,0,4.50894
2009,9,1,4.133058
2009,9,2,5.416193
2009,9,3,5.982402
2009,9,4,4.420782
2009,9,5,6.408729
2009,9,6,9.44936
2009,9,7,9.745654
2009,10,0,7.815357
2009,10,1,9.864446
2009,10,2,12.700152
2009,10,3,10.731221
2009,10,4,13.127669
2009,10,5,13.87057
2009,10,6,12.388339
2009,10,7,11.290397
2009,11,0,10.173801
2009,11,1,9.02517
2009,11,2,12.101199
2009,11,3,14.134054
2009,11,4,14.523385
2009,11,5,14.480781
2009,11,6,14.377185
2009,11,7,13.521925
2009,12,0,12.982572
2009,12,1,13.72781
2009,12,2,12.860382
2009,12,3,12.867781
2009,12,4,13.797612
2009,12,5,14.545927
2009,12,6,14.394145
2009,12,7,13.415391
2009,13,0,13.266315
2009,13,1,12.225501
2009,13,2,12.349251
2009,13,3,14.3115
2009,13,4,14.421115
2009,13,5,12.990452
2009,13,6,12.236669
2009,13,7,11.99256
2009,14,0,8.1197
2009,14,1,3.452132
2009,14,2,4.622025
2009,14,3,6.750045
2009,14,4,6.811083
2009,14,5,7.206497
2009,14,6,8.851913
2009,14,7,9.688113
2009,15,0,6.599625
2009,15,1,5.820784
2009,15,2,8.612268
2009,15,3,9.73505
2009,15,4,9.748067
2009,15,5,11.625242
2009,15,6,13.850854
2009,15,7,13.135347
2009,16,0,12.297973
2009,16,1,11.370053
2009,16,2,11.345417
2009,16,3,12.823007
2009,16,4,13.96283
2009,16,5,14.338416
2009,16,6,14.371533
2009,16,7,12.725923
2009,17,0,6.291244
2009,17,1,3.266537
2009,17,2,4.50847
2009,17,3,4.175927
2009,17,4,4.792986
2009,17,5,6.149485
2009,17,6,8.549335
2009,17,7,9.759057
2009,18,0,10.231925
2009,18,1,10.200541
2009,18,2,9.942891
2009,18,3,9.983616
2009,18,4,8.671563
2009,18,5,6.623496
2009,18,6,6.373434
2009,18,7,6.008309
2009,19,0,4.246816
2009,19,1,3.86989
2009,19,2,4.347546
2009,19,3,4.614841
2009,19,4,5.387492
2009,19,5,6.481771
2009,19,6,8.448687
2009,19,7,9.729816
2009,20,0,10.030329
2009,20,1,10.638663
