####################################################################################################
# Month: 02Feb                                                                                     #
# Station: SPT                                                                                     #
# Columns are: year    month   day     segment         RH (percent)                                #
####################################################################################################
year,month,day,segment,RH
2015,02,1,0,0.676318
2015,02,1,1,0.684836
2015,02,1,2,0.815961
2015,02,1,3,0.932715
2015,02,1,4,0.908785
2015,02,1,5,0.876122
2015,02,1,6,0.909758
2015,02,1,7,0.951007
2015,02,2,0,0.917154
2015,02,2,1,0.885547
2015,02,2,2,0.964571
2015,02,2,3,1.02489
2015,02,2,4,1.012461
2015,02,2,5,1.010202
2015,02,2,6,1.084099
2015,02,2,7,1.108248
2015,02,3,0,0.916426
2015,02,3,1,0.732436
2015,02,3,2,0.76422
2015,02,3,3,0.772319
2015,02,3,4,0.741748
2015,02,3,5,0.70819
2015,02,3,6,0.730691
2015,02,3,7,0.769633
2015,02,4,0,0.784689
2015,02,4,1,0.797835
2015,02,4,2,0.836002
2015,02,4,3,0.875351
2015,02,4,4,0.913849
2015,02,4,5,0.934281
2015,02,4,6,0.918059
2015,02,4,7,0.89808
2015,02,5,0,0.825789
2015,02,5,1,0.811956
2015,02,5,2,0.795488
2015,02,5,3,0.739327
2015,02,5,4,0.817407
2015,02,5,5,0.918667
2015,02,5,6,0.996047
2015,02,5,7,1.027816
2015,02,6,0,0.866444
2015,02,6,1,0.757062
2015,02,6,2,0.780025
2015,02,6,3,0.741533
2015,02,6,4,0.691429
2015,02,6,5,0.689284
2015,02,6,6,0.67724
2015,02,6,7,0.68147
2015,02,7,0,0.640421
2015,02,7,1,0.661756
2015,02,7,2,0.743897
2015,02,7,3,0.842392
2015,02,7,4,0.925203
2015,02,7,5,0.986707
2015,02,7,6,1.044189
2015,02,7,7,1.029729
2015,02,8,0,1.069029
2015,02,8,1,1.095942
2015,02,8,2,0.98972
2015,02,8,3,0.902924
2015,02,8,4,0.869568
2015,02,8,5,0.855114
2015,02,8,6,0.923067
2015,02,8,7,0.959751
2015,02,9,0,1.05321
2015,02,9,1,1.133299
2015,02,9,2,0.991202
2015,02,9,3,0.918874
2015,02,9,4,0.923196
2015,02,9,5,0.854251
2015,02,9,6,0.964405
2015,02,9,7,1.002155
2015,02,10,0,0.917727
2015,02,10,1,0.841297
2015,02,10,2,0.922186
2015,02,10,3,0.963356
2015,02,10,4,0.970186
2015,02,10,5,0.964166
2015,02,10,6,0.911279
2015,02,10,7,0.800314
2015,02,11,0,0.658416
2015,02,11,1,0.58195
2015,02,11,2,0.515223
2015,02,11,3,0.488646
2015,02,11,4,0.515903
2015,02,11,5,0.500744
2015,02,11,6,0.520167
2015,02,11,7,0.574441
2015,02,12,0,0.542033
2015,02,12,1,0.503305
2015,02,12,2,0.583291
2015,02,12,3,0.68699
2015,02,12,4,0.710075
2015,02,12,5,0.733938
2015,02,12,6,0.847494
2015,02,12,7,0.928711
2015,02,13,0,0.925094
2015,02,13,1,0.970585
2015,02,13,2,0.946112
2015,02,13,3,0.873154
2015,02,13,4,0.887024
2015,02,13,5,0.947978
2015,02,13,6,0.986455
2015,02,13,7,0.989674
