####################################################################################################
# Month: 05May                                                                                     #
# Station: IRAM                                                                                    #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
9,05,1,0.4068985
9,05,2,0.15712225
9,05,3,0.03102238
9,05,4,0.12255575
9,05,5,0.41149162
9,05,6,0.543392
9,05,7,0.29683163
9,05,8,0.25882225
9,05,9,0.68096487
9,05,10,0.57880225
9,05,11,0.55216788
9,05,12,0.52352225
9,05,13,0.40978788
9,05,14,0.31403062
9,05,15,0.2512735
9,05,16,0.37465488
9,05,17,0.2793885
9,05,18,0.316924
9,05,19,0.45320163
9,05,20,0.42273138
9,05,21,0.33226462
9,05,22,0.37328612
9,05,23,0.79459338
9,05,24,0.40890525
9,05,25,0.22779038
9,05,26,0.29837738
9,05,27,0.4069605
9,05,28,0.24337512
9,05,29,0.469459
9,05,30,0.72388062
9,05,31,0.7872085
10,05,1,0.39017912
10,05,2,0.12905712
10,05,3,0.18058938
10,05,4,0.3494375
10,05,5,0.2226505
10,05,6,0.18903612
10,05,7,0.41267825
10,05,8,0.52492775
10,05,9,0.53866688
10,05,10,0.5453805
10,05,11,0.61332975
10,05,12,0.45466862
10,05,13,0.4643825
10,05,14,0.48756162
10,05,15,0.14332875
10,05,16,0.10773912
10,05,17,0.15387375
10,05,18,0.4212535
10,05,19,0.34204987
10,05,20,0.28607888
10,05,21,0.40904012
10,05,22,0.58198637
10,05,23,0.59653737
10,05,24,0.40222512
10,05,25,0.20226612
10,05,26,0.21598
10,05,27,0.39140325
10,05,28,0.53683888
10,05,29,0.48435338
10,05,30,0.51999412
10,05,31,0.350723
11,05,1,0.87112325
11,05,2,0.94307138
11,05,3,0.90515312
11,05,4,0.43411
11,05,5,0.277399
11,05,6,0.582853
11,05,7,0.586613
11,05,8,0.15407738
11,05,9,0.1180775
11,05,10,0.13714425
11,05,11,0.42977875
11,05,12,0.88320588
11,05,13,0.71034888
11,05,14,0.48170912
11,05,15,0.43939212
11,05,16,0.7546265
11,05,17,0.68909438
11,05,18,0.5133195
11,05,19,0.60477187
11,05,20,0.7912565
11,05,21,0.43029562
11,05,22,0.66746275
11,05,23,0.35749537
11,05,24,0.32730375
11,05,25,0.23808163
11,05,26,0.544483
11,05,27,0.6510995
11,05,28,0.73505212
11,05,29,0.66462687
11,05,30,0.39668362
11,05,31,0.70790037
12,05,1,0.20632525
12,05,2,0.23101675
12,05,3,0.44340138
12,05,4,0.41780688
12,05,5,0.82746125
12,05,6,0.236695
12,05,7,0.4921515
12,05,8,0.53501875
12,05,9,0.59996262
12,05,10,0.46257812
12,05,11,0.301582
12,05,12,0.35162062
12,05,13,0.690926
12,05,14,0.56693775
12,05,15,0.3962195
12,05,16,0.56883338
12,05,17,0.34912512
12,05,18,0.30416725
12,05,19,0.18454162
12,05,20,0.6297315
12,05,21,0.26140938
12,05,22,0.19526688
12,05,23,0.29745125
12,05,24,0.35012562
12,05,25,0.38662462
12,05,26,0.45260638
12,05,27,0.52863725
12,05,28,0.412588
12,05,29,0.2540645
12,05,30,0.43345512
12,05,31,0.61750725
13,05,1,0.35946025
13,05,2,0.593263
13,05,3,0.82826438
13,05,4,0.59380938
13,05,5,0.1746585
13,05,6,0.140896
13,05,7,0.53043112
13,05,8,0.40315675
13,05,9,0.69358762
13,05,10,0.49477962
13,05,11,0.22259612
13,05,12,0.37046612
13,05,13,0.660962
13,05,14,0.75525262
13,05,15,0.59083338
13,05,16,0.40132175
13,05,17,0.717834
13,05,18,0.49285638
13,05,19,0.34928025
13,05,20,0.81565625
13,05,21,0.8970675
13,05,22,0.5446975
13,05,23,0.57478
13,05,24,0.508165
13,05,25,0.27021738
13,05,26,0.23891525
13,05,27,0.19070738
13,05,28,0.3857665
13,05,29,0.265366
13,05,30,0.21234175
13,05,31,0.22040525
14,05,1,0.51472225
14,05,2,0.29683163
14,05,3,0.30254638
14,05,4,0.2309855
14,05,5,0.1602805
14,05,6,0.13635162
14,05,7,0.45412875
14,05,8,0.59695312
14,05,9,0.71476975
14,05,10,0.75082588
14,05,11,0.49710375
14,05,12,0.15344713
14,05,13,0.26551388
14,05,14,0.28877825
14,05,15,0.36422325
14,05,16,0.23436925
14,05,17,0.56394312
14,05,18,0.65639113
14,05,19,0.33000125
14,05,20,0.21907875
14,05,21,0.37088
14,05,22,0.2803135
14,05,23,0.23072275
14,05,24,0.39442113
14,05,25,0.42280638
14,05,26,0.12463662
14,05,27,0.39123162
14,05,28,0.55101438
14,05,29,0.32951488
14,05,30,0.39964288
14,05,31,0.54648325
15,05,1,0.57866412
15,05,2,0.42319775
15,05,3,0.31808662
15,05,4,0.3475455
15,05,5,0.58483012
15,05,6,0.14392075
15,05,7,0.2509135
15,05,8,0.1036055
15,05,9,0.0960155
15,05,10,0.26396988
15,05,11,0.07937438
15,05,12,0.13380238
15,05,13,0.26492575
15,05,14,0.29194363
15,05,15,0.19139325
15,05,16,0.11367213
15,05,17,0.14462875
15,05,18,0.53036738
15,05,19,0.58142888
15,05,20,0.5194985
15,05,21,0.41388575
15,05,22,0.50927062
15,05,23,0.80005375
15,05,24,0.86219538
15,05,25,0.71118688
15,05,26,0.8125585
15,05,27,0.56049262
15,05,28,0.51650512
15,05,29,0.85128725
15,05,30,0.833048
15,05,31,0.54225237
16,05,1,0.1836965
16,05,2,0.15994162
16,05,3,0.13046762
16,05,4,0.54999312
16,05,5,0.75315438
16,05,6,0.6874565
16,05,7,0.8579705
16,05,8,0.92468838
16,05,9,0.70163588
16,05,10,0.8427845
16,05,11,0.74800312
16,05,12,0.5783595
16,05,13,0.57961088
16,05,14,0.38594612
16,05,15,0.44928738
16,05,16,0.38680188
16,05,17,0.32648875
16,05,18,0.66395512
16,05,19,0.35535513
16,05,20,0.42395075
16,05,21,0.18394975
16,05,22,0.21980775
16,05,23,0.3574825
16,05,24,0.50645063
16,05,25,0.4158115
16,05,26,0.31405262
16,05,27,0.21570012
16,05,28,0.4782275
16,05,29,0.12324438
16,05,30,0.41942012
16,05,31,0.49746837
17,05,1,0.4175285
17,05,2,0.39392038
17,05,3,0.24859437
17,05,4,0.51062038
17,05,5,0.35344212
17,05,6,0.09409925
17,05,7,0.2031825
17,05,8,0.19450138
17,05,9,0.28724375
17,05,10,0.205657
17,05,11,0.5374015
17,05,12,0.576559
17,05,13,0.24298988
17,05,14,0.31977775
17,05,15,0.39670738
17,05,16,0.39512275
17,05,17,0.28431812
17,05,18,0.25707975
17,05,19,0.15244425
